date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,hospitalizedDischarged,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,hospitalizedDischarged,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2021-02-20,NC,,,,704644,,,,,,,,,,9191745,,,735879,104217,,840096,9145181,,1708,,,409,,,,765456,,10896,9655,1241,02/20 11:45,02/20 15:55,LXG,KWS,,A+
2021-02-19,NC,,,,686193,,,,,,,,,,9149998,,,733964,102686,,836650,9091308,,1780,,,411,,,,765456,,10820,9595,1225,02/19 11:45,02/19 15:53,EFD,HAH,,A+
2021-02-18,NC,,,,678996,,,,,,,,,,9105676,,,731595,101828,,833423,9042490,,1892,,,436,,,,765456,,10766,9554,1212,02/18 12:40,02/18 15:46,HAH,NEZ,,A+
2021-02-17,NC,,,,669667,,,,,,,,,,9058420,,,728776,100731,,829507,8990700,,1954,,,446,,,,765456,,10670,9482,1188,02/17 12:45,02/17 15:52,NMW,JAL,,A+
2021-02-16,NC,,,,662764,,,,,,,,,,9036318,,,726761,99579,,826340,8962393,,1958,,,473,,,,765456,,10562,9392,1170,02/16 12:25,02/16 15:48,MVO,KJZ,,A+
2021-02-15,NC,,,,657215,,,,,,,,,,9014446,,,725385,98967,,824352,8934703,,1941,,,471,,,,765456,,10501,9345,1156,02/15 12:00,02/15 15:44,NEZ,JAL,,A+
2021-02-14,NC,,,,653807,,,,,,,,,,8982818,,,723162,98732,,821894,8900202,,1989,,,481,,,,730454,,10491,9337,1154,02/14 11:20,02/14 16:37,ALF,KP,,A+
2021-02-13,NC,,,,649506,,,,,,,,,,8936233,,,720453,98271,,818724,8852555,,2101,,,496,,,,730454,,10453,9306,1147,02/13 11:40,2/13 16:03,SPA,BAG,,A+
2021-02-12,NC,,,,639481,,,,,,,,,,8889330,,,717498,97096,,814594,8792043,,2151,,,506,,,,730454,,10376,9254,1122,02/12 11:35,2/12 16:01,SPA,JCF,,A+
2021-02-11,NC,,,,632433,,,,,,,,,,8829215,,,714012,96454,,810466,8733607,,2185,,,516,,,,730454,,10294,9189,1105,02/11 11:20,2/11 15:53,MVO,JAG,,A+
2021-02-10,NC,,,,618482,,,,,,,,,,8773463,,,710653,95245,,805898,8668442,,2291,,,540,,,,730454,,10181,9107,1074,02/10 11:45,2/10 15:51,JJH,JCF,,A+
2021-02-09,NC,,,,612328,,,,,,,,,,8743793,,,708165,93900,,802065,8636272,,2374,,,558,,,,730454,,10046,9002,1044,02/09 13:12,2/09 16:00,KSB,MM,,A+
2021-02-08,NC,,,,607292,,,,,,,,,,8719552,,,705950,93329,,799279,8605230,,2339,,,559,,,,730454,,9991,8958,1033,02/08 11:50,2/08 15:55,KSB,HAH,,A+
2021-02-07,NC,,,,602161,,,,,,,,,,8679100,,,703244,92951,,796195,8562562,,2378,,,584,,,,683697,,9983,8951,1032,02/07 11:00,2/07 16:33,HAR,SMBS,,A+
2021-02-06,NC,,,,598343,,,,,,,,,,8626106,,,699321,92200,,791521,8505260,,2468,,,591,,,,683697,,9926,8901,1025,02/06 11:00,02/06 15:55,SKP,KVP,,A+
2021-02-05,NC,,,,590881,,,,,,,,,,8571543,,,696096,91253,,787349,8452103,,2523,,,599,,,,683697,,9841,8838,1003,02/05 12:45,02/05 15:57,NLK,BAG,,A+
2021-02-04,NC,,,,580959,,,,,,,,,,8510848,,,692010,89792,,781802,8389675,,2630,,,630,,,,683697,,9728,8753,975,02/04 14:40,02/04 15:55,EFD,NEZ,,A+
2021-02-03,NC,,,,571413,,,,,,,,,,8451902,,,687750,88557,,776307,8326043,,2706,,,635,,,,683697,,9578,8630,948,02/03 12:30,02/03 16:02,ALF,KVP,,A+
2021-02-02,NC,,,,527866,,,,,,,,,,8422860,,,682726,81502,,764228,8255043,,2741,,,645,,,,683697,,9409,8503,906,02/02 11:15,02/02 15:47,HRZ,NEZ,,A+
2021-02-01,NC,,,,524653,,,,,,,,,,8401409,,,680446,80856,,761302,8227812,,2781,,,636,,,,683697,,9342,8448,894,02/01 11:45,02/01 15:49,SKP,KJZ,,A+
2021-01-31,NC,,,,522474,,,,,,,,,,8356118,,,676973,80553,,757526,8186095,,2782,,,635,,,,635543,,9335,8442,893,01/31 12:45,01/31 16:07,CEM,CB-M,,A+
2021-01-30,NC,,,,517276,,,,,,,,,,8299263,,,672774,79853,,752627,8130025,,2883,,,651,,,,635543,,9287,8404,883,01/30 11:45,01/30 15:57,HRZ,BML,,A+
2021-01-29,NC,,,,507604,,,,,,,,,,8243508,,,667836,78623,,746459,8063980,,3048,,,644,,,,635543,,9157,8303,854,01/29 12:25,01/29 15:46,GBS,LSW,,A+
2021-01-28,NC,,,,500469,,,,,,,,,,8173316,,,662186,77314,,739500,7986237,,3238,,,660,,,,635543,,9046,8213,833,01/28 12:50,01/28 15:50,GBS,KJZ,,A+
2021-01-27,NC,,,,492898,,,,,,,,,,8110885,,,657038,75972,,733010,7923119,,3305,,,676,,,,635543,,8915,8120,795,01/27 11:05,01/27 16:00,LNH,KVP,,A+
2021-01-26,NC,,,,483594,,,,,,,,,,8075827,,,652993,74430,,727423,7880514,,3368,,,696,,,,635543,,8776,8005,771,01/26 12:45,01/26 15:43,GBS,JCF,,A+
2021-01-25,NC,,,,477337,,,,,,,,,,8051007,,,649864,73581,,723445,7850615,,3287,,,703,,,,635543,,8720,7964,756,01/25 11:45,01/25 15:48,GBS,JCF,,A+
2021-01-24,NC,,,,475269,,,,,,,,,,8000387,,,645559,73253,,718812,7805735,,3303,,,713,,,,579573,,8695,7942,753,01/24 12:00,01/24 16:21,CLC,LDH,,A+
2021-01-23,NC,,,,470849,,,,,,,,,,7944482,,,640436,72280,,712716,7749846,,3416,,,736,,,,579573,,8586,7858,728,01/23 11:00,01/23 15:45,SKP,BAG,,A+
2021-01-22,NC,,,,460479,,,,,,,,,,7888392,,,634593,70942,,705535,7682117,,3512,,,752,,,,579573,,8464,7756,708,01/22 11:15,01/22 15:57,SKP,BAG,,A+
2021-01-21,NC,,,,449888,,,,,,,,,,7818538,,,628562,69537,,698099,7612132,,3666,,,780,,,,579573,,8339,7663,676,01/21 12:10,01/21 15:54,GBS,QN,,A+
2021-01-20,NC,,,,438994,,,,,,,,,,7762095,,,622857,68055,,690912,7548801,,3740,,,803,,,,579573,,8200,7542,658,01/20 11:00,01/20 15:56,SKP,KJZ,,A+
2021-01-19,NC,,,,426781,,,,,,,,,,7724213,,,618570,65927,,684497,7501895,,3881,,,861,,,,579573,,8139,7495,644,01/19 12:00,01/19 15:56,KSB,JCF,,A+
2021-01-18,NC,,,,422577,,,,,,,,,,7692852,,,609633,65004,,674637,7412792,,3862,,,863,,,,521475,,8083,7446,637,01/17 10:55,01/18 16:17,KSB,KJZ,,A+
2021-01-17,NC,,,,422577,,,,,,,,,,7637008,,,609633,65004,,674637,7412792,,3862,,,863,,,,521475,,8083,7446,637,01/17 10:55,01/17 15:52,ALF,HMH,,A+
2021-01-16,NC,,,,417786,,,,,,,,,,7567175,,,603682,64144,,667826,7346232,,3895,,,880,,,,521475,,8016,7384,632,01/16 11:05,01/16 15:55,KSB,BAG,,A+
2021-01-15,NC,,,,408021,,,,,,,,,,7496094,,,596770,63070,,659840,7277872,,3916,,,861,,,,521475,,7933,7323,610,01/15 11:00,01/15 16:04,SKP,JAL,,A+
2021-01-14,NC,,,,398903,,,,,,,,,,7426166,,,589265,61661,,650926,7199242,,3990,,,858,,,,521475,,7825,7230,595,01/14 11:45,01/14 16:00,JXR,JCF,,A+
2021-01-13,NC,,,,388038,,,,,,,,,,7357923,,,581331,59742,,641073,7125106,,3951,,,848,,,,521475,,7745,7167,578,01/13 11:45,01/13 15:51,KFA,LSW,,A+
2021-01-12,NC,,,,376857,,,,,,,,,,7316817,,,577872,58103,,635975,7091674,,3940,,,839,,,,521475,,7638,7080,558,01/12 11:40,01/12 16:02,ANM,JAG,,A+
2021-01-11,NC,,,,372216,,,,,,,,,,7286664,,,571758,57366,,629124,7039566,,3843,,,811,,,,521475,,7578,7031,547,01/11 12:15,01/11 15:48,NLK,MBM,,A+
2021-01-10,NC,,,,312430,,,,,,,,,,7226838,,,566175,57013,,623188,6932168,,3774,,,790,,,,487090,,7567,7021,546,01/10 11:00,01/10 15:48,NMW,NEZ,,A+
2021-01-09,NC,,,,309520,,,,,,,,,,7158994,,,558293,56062,,614355,6873182,,3871,,,834,,,,487090,,7425,6901,524,01/09 10:50,01/09 16:10,MVO,LSW,,A+
2021-01-08,NC,,,,302335,,,,,,,,,,7093220,,,548133,54641,,602774,6803776,,3960,,,833,,,,487090,,7328,6821,507,01/08 11:00,01/08 15:59,NLK,LSW,,A+
2021-01-07,NC,,,,295778,,,,,,,,,,7019613,,,539544,53202,,592746,6721896,,3960,,,826,,,,487090,,7213,6727,486,01/07 11:00,01/07 16:01,MDH,JCF,,A+
2021-01-06,NC,,,,288492,,,,,,,,,,6955559,,,530830,51518,,582348,6660870,,3893,,,823,,,,487090,,7076,6615,461,01/06 11:40,01/06 15:55,ALF,KVP,,A+
2021-01-05,NC,,,,278875,,,,,,,,,,6915111,,,525813,49583,,575396,6624775,,3781,,,813,,,,487090,,6996,6552,444,01/05 12:55,01/05 15:50,ALM,JCF,,A+
2021-01-04,NC,,,,275518,,,,,,,,,,6890572,,,521426,48685,,570111,6597775,,3635,,,783,,,,487090,,6941,6509,432,01/04 11:45,01/04 16:00,CKW,MBM,,A+
2021-01-03,NC,,,,274061,,,,,,,,,,6852652,,,516657,48267,,564924,6567737,,3576,,,776,,,,403488,,6910,6482,428,01/03 11:55,01/03 15:54,ELC,JCF,,A+
2021-01-02,NC,,,,272296,,,,,,,,,,6807491,,,510515,47922,,558437,6520947,,3479,,,783,,,,403488,,6892,6467,425,01/02 12:25,01/02 15:51,NLK,JCF,,A+
2021-01-01,NC,,,,262773,,,,,,,,,,6741248,,,493951,45594,,539545,6404558,,3472,,,774,,,,403488,,6748,6342,406,12/31 11:55,01/01 15:57,ALF,KWS,,A+
2020-12-31,NC,,,,262773,,,,,,,,,,6668325,,,493951,45594,,539545,6404558,,3472,,,774,,,,403488,,6748,6342,406,12/31 11:55,12/31 15:56,GBS,KVP,,A+
2020-12-30,NC,,,,256286,,,,,,,,,,6609303,,,487967,44863,,532830,6347665,,3339,,,768,,,,403488,,6729,6325,404,12/30 13:25,12/30 15:55,ALF,JAL,,A+
2020-12-29,NC,,,,249893,,,,,,,,,,6578775,,,481665,42614,,524279,6318390,,3377,,,761,,,,403488,,6574,6199,375,12/29 12:25,12/29 15:55,ALM,LSW,,A+
2020-12-28,NC,,,,247223,,,,,,,,,,6559078,,,478714,42002,,520716,6295312,,3192,,,733,,,,403488,,6561,6186,375,12/28 11:55,12/28 15:58,KEH,JCF,,A+
2020-12-27,NC,,,,245762,,,,,,,,,,6541776,,,475269,41559,,516828,6262595,,3123,,,721,,,,403488,,6549,6176,373,12/27 12:55,12/27 15:52,ALF,SMBS,,A+
2020-12-26,NC,,,,245322,,,,,,,,,,6505990,,,472488,41442,,513930,6235600,,3023,,,714,,,,403488,,6526,6154,372,12/26 13:15,12/26 16:12,KSB,LSW,,A+
2020-12-25,NC,,,,230958,,,,,,,,,,6452744,,,455469,39042,,494511,6053487,,3043,,,696,,,,403488,,6360,6029,331,12/23 12:00,12/25 16:05,PJS,HAH,,A+
2020-12-24,NC,,,,230958,,,,,,,,,,6376650,,,455469,39042,,494511,6053487,,3043,,,696,,,,403488,,6360,6029,331,12/23 12:00,12/24 16:26,KVP,HAH,,A+
2020-12-23,NC,,,,230958,,,,,,,,,,6318737,,,455469,39042,,494511,6053487,,3043,,,696,,,,403488,,6360,6029,331,12/23 12:00,12/23 15:52,BMC,JAL,,A+
2020-12-22,NC,,,,224620,,,,,,,,,,6274460,,,451384,37518,,488902,6013771,,3001,,,686,,,,403488,,6291,5980,311,12/22 11:45,12/22 15:56,SAC,DZL,,A+
2020-12-21,NC,,,,221396,,,,,,,,,,6238603,,,446795,36852,,483647,5972827,,2817,,,659,,,,403488,,6240,5940,300,12/21 12:05,12/21 15:47,LMB,JAL,,A+
2020-12-20,NC,,,,219724,,,,,,,,,,6186228,,,442682,36486,,479168,5930147,,2748,,,629,,,,365273,,6224,5925,299,12/20 11:30,12/20 15:51,LMB,NEZ,,A+
2020-12-19,NC,,,,216180,,,,,,,,,,6124882,,,436625,35643,,472268,5870621,,2846,,,634,,,,365273,,6184,5892,292,12/19 11:20,12/19 15:51,HMT,JCF,,A+
2020-12-18,NC,,,,209865,,,,,,,,,,6054989,,,431219,34885,,466104,5800623,,2824,,,619,,,,365273,,6125,5842,283,12/18 11:37,12/18 16:59,LMB,CB-M,,A+
2020-12-17,NC,,,,203947,,,,,,,,,,5985959,,,423821,33839,,457660,5725824,,2804,,,620,,,,365273,,6065,5788,277,12/17 12:25,12/17 15:53,GBS,JCF,,A+
2020-12-16,NC,,,,198646,,,,,,,,,,5932399,,,419231,32643,,451874,5686971,,2811,,,646,,,,365273,,5979,5714,265,12/16 11:30,12/16 17:18,MEB,ALF,,A+
2020-12-15,NC,,,,190556,,,,,,,,,,5898630,,,415080,31521,,446601,5651124,,2735,,,643,,,,365273,,5881,5639,242,12/15 11:45,12/15 16:11,JLS,HAH,,A+
2020-12-14,NC,,,,187337,,,,,,,,,,5862498,,,410470,30895,,441365,5605561,,2553,,,613,,,,365273,,5855,5615,240,12/14 11:30,12/14 16:00,KSB,JCF,,A+
2020-12-13,NC,,,,186013,,,,,,,,,,5818033,,,406174,30421,,436595,5564315,,2520,,,606,,,,341041,,5823,5588,235,12/13 11:30,12/13 15:59,SIM,SMBS,,A+
2020-12-12,NC,,,,182850,,,,,,,,,,5763195,,,399981,29795,,429776,5506849,,2577,,,610,,,,341041,,5796,5564,232,12/12 11:45,12/12 15:49,DEP,JCF,,A+
2020-12-11,NC,,,,175843,,,,,,,,,,5703416,,,394742,28881,,423623,5455499,,2514,,,583,,,,341041,,5752,5528,224,12/11 11:30,12/11 15:59,EFD,JCF,,A+
2020-12-10,NC,,,,168721,,,,,,,,,,5639915,,,388106,27977,,416083,5362375,,2444,,,573,,,,341041,,5714,5497,217,12/10 11:30,12/10 16:21,JWD,DZL,,A+
2020-12-09,NC,,,,163371,,,,,,,,,,5587556,,,383408,27119,,410527,5348367,,2440,,,577,,,,341041,,5661,5453,208,12/09 11:40,12/09 16:17,RJA,JAG,,A+
2020-12-08,NC,,,,155329,,,,,,,,,,5546995,,,377926,26106,,404032,5300868,,2373,,,573,,,,341041,,5605,5401,204,12/08 11:30,12/08 16:02,KFA,KJZ,,A+
2020-12-07,NC,,,,149603,,,,,,,,,,5508871,,,373684,25678,,399362,5256453,,2240,,,528,,,,341041,,5560,5364,196,12/07 12:10,12/07 16:01,SLS,JAC,,A+
2020-12-06,NC,,,,148091,,,,,,,,,,5459687,,,369538,25452,,394990,5216286,,2191,,,515,,,,315979,,5543,5347,196,12/06 12:55,12/06 15:54,DMO,SMBS,,A+
2020-12-05,NC,,,,145082,,,,,,,,,,5408609,,,363698,24854,,388552,5158062,,2171,,,508,,,,315979,,5516,5323,193,12/05 11:15,12/05 15:45,MSO,JCF,,A+
2020-12-04,NC,,,,138473,,,,,,,,,,5352128,,,358467,24067,,382534,5102753,,2157,,,505,,,,315979,,5467,5279,188,12/04 11:30,12/04 16:13,JCH,KVP,,A+
2020-12-03,NC,,,,130577,,,,,,,,,,5299428,,,353966,23265,,377231,5055468,,2101,,,500,,,,315979,,5410,5231,179,12/03 11:30,12/03 15:55,LMB,DZL,,A+
2020-12-02,NC,,,,124631,,,,,,,,,,5252392,,,349280,22314,,371594,5006410,,2039,,,508,,,,315979,,5366,5192,174,12/02 12:10,12/02 15:45,HAH,LSW,,A+
2020-12-01,NC,,,,118261,,,,,,,,,,5226292,,,345906,21489,,367395,4976642,,2033,,,485,,,,315979,,5284,5123,161,12/01 12:05,12/01 15:49,MSO,CB-M,,A+
2020-11-30,NC,,,,115957,,,,,,,,,,5203379,,,343518,20994,,364512,4951772,,1966,,,457,,,,315979,,5261,5104,157,11/30 12:05,11/30 16:06,JJH,CB-M,,A+
2020-11-29,NC,,,,115123,,,,,,,,,,5169025,,,340939,20839,,361778,4924710,,1885,,,454,,,,293555,,5240,5085,155,11/29 11:30,11/29 16:44,KLS,KJZ,,A+
2020-11-28,NC,,,,113574,,,,,,,,,,5129863,,,337501,20457,,357958,4886896,,1840,,,450,,,,293555,,5219,5068,151,11/28 11:20,11/28 15:54,SAC,KVP,,A+
2020-11-27,NC,,,,111727,,,,,,,,,,5089455,,,334190,20324,,354514,4838308,,1780,,,437,,,,293555,,5210,5059,151,11/27 11:40,11/27 15:54,NMW,BAG,,A+
2020-11-26,NC,,,,103064,,,,,,,,,,5027986,,,327379,19127,,346506,4738063,,1811,,,431,,,,293555,,5138,4993,145,11/25 11:40,11/26 15:54,ARD,LDH,,A+
2020-11-25,NC,,,,103064,,,,,,,,,,4982620,,,327379,19127,,346506,4738063,,1811,,,431,,,,293555,,5138,4993,145,11/25 11:40,11/25 15:36,HAH,HMH,,A+
2020-11-24,NC,,,,95746,,,,,,,,,,4936308,,,323751,18543,,342294,4686443,,1724,,,412,,,,293555,,5074,4939,135,11/24 12:00,11/24 16:09,EFD,SMBS,,A+
2020-11-23,NC,,,,91610,,,,,,,,,,4896217,,,320990,18204,,339194,4644574,,1601,,,397,,,,293555,,5039,4910,129,11/23 12:00,11/23 15:48,BNB,HMH,,A+
2020-11-22,NC,,,,91610,,,,,,,,,,4854135,,,318763,18012,,336775,4610839,,1571,,,404,,,,276132,,5034,4907,127,11/22 12:00,11/22 15:45,PJS,BAG,,A+
2020-11-21,NC,,,,88848,,,,,,,,,,4803616,,,314615,17646,,332261,4545815,,1590,,,409,,,,276132,,5005,4880,125,11/21 12:00,11/21 16:16,MNS,LSW,,A+
2020-11-20,NC,,,,84138,,,,,,,,,,4750277,,,311772,17074,,328846,4490183,,1571,,,415,,,,276132,,4979,4854,125,11/20 13:10,11/20 16:08,EEM,CB-M,,A+
2020-11-19,NC,,,,81125,,,,,,,,,,4700342,,,308548,16610,,325158,4461105,,1538,,,395,,,,276132,,4936,4814,122,11/19 12:15,11/19 15:53,JCF,CB-M,,A+
2020-11-18,NC,,,,74368,,,,,,,,,,4654490,,,304784,16078,,320862,4410309,,1537,,,386,,,,276132,,4898,4780,118,11/18 11:00,11/18 15:51,JCF,JAL,,A+
2020-11-17,NC,,,,70545,,,,,,,,,,4623638,,,301998,15497,,317495,4380066,,1501,,,370,,,,276132,,4852,4738,114,11/17 12:00,11/17 15:45,JCF,KVP,,A+
2020-11-16,NC,,,,67638,,,,,,,,,,4594924,,,299061,15146,,314207,4345622,,1424,,,360,,,,276132,,4814,4704,110,11/16 11:40,11/16 16:05,JCF,JAL,,A+
2020-11-15,NC,,,,66867,,,,,,,,,,4560187,,,297184,15051,,312235,4320374,,1395,,,352,,,,261719,,4806,4696,110,11/15 12:00,11/15 16:01,AXA,LDH,,A+
2020-11-14,NC,,,,65269,,,,,,,,,,4521717,,,294328,14790,,309118,4282407,,1425,,,347,,,,261719,,4756,4651,105,11/14 12:00,11/14 15:46,JCF,PK,,A+
2020-11-13,NC,,,,61929,,,,,,,,,,4477101,,,290802,14431,,305233,4231534,,1423,,,352,,,,261719,,4720,4619,101,11/13 12:45,11/13 15:58,SBH,KJZ,,A+
2020-11-12,NC,,,,59388,,,,,,,,,,4433680,,,289204,14250,,303454,4197320,,1279,,,325,,,,261719,,4706,4606,100,11/12 12:00,11/12 15:47,JCF,KJZ,,A+
2020-11-11,NC,,,,55930,,,,,,,,,,4395812,,,286524,14037,,300561,4159727,,1246,,,301,,,,261719,,4698,4598,100,11/11 11:45,11/11 15:59,HGC,PK,,A+
2020-11-10,NC,,,,52915,,,,,,,,,,4369833,,,283895,13547,,297442,4132470,,1230,,,325,,,,261719,,4660,4562,98,11/10 11:45,11/10 15:49,JCF,LDH,,A+
2020-11-09,NC,,,,51349,,,,,,,,,,4344103,,,281679,13181,,294860,4104756,,1169,,,323,,,,261719,,4615,4521,94,11/09 11:00,11/09 15:58,JCF,JAC,,A+
2020-11-08,NC,,,,48655,,,,,,,,,,4310365,,,280213,13126,,293339,4071722,,1147,,,311,,,,246318,,4607,4513,94,11/08 11:00,11/08 15:54,MBM,LDH,,A+
2020-11-07,NC,,,,47403,,,,,,,,,,4272137,,,278200,13045,,291245,4032911,,1196,,,327,,,,246318,,4605,4511,94,11/07 11:20,11/07 15:44,BAG,LSW,,A+
2020-11-06,NC,,,,45126,,,,,,,,,,4230191,,,275790,12779,,288569,3988807,,1161,,,311,,,,246318,,4582,4489,93,11/06 11:20,11/06 15:48,JCF,CB-M,,A+
2020-11-05,NC,,,,41718,,,,,,,,,,4184950,,,273173,12488,,285661,3941281,,1193,,,323,,,,246318,,4548,4457,91,11/05 11:30,11/05 15:44,ALM,HMH,,A+
2020-11-04,NC,,,,39185,,,,,,,,,,4144314,,,270675,12127,,282802,3901456,,1186,,,327,,,,246318,,4507,4418,89,11/04 11:45,11/04 16:07,JCF,JNG,,A+
2020-11-03,NC,,,,35890,,,,,,,,,,4121813,,,268613,11764,,280377,3877101,,1175,,,331,,,,246318,,4457,4371,86,11/03 11:25,11/03 16:03,MHN,LDH,,A+
2020-11-02,NC,,,,33792,,,,,,,,,,4095672,,,266451,11577,,278028,3849568,,1146,,,344,,,,246318,,4390,4313,77,11/02 11:15,11/02 16:03,SAL,NEZ,,A+
2020-11-01,NC,,,,33369,,,,,,,,,,4062923,,,265171,11521,,276692,3818673,,1122,,,328,,,,231611,,4383,4306,77,11/01 11:00,11/01 15:54,HH,LDH,,A+
2020-10-31,NC,,,,32124,,,,,,,,,,4025732,,,263177,11458,,274635,3780521,,1184,,,345,,,,231611,,4378,4301,77,10/31 11:35,10/31 16:04,BSM,LSW,,A+
2020-10-30,NC,,,,29700,,,,,,,,,,3983645,,,260709,11121,,271830,3733961,,1196,,,343,,,,231611,,4332,4257,75,10/30 11:30,10/30 15:53,BAG,LSW,,A+
2020-10-29,NC,,,,27145,,,,,,,,,,3940586,,,258319,10702,,269021,3692322,,1181,,,340,,,,231611,,4283,4210,73,10/29 11:05,10/29 15:53,ALM,DZL,,A+
2020-10-28,NC,,,,24967,,,,,,,,,,3903917,,,255693,10443,,266136,3656906,,1193,,,329,,,,231611,,4245,4176,69,10/28 11:00,10/28 16:23,MEH,LSW,,A+
2020-10-27,NC,,,,23444,,,,,,,,,,3882328,,,253847,10036,,263883,3626881,,1214,,,329,,,,231611,,4211,4144,67,10/27 11:25,10/27 16:24,KVP,DZL,,A+
2020-10-26,NC,,,,22972,,,,,,,,,,3857278,,,251937,9805,,261742,3611171,,1193,,,332,,,,231611,,4170,4108,62,10/26 11:55,10/26 16:23,GET,JAC,,A+
2020-10-25,NC,,,,22622,,,,,,,,,,3827249,,,250332,9767,,260099,3584354,,1148,,,321,,,,218541,,4157,4097,60,10/25 11:00,10/25 15:49,MS,ALF,,A+
2020-10-24,NC,,,,21790,,,,,,,,,,3790617,,,248620,9672,,258292,3550785,,1182,,,338,,,,218541,,4144,4085,59,10/24 12:00,10/24 16:20,KVP,LSW,,A+
2020-10-23,NC,,,,19839,,,,,,,,,,3751895,,,246346,9362,,255708,3507607,,1181,,,325,,,,218541,,4114,4058,56,10/23 17:58,10/23 18:13,KVP,ALF,,A+
2020-10-22,NC,,,,18776,,,,,,,,,,3706914,,,243923,9069,,252992,3474683,,1205,,,333,,,,218541,,4082,4028,54,10/22 12:20,10/22 15:47,KJZ,JNG,,A+
2020-10-21,NC,,,,17543,,,,,,,,,,3672176,,,241792,8800,,250592,3441451,,1219,,,337,,,,218541,,4032,3981,51,10/21 13:10,10/21 17:18,KJZ,JNG,,A+
2020-10-20,NC,,,,16457,,,,,,,,,,3655573,,,240297,8453,,248750,3423043,,1203,,,326,,,,218541,,3992,3941,51,10/20 12:28,10/20 16:12,KVP,LSW,,A+
