date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,hospitalizedDischarged,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,hospitalizedDischarged,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2021-02-22,ME,,,,196429,10066,186112,,,,14868,794,14062,,1568061,40903,1524848,34559,9035,,43594,1533502,,72,1508,,22,,6,,,12766,658,643,15,02/21 23:59,02/22 16:43,JXR,JAL,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-21,ME,,,,189405,9845,179362,,,,14806,783,14011,,1533640,40508,1492208,34502,8995,,43497,1499401,,75,1506,,24,,6,,,12761,658,643,15,02/20 23:59,02/21 16:24,LXG,HAH,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-20,ME,,,,189405,9845,179362,,,,14806,783,14011,,1533640,40508,1492208,34431,8936,,43367,1499401,,75,1505,,24,,6,,,12759,658,643,15,02/19 23:59,02/20 16:13,SKP,BAG,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-19,ME,,,,189405,9845,179362,,,,14806,783,14011,,1533640,40508,1492208,34333,8891,,43224,1499401,,87,1503,,29,,7,,,12755,656,641,15,02/18 23:59,02/19 16:27,HRZ,NEZ,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-18,ME,,,,189405,9845,179362,,,,14806,783,14011,,1533640,40508,1492208,34239,8851,,43090,1499401,,89,1495,,27,,9,,,12728,655,641,14,02/17 23:59,02/18 16:02,SKP,HMH,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-17,ME,,,,187450,9779,177478,,,,14797,781,14004,,1526196,40423,1484863,34120,8752,,42872,1492076,,91,1490,,25,,9,,,12693,654,640,14,02/16 23:59,02/17 16:13,HAH,JAL,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-16,ME,,,,179366,9500,169678,,,,14712,762,13938,,1488232,39900,1447447,34054,8714,,42768,1454519,,92,1487,,24,,11,,,12663,651,638,13,02/15 23:59,02/16 16:30,HGC,NEZ,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-15,ME,,,,179366,9500,169678,,,,14712,762,13938,,1488232,39900,1447447,34003,8674,,42677,1454519,,94,1484,,25,,10,,,12656,649,636,13,02/14 23:59,2/15 16:25,JXR,HMH,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-14,ME,,,,179366,9500,169678,,,,14712,762,13938,,1488232,39900,1447447,33935,8594,,42529,1454519,,101,1484,,28,,10,,,12645,649,636,13,02/13 23:59,2/14 16:34,HMT,RRS,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-13,ME,,,,179366,9500,169678,,,,14712,762,13938,,1488232,39900,1447447,33823,8596,,42419,1454519,,100,1476,,27,,9,,,12641,647,634,13,02/12 23:59,2/13 16:24,SPA,HAH,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-12,ME,,,,179366,9500,169678,,,,14712,762,13938,,1488232,39900,1447447,33713,8546,,42259,1454519,,102,1469,,24,,9,,,12619,643,630,13,02/11 23:59,2/12 16:05,SKP,HAH,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-11,ME,,,,177349,9433,167729,,,,14680,754,13914,,1478095,39751,1437465,33576,8482,,42058,1444519,,100,1464,,22,,11,,,12588,641,628,13,02/10 23:59,2/11 16:17,HAH,NEZ,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-10,ME,,,,175502,9357,165959,,,,14648,749,13887,,1467384,39606,1426902,33469,8414,,41883,1433915,,112,1458,,23,,13,,,12582,641,628,13,02/09 23:59,2/10 16:25,NRC,LSW,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-09,ME,,,,173890,9297,164407,,,,14622,745,13865,,1458238,39447,1417919,33301,8329,,41630,1424937,,117,1450,,24,,13,,,12568,639,626,13,02/08 23:59,2/09 16:19,HGC,KWS,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-08,ME,,,,172106,9205,162716,,,,14601,739,13850,,1455288,39391,1415029,33176,8243,,41419,1422112,,123,1445,,32,,13,,,12535,636,623,13,02/07 23:59,02/08 16:10,KSB,BSL,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-07,ME,,,,166829,8958,157689,,,,14539,729,13798,,1429890,38804,1390233,33022,8196,,41218,1397161,,123,1442,,35,,17,,,12526,635,622,13,02/06 23:59,02/07 17:06,HAR,PR,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-06,ME,,,,166829,8958,157689,,,,14539,729,13798,,1429890,38804,1390233,32901,8163,,41064,1397161,,132,1436,,40,,21,,,12521,634,621,13,02/05 23:59,02/06 16:40,SKP,BAG,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-05,ME,,,,166829,8958,157689,,,,14539,729,13798,,1429890,38804,1390233,32729,8070,,40799,1397161,,131,1431,,45,,22,,,12498,632,619,13,02/04 23:59,02/05 16:08,NLK,BAG,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-04,ME,,,,164708,8869,155657,,,,14508,725,13771,,1421676,38593,1382235,32537,7997,,40534,1389139,,145,1420,,46,,22,,,12481,630,617,13,02/03 23:59,02/04 16:09,HGC,KJZ,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-03,ME,,,,163252,8795,154277,,,,14471,719,13740,,1414714,38379,1375488,32315,7918,,40233,1382399,,158,1410,,49,,23,,,12467,627,614,13,02/02 23:59,02/03 16:18,DMO,KVP,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-02,ME,,,,161581,8704,152699,,,,14451,714,13725,,1404405,38136,1365424,32118,7842,,39960,1372287,,157,1403,,48,,24,,,12440,618,605,13,02/01 23:59,02/02 16:26,LMB,MBM,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-02-01,ME,,,,159695,8597,150921,,,,14432,713,13707,,1400346,37983,1361521,31853,7690,,39543,1368493,,164,1394,,51,,28,,,12422,595,585,10,01/31 23:59,02/01 16:15,SKP,KJZ,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-01-31,ME,,,,153380,8311,144896,,,,14353,698,13643,,1368557,37045,1330692,31689,7635,,39324,1337273,,160,1390,,52,,29,,,12409,590,580,10,01/30 23:59,01/31 16:50,SLS,KP,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-01-30,ME,,,,153380,8311,144896,,,,14353,698,13643,,1368557,37045,1330692,31567,7601,,39168,1337273,,161,1386,,51,,27,,,12398,590,580,10,01/29 23:59,01/30 16:58,KJZ,KVP,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-01-29,ME,,,,153380,8311,144896,,,,14353,698,13643,,1368557,37045,1330692,31284,7529,,38813,1337273,,176,1381,,54,,31,,,12379,570,560,10,01/28 23:59,01/29 16:13,ERF,BAG,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-01-28,ME,,,,151052,8206,142674,,,,14306,685,13609,,1355733,36663,1318252,31064,7390,,38454,1324669,,171,1375,,51,,31,,,12337,567,557,10,01/27 23:59,01/28 16:40,GBS,KJZ,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-01-27,ME,,,,148759,8088,140500,,,,14283,680,13591,,1344108,36413,1306880,30817,7353,,38170,1313291,,183,1366,,51,,30,,,12316,562,553,9,01/26 23:59,01/27 16:35,JJH,CB-M,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-01-26,ME,,,,146647,7968,138509,,,,14255,675,13568,,1336446,36078,1299554,30496,7212,,37708,1305950,,194,1357,,59,,25,,,12275,558,549,9,01/25 23:59,01/26 16:43,LHS,CB-M,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-01-25,ME,,,,144556,7801,136588,,,,14238,672,13554,,1331482,35864,1294812,30108,6938,,37046,1301374,,193,1342,,59,,20,,,12245,547,538,9,01/24 23:59,01/25 16:25,SKP,HAH,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               ",A+
2021-01-24,ME,,,,137930,7393,130380,,,,14170,658,13500,,1301888,34697,1266415,29780,6818,,36598,1272416,,189,1322,,55,,20,,,12225,544,535,9,01/23 23:59,01/24 16:30,SLS,NEZ,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-23,ME,,,,137930,7393,130380,,,,14170,658,13500,,1301888,34697,1266415,29780,6818,,36598,1272416,,185,1322,,57,,19,,,12225,544,535,9,01/22 23:59,01/23 16:40,SKP,LSW,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-22,ME,,,,137930,7393,130380,,,,14170,658,13500,,1301888,34697,1266415,29472,6802,,36274,1272416,,190,1309,,61,,19,,,12187,540,531,9,01/21 23:59,01/22 16:25,DMO,HMH,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-21,ME,,,,135980,7271,128554,,,,14134,650,13472,,1291751,34337,1256638,28999,6639,,35638,1262752,,182,1294,,54,,21,,,12128,536,527,9,01/20 23:59,01/21 16:22,SAC,JCF,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-20,ME,,,,133716,7126,126439,,,,14110,647,13451,,1273842,33844,1239223,28523,6440,,34963,1245319,,198,1287,,71,,37,,,12102,530,521,9,01/19 23:59,01/20 17:16,JLS,KJZ,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-19,ME,,,,131110,6954,124009,,,,14083,642,13429,,1264645,33473,1230407,28034,6228,,34262,1236611,,191,1269,,68,,27,,,12071,519,511,8,01/18 23:59,01/19 16:50,LLB,JAG,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-18,ME,,,,122129,6381,115609,,,,13998,625,13361,,1232689,32003,1199935,27768,6108,,33876,1205766,,194,1254,,63,,31,,,12039,514,506,8,01/17 23:59,01/18 16:44,SKP,JAG,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-17,ME,,,,122129,6381,115609,,,,13998,625,13361,,1232689,32003,1199935,27511,6048,,33559,1205766,,205,1244,,66,,26,,,11989,511,503,8,01/16 23:59,01/17 16:55,HGC,HAH,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-16,ME,,,,122129,6381,115609,,,,13998,625,13361,,1232689,32003,1199935,27249,5970,,33219,1205766,,194,1242,,59,,22,,,11952,507,499,8,01/15 23:59,01/16 16:18,SPA,LSW,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-15,ME,,,,122129,6381,115609,,,,13998,625,13361,,1232689,32003,1199935,26923,5858,,32781,1205766,,193,1228,,61,,24,,,11876,477,470,7,01/14 23:59,01/15 16:30,SKP,BAG,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-14,ME,,,,119526,6194,113196,,,,13960,619,13329,,1218344,31313,1186286,26334,5624,,31958,1192010,,193,1217,,63,,23,,,11840,461,456,5,01/13 23:59,01/14 16:25,HRZ,JCF,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-13,ME,,,,116938,6022,110786,,,,13927,614,13301,,1209256,30929,1177587,25708,5442,,31150,1183548,,207,1201,,64,,23,,,11809,453,447,6,01/12 23:59,01/13 16:47,SKP,LDH,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-12,ME,,,,114409,5851,108436,,,,13900,606,13282,,1198531,30460,1167333,25163,5163,,30326,1173368,,203,1189,,68,,27,,,11768,449,443,6,01/11 23:59,01/12 16:15,JXR,NEZ,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-11,ME,,,,112159,5687,106357,,,,13875,596,13267,,1191337,30050,1160561,24679,4932,,29611,1166658,,190,1171,,57,,21,,,11752,438,432,6,01/10 23:59,01/11 16:45,JJH,KVP,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-10,ME,,,,104794,5106,99590,,,,13784,574,13198,,1168117,28720,1138686,24430,4868,,29298,1144314,,191,1158,,51,,24,,,11735,432,426,6,01/09 23:59,01/10 16:58,MAA,KJZ,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-09,ME,,,,104794,5106,99590,,,,13784,574,13198,,1168117,28720,1138686,24218,4801,,29019,1144314,,205,1158,,56,,26,,,11728,432,426,6,01/08 23:59,01/09 16:30,DEP,BAG,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-08,ME,,,,104794,5106,99590,,,,13784,574,13198,,1168117,28720,1138686,23803,4604,,28407,1144314,,205,1150,,56,,26,,,11690,426,420,6,01/07 23:59,01/08 16:22,SKP,LSW,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-07,ME,,,,99882,4702,95082,,,,13749,568,13169,,1157772,28116,1128954,23193,4432,,27625,1134579,,202,1135,,55,,25,,,11658,385,379,6,01/06 23:59,01/07 16:43,NLK,HAH,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-06,ME,,,,98986,4636,94255,,,,13709,562,13135,,1146760,27588,1118473,22794,4296,,27090,1123966,,191,1124,,50,,21,,,11607,372,366,6,01/05 23:59,01/06 16:11,ALF,BSL,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
2021-01-05,ME,,,,96359,4396,91870,,,,13689,560,13117,,1138987,27063,1111229,22448,4117,,26565,1116539,,191,1117,,50,,21,,,11582,369,363,6,01/04 23:59,01/05 16:29,ALM,DZL,"PROCESS: 
Maine will not be updating testing data on the weekends starting 10/1. Please carry over all testing values when they are not updated. Case data is reported on weekends and can be updated. Do not update calculated Negative Cases or People data when Total Tests have not updated.                                               (12/9 MVO) Adjusted Total Antigen Tests to equal pos+neg+indet.  ME number is off by 2000",A+
