date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-12-25,ND,,,,29892,,,,,,13395,1442,11953,1218701,1285111,,,88317,2631,372664,90948,284347,,122,3472,21,512,,,87367,1267,,,12/24 1:59,12/25 15:57,KVP,JAG,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-24,ND,,,,29111,,,,,,13395,1442,11953,1218701,1285111,,,88317,2631,372664,90948,284347,,122,3472,21,512,,,87367,1267,,,12/24 1:59,12/24 16:01,NEZ,KVP,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-23,ND,,,,27540,,,,,,13395,1442,11953,1211720,1277443,,,88128,2595,371669,90723,283541,,118,3436,20,509,,,87091,1249,,,12/23 1:59,12/23 16:02,CB-M,JCF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-22,ND,,,,25828,,,,,,13395,1442,11953,1208471,1273761,,,87947,2506,370922,90453,282975,,135,3421,19,505,,,86776,1244,,,12/22 1:59,12/22 16:08,NEZ,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-21,ND,,,,21392,,,,,,13395,1442,11953,1204292,1269206,,,87702,2419,369688,90121,281986,,158,3400,18,501,,,86233,1239,,,12/21 1:59,12/21 15:54,KVP,JCF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-20,ND,,,,21056,,,,,,13395,1442,11953,1202864,1267595,,,87623,2416,369640,90039,282017,,156,3394,18,501,,,86013,1237,,,12/20 1:59,12/20 15:56,NEZ,KVP,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-19,ND,,,,19318,,,,,,13395,1442,11953,1198805,1263164,,,87420,2368,369053,89788,281633,,154,3387,17,500,,,85672,1231,,,12/19 1:59,12/19 16:11,NEZ,P*K,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-18,ND,,,,18015,,,,,,13395,1442,11953,1193656,1257587,,,87227,2330,368092,89557,280865,,144,3349,16,496,,,85271,1231,,,12/18 1:59,12/18 16:17,KVP,KJZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-17,ND,,,,16857,,,,,,13395,1442,11953,1186154,1249401,,,86787,2276,366675,89063,279888,,148,3073,48,479,,,84875,1210,,,12/17 1:59,12/17 16:24,JCF,JAG,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-16,ND,,,,15448,,,,,,13395,1442,11953,1179668,1242239,,,86465,2221,365609,88686,279144,,160,3073,48,479,,,84535,1200,,,12/16 1:59,12/15 16:20,CB-M,JCF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-15,ND,,,,14052,,,,,,13395,1442,11953,1175174,1237350,,,86232,2163,364848,88395,278618,,277,3073,48,479,,,83995,1176,,,12/15 1:59,12/15 17:52,KSB,HAH,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-14,ND,,,,12326,,,,,,13395,1442,11953,1171849,1233700,,,85988,2079,364167,88067,278179,,277,3073,48,479,,,83318,1163,,,12/14 1:59,12/14 15:50,RSG,JCF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-13,ND,,,,12232,,,,,,12347,1105,11242,1168660,1230219,,,85803,2068,363641,87871,277838,,270,2984,41,460,,,82935,1158,,,12/13 1:59,12/13 16:12,KP,SMBS,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-12,ND,,,,12078,,,,,,12347,1105,11242,1163049,1224046,,,85532,2058,363004,87590,277472,,282,2984,41,460,,,82360,1158,,,12/12 1:59,12/12 15:56,LSW,JCF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-11,ND,,,,10778,,,,,,12347,1105,11242,1157011,1217591,,,85207,2007,361963,87214,276757,,277,2984,41,460,,,81678,1136,,,12/11 1:59,12/11 16:09,LSW,KJZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-10,ND,,,,10020,,,,,,12347,1105,11242,1149006,1208966,,,84735,1972,360765,86707,276030,,302,2984,41,460,,,81008,1109,,,12/10 1:59,12/10 17:03,RSG,JCF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-09,ND,,,,8833,,,,,,12347,1105,11242,1140695,1199933,,,84227,1922,359437,86149,275209,,284,2984,41,460,,,80515,1086,,,12/09 1:59,12/09 17:06,RSG,HAH,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-08,ND,,,,8318,,,,,,12347,1105,11242,1136485,1196950,,,83812,1864,358279,85676,274937,,337,2896,45,452,,,77562,1070,,,12/08 1:59,12/08 17:42,CB-M,KJZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-07,ND,,,,7956,,,,,,12347,1105,11242,1136485,1196950,,,83297,1797,358279,85094,274937,,304,2896,45,452,,,77562,1028,,,12/07 1:59,12/07 15:48,JAC,JCF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-06,ND,,,,7868,,,,,,12347,1105,11242,1132025,1192122,,,82933,1774,357471,84707,274492,,305,2880,48,450,,,76999,1019,,,12/06 1:59,12/06 16:05,KP,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-05,ND,,,,7553,,,,,,12347,1105,11242,1125121,1184610,,,82463,1756,356518,84219,274014,,298,2868,47,448,,,76476,1013,,,12/05 1:59,12/05 16:10,BML,JCF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-04,ND,,,,6799,,,,,,12347,1105,11242,1116803,1175440,,,81906,1698,355196,83604,273247,,324,2842,48,444,,,75653,995,,,12/04 1:59,,,,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-03,ND,,,,6507,,,,,,12347,1105,11242,1106508,1164267,,,81055,1658,353683,82713,272578,,306,2813,45,440,,,74667,983,,,12/03 1:59,12/03 16:47,RSG,JCF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-02,ND,,,,5811,,,,,,12055,1007,11048,1096339,1153230,,,80081,1615,351652,81696,271517,,316,2791,38,435,,,73933,972,,,12/02 1:59,12/02 16:56,KVP,PK,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-12-01,ND,,,,5463,,,,,,12055,1007,11048,1091144,1147587,,,79597,1548,350834,81145,271183,,320,2751,35,430,,,73015,960,,,12/01 1:59,12/01 16:35,KWS,RSG,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-30,ND,,,,5155,,,,,,12055,1007,11048,1088089,1144256,,,79191,1488,350217,80679,270965,,333,2708,38,425,,,71848,933,,,11/30 1:59,11/30 16:18,KVP,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-29,ND,,,,5148,,,,,,12055,1007,11048,1081000,1136484,,,78596,1488,348939,80084,270281,,337,2667,39,417,,,70901,921,,,11/29 1:59,11/29 16:28,KP,QN,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-28,ND,,,,5116,,,,,,12055,1007,11048,1072080,1126762,,,77875,1484,347377,79359,269446,,345,2649,43,416,,,69669,921,,,11/28 1:59,11/28 15:54,KVP,PK,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-27,ND,,,,4897,,,,,,11949,970,10979,1065157,1119225,,,77125,1439,346071,78564,268839,,347,2620,39,408,,,68105,908,,,11/27 1:59,11/27 16:45,RSG,JCF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-26,ND,,,,4870,,,,,,11523,852,10671,1058014,1111437,,,76377,1436,344754,77813,268312,,321,2608,33,407,,,67200,903,,,11/26 1:59,11/26 15:44,KVP,HMH,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-25,ND,,,,4337,,,,,,11523,852,10671,1049728,1102420,,,75426,1380,342835,76806,267359,,321,2587,33,406,,,65976,893,,,11/25 1:59,11/25 15:52,KVP,RS,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-24,ND,,,,3766,,,,,,11523,852,10671,1040798,1092803,,,74325,1297,341033,75622,266632,,377,2528,36,394,,,64611,889,,,11/24 1:59,11/24 16:17,KVP,SB,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-23,ND,,,,3188,,,,,,11523,852,10671,1033394,1084813,,,73311,1245,339483,74556,266086,,377,2481,42,392,,,62697,852,,,11/23 1:59,11/23 15:57,RSG,KVP,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-22,ND,,,,3164,,,,,,11378,818,10560,1026922,1077719,,,72605,1239,337885,73844,265204,,379,2459,39,389,,,61599,846,,,11/22 1:59,11/22 15:57,KP,SMBS,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-21,ND,,,,3099,,,,,,11378,818,10560,1017029,1067090,,,71454,1210,335688,72664,264148,,376,2424,42,387,,,60640,840,,,11/21 1:59,11/21 15:52,JCF,PK,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-20,ND,,,,2879,,,,,,11378,818,10560,1005269,1054136,,,69931,1161,333327,71092,263312,,395,2390,45,385,,,59283,840,,,11/20 1:59,11/20 17:24,CB-M,LDH,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-19,ND,,,,2716,,,,,,11378,818,10560,995870,1043959,,,68530,1128,331169,69658,262565,,387,2338,46,381,,,57686,801,,,11/19 1:59,11/19 15:43,RSG,CB-M,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-18,ND,,,,2563,,,,,,11331,802,10529,986340,1033592,,,67150,1058,328910,68208,261680,,384,2307,44,378,,,56468,791,,,11/18 1:59,11/18 18:27,QN,ALF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-17,ND,,,,2310,,,,,,11258,781,10477,976806,1022763,,,65880,987,327340,66867,261373,,399,2261,48,374,,,55176,775,,,11/17 1:59,11/17 15:55,RSG,CB-M,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-16,ND,,,,2188,,,,,,11258,781,10477,970684,1016356,,,64793,945,325491,65738,260606,,400,2195,39,369,,,53242,749,,,11/16 1:59,11/16 16:57,RSG,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-15,ND,,,,2182,,,,,,11258,781,10477,962925,1008066,,,63711,943,323660,64654,259864,,400,2178,38,368,,,51936,742,,,11/15 1:59,11/15 15:54,KP,LDH,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-14,ND,,,,2110,,,,,,11250,777,10473,955475,999974,,,62780,914,322228,63694,259356,,425,2153,47,367,,,50835,732,,,11/14 1:59,11/14 16:42,PK,JAC,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-13,ND,,,,1944,,,,,,11136,749,10387,942125,985273,,,60511,854,318742,61365,258136,,421,2120,50,364,,,49409,713,,,11/13 1:59,11/13 16:28,RSG,HMH,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-12,ND,,,,1782,,,,,,11136,749,10387,930981,973331,,,59079,796,316393,59875,257221,,399,2082,53,361,,,48055,703,,,11/12 1:59,11/12 15:51,RSG,PK,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-11,ND,,,,1659,,,,,,11136,749,10387,917951,958841,,,57285,755,313606,58040,256234,,411,1967,51,351,,,45031,691,,,11/11 1:59,11/11 17:27,PK,LSW,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-10,ND,,,,1515,,,,,,11084,734,10350,907372,952701,,,56247,697,310998,56944,255540,,383,1906,48,345,,,43949,649,,,11/09 1:59,11/10 18:11,HMH,BSL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-09,ND,,,,1396,,,,,,11084,734,10350,907372,947371,,,55359,638,310998,55997,255540,,383,1906,48,345,,,43949,649,,,11/09 1:59,11/09 16:29,NEZ,RSG,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-08,ND,,,,1364,,,,,,11037,719,10318,900448,939889,,,54212,632,309498,54844,255193,,408,1881,51,343,,,43103,644,,,11/08 1:59,11/08 16:09,KP,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-07,ND,,,,1351,,,,,,11037,719,10318,894384,933398,,,53105,622,307971,53727,254767,,374,1858,46,341,,,42251,633,,,11/07 1:59,11/07 15:52,JAC,LSW,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-06,ND,,,,1240,,,,,,11037,719,10318,884732,923087,,,51498,583,305665,52081,254063,,375,1817,48,337,,,41175,618,,,11/06 1:59,11/06 17:06,RSG,CB-M,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-05,ND,,,,1135,,,,,,10998,710,10288,873345,910816,,,49742,534,302970,50276,253133,,366,1776,51,333,,,40017,601,,,11/05 1:59,11/05 16:19,NEZ,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-04,ND,,,,991,,,,,,10967,702,10265,864328,901043,,,48223,481,301081,48704,252788,,352,1738,54,324,,,39163,572,,,11/04 1:59,11/04 17:07,RSG,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-03,ND,,,,880,,,,,,10933,691,10242,856372,892557,,,47108,424,299490,47532,252303,,335,1702,46,322,,,38236,560,,,11/03 1:59,11/03 16:54,RSG,CB-M,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-02,ND,,,,771,,,,,,10909,686,10223,848765,884557,,,45915,396,297447,46311,251432,,274,1656,36,317,,,37035,545,,,11/02 1:59,11/02 16:06,RSG,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-01,ND,,,,756,,,,,,10908,686,10222,841049,876350,,,44949,395,295793,45344,250750,,278,1634,38,314,,,36142,536,,,11/01 1:59,11/01 17:01,KP,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-31,ND,,,,735,,,,,,10846,673,10173,832109,866805,,,43833,361,294064,44194,250148,,309,1618,46,314,,,35533,529,,,10/31 1:59,10/31 16:55,BML,JAC,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-30,ND,,,,668,,,,,,10846,673,10173,823327,857502,,,42403,330,291938,42733,249455,,294,1586,44,312,,,34696,517,,,10/30 1:59,10/30 17:36,CB-M,LDH,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-29,ND,,,,619,,,,,,10804,664,10140,812012,845567,,,41051,304,289520,41355,248390,,287,1547,41,308,,,33860,504,,,10/29 1:59,10/29 16:19,JNG,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-28,ND,,,,572,,,,,,10690,632,10058,804167,837117,,,39839,288,287524,40127,247617,,284,1519,41,304,,,33172,493,,,10/28 1:59,10/28 16:23,JNG,ALF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-27,ND,,,,495,,,,,,10690,632,10058,796514,829052,,,39057,252,286196,39309,247066,,283,1478,37,297,,,32339,481,,,10/27 1:59,10/27 16:25,LDH,SB,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-26,ND,,,,465,,,,,,10690,632,10058,790536,822605,,,38165,241,284478,38406,246237,,256,1437,38,293,,,31334,467,,,10/26 1:59,10/26 15:55,JAC,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-25,ND,,,,458,,,,,,10674,627,10047,784157,815909,,,37638,236,283394,37874,245691,,272,1417,37,291,,,30757,461,,,10/25 1:59,10/25 16:47,RSG,BML,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-24,ND,,,,444,,,,,,10660,621,10039,775786,807053,,,36795,230,281668,37025,244794,,278,1405,41,287,,,30116,453,,,10/24 1:59,10/24 16:00,KP,RS,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-23,ND,,,,373,,,,,,10552,590,9962,768409,799305,,,35872,186,279702,36058,243763,,282,1388,44,286,,,29136,445,,,10/23 1:59,10/23 17:57,CB-M,BHP,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-22,ND,,,,361,,,,,,10552,590,9962,760318,790738,,,34989,173,277692,35162,242640,,276,1351,38,282,,,28271,427,,,10/22 1:59,10/22 16:21,QN,JNG,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-21,ND,,,,329,,,,,,10552,590,9962,752495,782486,,,33957,157,275596,34114,241431,,219,1324,33,281,,,27769,427,,,10/21 1:59,10/21 17:23,HMH,JNG,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-20,ND,,,,288,,,,,,10527,584,9943,746364,776039,,,33448,145,274572,33593,240906,,209,1301,39,279,,,27222,417,,,10/20 1:59,10/20 16:02,DZL,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-19,ND,,,,266,,,,,,10490,572,9918,741160,770510,,,32416,128,272737,32544,240100,,205,1267,38,277,,,26392,413,,,10/19 1:59,10/19 16:19,HMH,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-18,ND,,,,264,,,,,,10486,572,9914,733088,762083,,,31760,126,270555,31886,238577,,210,1253,35,277,,,25922,409,,,10/18 1:59,10/18 16:42,PK,KP,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-17,ND,,,,258,,,,,,10478,569,9909,726187,754769,,,31050,123,268672,31173,237411,,217,1242,39,274,,,25492,404,,,10/17 1:59,10/17 15:43,RSG,BML,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-16,ND,,,,228,,,,,,10450,563,9887,719017,747239,,,30302,100,266863,30402,236346,,217,1221,39,271,,,24882,393,,,10/16 1:59,10/16 16:19,HMH,CB-M,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-15,ND,,,,203,,,,,,10298,527,9771,710266,738020,,,29438,84,264761,29522,235108,,207,1192,38,268,,,24336,375,,,10/15 1:59,10/15 17:12,ESK,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-14,ND,,,,187,,,,,,10253,513,9740,703534,730902,,,28750,76,263233,28826,234286,,206,1159,39,262,,,23823,370,,,10/14 1:59,10/14 15:52,RSG,BHP,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-13,ND,,,,137,,,,,,10140,485,9655,696068,723102,,,28123,40,261745,28163,233500,,206,1126,41,255,,,23288,362,,,10/13 1:59,10/13 16:10,CB-M,BHP,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-12,ND,,,,125,,,,,,10140,485,9655,691049,717732,,,27644,29,260339,27673,232602,,233,1099,33,250,,,22846,350,,,10/12 1:59,10/12 16:06,LDH,RS,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-11,ND,,,,124,,,,,,10140,485,9655,685711,712136,,,27177,23,259036,27200,231771,,231,1076,46,249,,,22500,343,,,10/11 1:59,10/11 18:14,RSG,LDH,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-10,ND,,,,116,,,,,,10140,485,9655,678197,704274,,,26540,23,257186,26563,230558,,219,1062,42,248,,,22123,340,,,10/10 1:59,10/10 15:39,PK,BML,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-09,ND,,,,68,,,,,,10140,485,9655,670039,695621,,,25953,12,255196,25965,229156,,202,1037,39,245,,,21755,325,,,10/09 1:59,10/09 15:59,MM,JNG,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-08,ND,,,,65,,,,,,10140,485,9655,661206,686464,,,25310,11,253407,25321,228023,,214,1016,40,238,,,21242,314,,,10/08 1:59,10/08 16:15,BHP,DZL,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-07,ND,,,,49,,,,,,10124,485,9639,654648,679564,,,24787,11,251673,24798,226816,,116,995,27,235,,,20847,308,,,10/07 1:59,10/07 15:53,RSG,JNG,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-06,ND,,,,49,,,,,,9958,471,9487,648406,673003,,,24297,11,250087,24308,225723,,116,968,27,233,,,20392,284,,,10/06 1:59,10/06 16:37,RSG,ESK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-05,ND,,,,49,,,,,,9958,471,9487,642669,666931,,,23795,11,248652,23806,224790,,112,939,24,226,,,19892,280,,,10/05 1:59,10/05 16:30,JAC,DZL,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-10-04,ND,,,,49,,,,,,9957,470,9487,638320,662284,,,23484,11,247592,23495,224042,,100,925,21,222,,,19497,277,,,10/04 1:59,10/04 17:52,KP,LDH,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-10-03,ND,,,,49,,,,,,9731,444,9287,632299,655974,,,23073,11,246006,23084,222872,,100,912,22,220,,,19079,274,,,10/03 1:59,10/03 16:53,JAC,PK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-10-02,ND,,,,43,,,,,,9731,444,9287,626450,649885,,,22634,7,244312,22641,221618,,111,902,21,217,,,18691,267,,,10/02 1:59,10/02 16:49,CB-M,QN,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-10-01,ND,,,,42,,,,,,9578,427,9151,619331,642453,,,22164,6,242900,22170,220682,,106,884,22,214,,,18272,259,,,10/01 1:59,10/01 16:15,JNG,LDH,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-30,ND,,,,23,,,,,,9578,427,9151,613487,636374,,,21797,6,241484,21803,219646,,89,859,18,210,,,17938,249,,,09/30 1:59,09/30 16:18,CML,PK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-29,ND,,,,22,,,,,,9375,424,8951,608385,631041,,,21353,6,239849,21359,218447,,105,848,16,204,,,17511,242,,,09/29 1:59,09/29 16:41,CB-M,ESK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-28,ND,,,,18,,,,,,9357,422,8935,603922,626289,,,20938,2,238737,20940,217754,,105,828,18,201,,,17080,237,,,09/28 1:59,09/28 16:15,JAC,DZL,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
