date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,hospitalizedDischarged,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,hospitalizedDischarged,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2021-01-25,CO,,,,,,,,,,334821,42087,290389,5263473,,,,367746,18539,2356131,387462,1982404,,737,21263,,,,,,,20569,5512,4801,704,01/25 1:59,01/25 18:34,KVP,JCF,,A
2021-01-24,CO,,,,,,,,,,332476,41877,289585,5246911,,,,367746,18539,2350150,386285,1982404,,737,21237,,,,,,,20569,5505,4801,704,01/24 1:59,01/24 18:00,HAH,NEZ,,A
2021-01-23,CO,,,,,,,,,,331462,41231,286808,5221165,,,,366520,18446,2343097,384966,1976577,,716,21219,,,,,,,20468,5482,4778,704,01/23 1:59,01/23 18:08,KVP,LSW,,A
2021-01-22,CO,,,,,,,,,,328039,40775,285409,5185408,,,,364775,18233,2334170,383008,1969395,,772,21146,,,,,,,20395,5462,4761,701,01/22 1:59,01/22 18:12,KVP,BAG,,A
2021-01-21,CO,,,,,,,,,,326184,40224,283758,5140301,,,,363141,18069,2325573,381210,1962432,,783,21041,,,,,,,20291,5440,4746,694,01/21 1:59,01/21 18:04,JCF,NEZ,,A
2021-01-20,CO,,,,,,,,,,323982,39822,282173,5098541,,,,361373,17854,2315974,379227,1954601,,827,20977,,,,,,,20190,5422,4731,691,01/20 1:59,01/20 18:08,JCF,KJZ,,A
2021-01-19,CO,,,,,,,,,,321995,38927,279526,5057763,,,,360176,17680,2309773,377856,1949597,,786,20769,,,,,,,20089,5388,4702,686,01/19 1:59,01/19 18:16,JCF,JAG,,A+
2021-01-18,CO,,,,,,,,,,318453,38783,278992,5032041,,,,358706,17465,2301784,376171,1943078,,862,20717,,,,,,,19948,5386,4699,687,01/18 1:59,01/18 18:24,JXR,JAL,,A+
2021-01-17,CO,,,,,,,,,,317775,38519,278015,5007126,,,,357594,17387,2296100,374981,1938506,,879,20687,,,,,,,19858,5379,4694,685,01/17 1:59,01/17 18:15,HAH,CB-M,,A+
2021-01-16,CO,,,,,,,,,,316534,38074,276206,4973741,,,,356169,17314,2288202,373483,1932033,,911,20664,,,,,,,19762,5363,4679,684,01/16 1:59,01/15 18:07,KVP,LSW,,A
2021-01-15,CO,,,,,,,,,,314280,37552,273944,4937103,,,,354390,17068,2279614,371458,1925224,,891,20627,,,,,,,19665,5343,4659,684,01/15 1:59,01/15 18:12,KVP,JCF,,A
2021-01-14,CO,,,,,,,,,,311496,36847,270876,4895837,,,,352308,16869,2270762,369177,1918454,,903,20526,,,,,,,19560,5316,4632,684,01/14 1:59,01/14 18:07,JCF,DZL,,A
2021-01-13,CO,,,,,,,,,,307723,36230,268778,4856955,,,,350145,16629,2262372,366774,1912227,,886,20432,,,,,,,19457,5285,4596,689,01/13 1:59,01/13 18:06,KVP,CB-M,,A
2021-01-12,CO,,,,,,,,,,305008,35596,266762,4821636,,,,348030,16306,2253022,364336,1904992,,930,20280,,,,,,,19328,5242,4558,684,01/12 1:59,01/12 18:10,RSG,P*K,,A
2021-01-11,CO,,,,,,,,,,302358,35596,266762,4798163,,,,346754,16071,2247455,362825,1900701,,914,20015,,,,,,,19222,5213,4539,674,01/11 1:59,01/11 18:19,KVP,JAL,,A
2021-01-10,CO,,,,,,,,,,300702,34893,264123,4770751,,,,345096,16052,2239917,361148,1894821,,873,19985,,,,,,,19113,5208,4534,674,01/10 1:59,01/10 18:17,MBM,HMH,,A
2021-01-09,CO,,,,,,,,,,299016,34893,264123,4736803,,,,343075,15872,2229924,358947,1886849,,915,19962,,,,,,,18891,5190,4469,669,01/09 1:59,01/09 18:49,BAG,CB-M,,A
2021-01-08,CO,,,,,,,,,,297755,33998,260831,4692994,,,,340391,15719,2218507,356110,1878116,,915,19855,,,,,,,18891,5138,4469,669,01/08 1:59,01/08 18:22,BAG,HAH,,A
2021-01-07,CO,,,,,,,,,,294829,33998,260831,4649434,,,,337456,15467,2207688,352923,1870232,,954,19734,,,,,,,18775,5102,4436,666,01/07 1:59,01/07 19:19,HAH,JCF,,A
2021-01-06,CO,,,,,,,,,,291555,33330,258225,4597755,,,,332332,14561,2195311,349450,1850889,,988,19703,,,,,,,18534,5050,4333,658,01/06 1:59,01/06 18:51,CB-M,HMH,,A
2021-01-05,CO,,,,,,,,,,289064,32506,255008,4562056,,,,332332,14561,2183221,346893,1850889,,988,18818,,,,,,,18534,4991,4333,658,01/05 1:59,01/05 18:03,JCF,NEZ,,A
2021-01-04,CO,,,,,,,,,,287514,32293,254127,4529774,,,,329079,14356,2166012,343435,1836933,,1015,18747,,,,,,,18403,4944,4290,654,01/04 1:59,01/04 18:07,KVP,DZL,,A
2021-01-03,CO,,,,,,,,,,286420,32004,252963,4502496,,,,326953,14297,2158828,341250,1831875,,991,18713,,,,,,,18305,4934,4280,654,01/03 1:59,01/03 18:03,JCF,ALF,,A
2021-01-02,CO,,,,,,,,,,284967,31514,251504,4474747,,,,324946,14226,2151952,339172,1827006,,1016,18678,,,,,,,18217,4912,4259,653,01/02 1:59,01/02 18:03,KVP,BAG,,A
2021-01-01,CO,,,,,,,,,,283018,31022,249633,4444206,,,,322944,14217,2145411,337161,1822467,,1044,18651,,,,,,,18102,4873,4221,652,01/01 1:59,01/01 18:07,KVP,ALF,,A
2020-12-31,CO,,,,,,,,,,280655,30488,247103,4406667,,,,320021,14076,2135590,334097,1815569,,1086,18598,,,,,,,17971,4814,4168,646,12/31 1:59,12/31 18:07,KVP,BAG,,A
2020-12-30,CO,,,,,,,,,,277591,30488,247103,4368131,,,,317032,13827,2126572,330859,1809540,,1150,18502,,,,,,,17822,4750,4111,639,12/30 1:59,12/30 18:22,CB-M,ALF,,A
2020-12-29,CO,,,,,,,,,,276149,29935,244844,4343409,,,,314771,13637,2118974,328408,1804203,,1188,18230,,,,,,,17652,4687,4047,640,12/29 1:59,12/29 18:13,LSW,DZL,,A
2020-12-28,CO,,,,,,,,,,274779,29709,243873,4328896,,,,313318,13350,2114256,326668,1800938,,1173,17962,,,,,,,17533,4631,4001,630,12/28 1:59,12/28 18:23,JCF,ALF,,A
2020-12-27,CO,,,,,,,,,,273582,29565,243405,4306571,,,,311707,13311,2107776,325018,1796069,,1186,17912,,,,,,,17419,4610,3979,631,12/27 1:59,12/27 18:28,JCF,ALF,,A
2020-12-26,CO,,,,,,,,,,272970,29117,241681,4274788,,,,310345,13274,2102272,323619,1791927,,1168,17860,,,,,,,17287,4592,3953,639,12/26 1:59,12/26 18:04,KVP,BAG,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-25,CO,,,,,,,,,,270798,28563,239810,4251042,,,,308907,13282,2096501,322189,1787594,,1169,17839,,,,,,,17159,4586,3948,638,12/25 1:59,12/25 18:08,BAG,KVP,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-24,CO,,,,,,,,,,268373,28074,237668,4197950,,,,306339,13191,2083547,319530,1777208,,1260,17793,,,,,,,16994,4550,3913,637,12/24 1:59,12/24 18:11,MBM,BHP,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-23,CO,,,,,,,,,,265742,27602,235832,4153784,,,,303493,13007,2070197,316500,1766704,,1336,17642,,,,,,,16807,4462,3831,631,12/23 1:59,12/23 18:05,KVP,JCF,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-22,CO,,,,,,,,,,263434,27108,233980,4110742,,,,300691,12861,2056794,313552,1756103,,1358,17481,,,,,,,16656,4369,3747,622,12/22 1:59,12/22 18:28,SKP,JCF,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-21,CO,,,,,,,,,,261088,26811,232595,4076421,,,,298417,12619,2047121,311036,1748704,,1386,17228,,,,,,,16508,4378,3769,609,12/21 1:59,12/21 18:14,KVP,JCF,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-20,CO,,,,,,,,,,259406,26199,230369,4044560,,,,296325,12565,2034633,308890,1738308,,1398,17171,,,,,,,16372,4368,3759,609,12/20 1:59,12/20 17:54,KVP,NEZ/BAG,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-19,CO,,,,,,,,,,256568,26199,230369,4004868,,,,294055,12543,2022465,306598,1728410,,1433,17130,,,,,,,16240,4339,3730,609,12/19 1:59,12/19 18:01,BAG,BML,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-18,CO,,,,,,,,,,252507,25547,226960,3971864,,,,291658,12449,2012614,304107,1720956,,1476,17020,,,,,,,16062,4259,3655,604,12/18 1:59,12/18 18:06,BAG,KVP,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-17,CO,,,,,,,,,,247453,23888,218820,3924072,,,,288105,12309,1998476,300414,1710371,,1509,16704,,,,,,,15874,4226,3633,593,12/17 1:59,12/17 18:14,JAG,JCF,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-16,CO,,,,,,,,,,242708,23298,215771,3877267,,,,284537,12179,1985750,296716,1701213,,1554,16614,,,,,,,15696,4156,3570,586,12/16 1:59,12/16 18:26,LSW,P*K,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-15,CO,,,,,,,,,,239069,22725,213157,3841825,,,,281346,12036,1975685,293382,1694339,,1554,16487,,,,,,,15696,4085,3505,580,12/15 1:59,12/15 18:24,JAG,JCF,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-14,CO,,,,,,,,,,235882,22560,212548,3809889,,,,279278,11826,1968881,291104,1689603,,1585,16174,,,,,,,15521,3969,3398,571,12/14 1:59,12/14 18:24,HMH,BSL,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-13,CO,,,,,,,,,,235108,22018,210100,3773301,,,,276390,11803,1955606,288193,1679216,,1610,16126,,,,,,,15350,3958,3388,570,12/13 1:59,12/13 18:40,ALF,NEZ,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-12,CO,,,,,,,,,,232118,22018,210100,3738103,,,,273867,11767,1943859,285634,1669992,,1607,16092,,,,,,,15208,3871,3305,566,12/12 1:59,12/12 18:40,SIM,P*K,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-11,CO,,,,,,,,,,228374,21310,207064,3691463,,,,269963,11710,1928989,281673,1659026,,1675,15949,,,,,,,15027,3846,3283,563,12/11 1:59,12/11 18:14,KVP,CB-M,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-10,CO,,,,,,,,,,223852,19580,198799,3642518,,,,265503,11492,1914803,276995,1649300,,1659,15656,,,,,,,14812,3759,3210,549,12/10 1:59,12/10 18:11,JAG,DZL,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-09,CO,,,,,,,,,,218379,19292,197968,3591797,,,,261010,11336,1899570,272346,1638560,,1684,15520,,,,,,,14571,3639,3100,539,12/09 1:59,12/09 18:08,HAH,LSW,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-08,CO,,,,,,,,,,217260,19292,197968,3551451,,,,257282,11307,1888010,268589,1630728,,1755,14957,,,,,,,14366,3372,2845,527,12/08 1:59,12/08 18:23,CB-M,HAH,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-07,CO,,,,,,,,,,215691,18864,196089,3516003,,,,253489,11129,1873788,264618,1620299,,1779,14904,,,,,,,14125,3358,2841,517,12/07 1:59,12/07 18:17,HAH,JAC,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-06,CO,,,,,,,,,,214953,18864,196089,3478160,,,,249512,11069,1858341,260581,1608829,,1750,14868,,,,,,,13941,3356,2839,517,12/06 1:59,12/06 18:25,MBM,SMBS,PROCESS: Sometimes the Deaths number will not update on weekends.,A
2020-12-05,CO,,,,,,,,,,214953,18530,194770,3442114,,,,246333,11014,1815644,257347,1574219,,1812,14844,,,,,,,13760,3357,2840,517,12/05 1:59,12/05 18:09,MBM,BML,,A
2020-12-04,CO,,,,,,,,,,213300,18530,194770,3397074,,,,241425,10797,1815644,252222,1574219,,1883,14762,,,,,,,13500,3338,2831,507,12/04 1:59,12/04 18:43,KVP,HAH,,A
2020-12-03,CO,,,,,,,,,,210946,17594,191093,3343095,,,,236521,10688,1797377,247209,1560856,,1956,14579,,,,,,,13233,3320,2819,501,12/03 1:59,12/03 18:40,NEZ,JCF,,A
2020-12-02,CO,,,,,,,,,,208687,17594,191093,3288900,,,,230705,10467,1779383,241172,1548678,,1995,14363,,,,,,,12996,3193,2700,493,12/02 1:59,12/02 18:20,PK,KJZ,,A
2020-12-01,CO,,,,,,,,,,207350,17222,189562,3255541,,,,226954,10356,1768098,237310,1541144,,1977,14116,,,,,,,12779,3109,2619,490,12/01 1:59,12/01 18:42,CB-M,LDH,,A
2020-11-30,CO,,,,,,,,,,206784,17152,189136,3218851,,,,222703,10202,1754047,232905,1531344,,1940,13488,,,,,,,12538,3037,2561,476,11/30 1:59,11/30 18:40,KVP,CB-M,,A
2020-11-29,CO,,,,,,,,,,206288,16879,188172,3175126,,,,218646,10126,1737952,228772,1519306,,1847,13428,,,,,,,12345,3003,2530,473,11/29 1:59,11/29 18:13,BAG,SMBS,,A
2020-11-28,CO,,,,,,,,,,205051,16879,188172,3143227,,,,215193,10090,1725452,225283,1510259,,1852,13369,,,,,,,12153,2983,2511,472,11/28 1:59,11/29 0:24,KVP,PK,,A
2020-11-27,CO,,,,,,,,,,204052,16707,187345,3091838,,,,210920,10033,1707374,220953,1496454,,1797,13287,,,,,,,11957,2977,2505,472,11/27 1:59,11/27 18:17,RSG,BAG,,A
2020-11-26,CO,,,,,,,,,,202075,16010,184336,3046149,,,,206695,9988,1689657,216683,1482962,,1777,13248,,,,,,,11782,2957,2485,472,11/26 1:59,11/26 17:57,HMH,BSL,,A
2020-11-25,CO,,,,,,,,,,200346,15819,183560,2980399,,,,200911,9719,1662003,210630,1461092,,1794,13044,,,,,,,11628,2906,2439,467,11/25 1:59,11/25 18:08,KVP,PK,,A
2020-11-24,CO,,,,,,,,,,199379,15819,183560,2939263,,,,196949,9490,1645109,206439,1448160,,1739,12836,,,,,,,11430,2860,2396,464,11/24 1:59,11/24 18:46,KVP,DZL,,A
2020-11-23,CO,,,,,,,,,,198604,15579,182357,2901740,,,,192943,9346,1630871,202289,1437928,,1711,12526,,,,,,,11201,2810,2347,463,11/23 1:59,11/23 18:12,BAG,HMH,,A
2020-11-22,CO,,,,,,,,,,197936,15579,182357,2855610,,,,189285,9315,1611564,198600,1422279,,1670,12484,,,,,,,11014,2806,2343,463,11/22 1:59,11/22 18:07,BAG,HMH,,A
2020-11-21,CO,,,,,,,,,,197016,15445,181571,2807638,,,,185380,9299,1589395,194679,1404015,,1703,12424,,,,,,,10831,2787,2326,461,11/21 1:59,11/21 18:51,BAG,PK,,A
2020-11-20,CO,,,,,,,,,,195858,15262,180596,2752718,,,,179340,9226,1563738,188566,1384398,,1723,12166,,,,,,,10618,2745,2291,454,11/20 1:59,11/20 18:10,MBM,BAG,,A
2020-11-19,CO,,,,,,,,,,194983,15141,179842,2695700,,,,173653,9148,1537359,182801,1363706,,1593,11980,,,,,,,10392,2730,2277,453,11/19 1:59,11/19 18:40,KJZ,LSW,,A
2020-11-18,CO,,,,,,,,,,194187,15004,179183,2640615,,,,167626,9068,1511200,176694,1343574,,1593,11802,,,,,,,10195,2651,2207,444,11/18 1:59,11/18 18:35,HMH,KJZ,,A
2020-11-17,CO,,,,,,,,,,193602,14896,178706,2599581,,,,163076,8968,1491381,172044,1328305,,1543,11608,,,,,,,10004,2608,2177,431,11/17 1:59,11/18 16:23,GET,MM,Backfill.,
2020-11-16,CO,,,,,,,,,,193236,14841,178395,2560096,,,,158864,8849,1472457,167713,1313593,,1424,11203,,,,,,,9828,2578,2153,425,11/16 1:59,11/17 16:23,GET,KVP,,A
2020-11-15,CO,,,,,,,,,,192715,14772,177943,2523752,,,,155258,8159,1454824,163417,1299566,,1417,11124,,,,,,,9657,2546,2137,409,11/15 1:59,11/16 16:06,CKW,HMH,,A
2020-11-14,CO,,,,,,,,,,192069,14666,177403,2485451,,,,151115,8119,1436205,159234,1285090,,1325,11056,,,,,,,9528,2525,2116,409,11/14 1:59,11/15 16:27,YXC,RSG,,A
2020-11-13,CO,,,,,,,,,,191205,14549,176656,2443599,,,,146023,8015,1415886,154038,1269863,,1315,10861,,,,,,,9352,2504,2096,408,11/13 1:59,11/14 16:26,BAG,LSW,,A
2020-11-12,CO,,,,,,,,,,189920,14341,175579,2391802,,,,139741,7858,1389134,147599,1252650,,1322,10597,,,,,,,9148,2468,2060,408,11/12 1:59,11/13 16:47,MBM,DZL,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-11-11,CO,,,,,,,,,,189920,14341,175579,2347268,,,,134618,7784,1387268,142402,1252650,,1304,10538,,,,,,,8980,2443,2039,404,11/11 1:59,11/12 16:11,ALM,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-11-10,CO,,,,,,,,,,189523,14272,175251,2306782,,,,130668,7759,1367027,138427,1236359,,1270,10263,,,,,,,8846,2427,2024,403,11/10 1:59,11/11 16:14,HGC,PK,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-11-09,CO,,,,,,,,,,189111,14228,174883,2274428,,,,126837,7700,1351495,134537,1224658,,1174,10050,,,,,,,8738,2408,2007,401,11/09 1:59,11/10 16:44,MSO,JNG,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-11-08,CO,,,,,,,,,,188921,14201,174720,2245385,,,,123351,7633,1334323,130984,1210972,,1134,10017,,,,,,,8667,2394,1994,400,11/08 1:59,11/09 17:08,BAG,JNG,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-11-07,CO,,,,,,,,,,188415,14110,174305,2214788,,,,120382,7585,1320389,127967,1200007,,1087,9997,,,,,,,8562,2389,1990,399,11/07 1:59,11/08 15:57,LNH,KP,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-11-06,CO,,,,,,,,,,187631,14007,173624,2177091,,,,116968,7501,1303345,124469,1186377,,1041,9911,,,,,,,8478,2376,1978,398,11/06 1:59,11/07 15:57,BAG,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-11-05,CO,,,,,,,,,,187001,13913,173088,2141933,,,,113607,7399,1287081,121006,1173474,,1016,9714,,,,,,,8366,2353,1956,397,11/05 1:59,11/06 16:00,HAH,JNG,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-11-04,CO,,,,,,,,,,186264,13795,172469,2109114,,,,110284,7353,1272494,117637,1162210,,970,9618,,,,,,,8268,2333,1935,398,11/04 1:59,11/05 16:06,BAG,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-11-03,CO,,,,,,,,,,185805,13725,172080,2082151,,,,107417,7292,1259853,114709,1152436,,925,9180,,,,,,,8179,2311,1915,396,11/03 1:59,11/04 15:51,JAL,LSW,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-11-02,CO,,,,,,,,,,185418,13684,171734,2060642,,,,104947,7200,1249128,112147,1144181,,858,9114,,,,,,,8106,2292,1899,393,11/02 1:59,11/03 17:29,KSB,LDH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
