date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-11-14,WY,,,,,,,,,,,,,,346803,22490,324313,18726,3155,148451,21881,130208,,202,580,,,,,12247,144,,,11/14 13:01,11/14 16:22,BML,PK,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-13,WY,,,,,,,,,,,,,,345682,22258,323424,18243,3098,148451,21341,130208,,195,565,,,,,12082,127,,,11/13 17:01,11/13 17:20,CB-M,HMH,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-12,WY,,,,,,,,,,,,,,341053,21557,319496,17442,3037,146250,20479,128808,,192,558,,,,,11585,127,,,11/12 17:44,11/12 17:26,LSW,KJZ,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-11,WY,,,,,,,,,,,,,,334801,20728,314073,16518,2856,143757,19374,127239,,178,545,,,,,11234,127,,,11/11 11:36,11/11 17:32,LSW,PK,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-10,WY,,,,,,,,,,,,,,329898,20046,309852,16442,2800,142459,19242,127148,,178,542,,,,,11098,127,,,11/10 17:23,11/10 17:45,CB-M,HMH,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-09,WY,,,,,,,,,,,,,,322812,19180,303632,15311,2699,142459,18010,127148,,172,520,,,,,10699,114,,,11/09 15:45,11/09 17:44,JNG,NEZ,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-08,WY,,,,,,,,,,,,,,314854,18151,296703,14691,2619,137640,17310,123769,,148,505,,,,,10315,114,,,11/08 11:52,11/08 17:15,SMBS,BHP,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-07,WY,,,,,,,,,,,,,,313850,17943,295907,14045,2552,137640,16597,123769,,147,505,,,,,10142,105,,,11/07 11:51,11/07 17:16,BML,JAC,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-06,WY,,,,,,,,,,,,,,312769,17681,295088,13871,2534,137640,16405,123769,,147,499,,,,,10012,105,,,11/06 17:10,11/06 17:55,CB-M,LSW,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-05,WY,,,,,,,,,,,,,,308205,17063,291142,12954,2455,135758,15409,122804,,134,492,,,,,9709,105,,,11/05 16:50,11/05 17:37,LDH,LSW,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-04,WY,,,,,,,,,,,,,,303250,16473,286777,12675,2369,133116,15044,120717,,138,481,,,,,9501,105,,,11/04 17:00,11/04 17:21,LSW,DZL,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-03,WY,,,,,,,,,,,,,,298088,15728,282360,12399,2220,133116,14619,120717,,124,471,,,,,9312,93,,,11/03 17:31,11/03 17:40,BHP,CB-M,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-02,WY,,,,,,,,,,,,,,291698,15044,276654,12059,2108,131910,14167,119851,,132,458,,,,,8963,87,,,11/02 17:43,11/02 17:22,NEZ,BSL,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-11-01,WY,,,,,,,,,,,,,,284746,14387,270359,11638,2085,128538,13723,117262,,117,442,,,,,8676,87,,,11/01 11:41,11/01 17:03,CB-M,NEZ,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-10-31,WY,,,,,,,,,,,,,,283918,14269,269649,11276,2022,128538,13298,117262,,120,439,,,,,8541,87,,,10/31 11:58,10/31 17:18,BML,CB-M,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-10-30,WY,,,,,,,,,,,,,,283120,14117,269003,11020,2008,127544,13028,116955,,120,440,,,,,8455,87,,,10/30 17:27,10/30 17:53,BHP,CB-M,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-10-29,WY,,,,,,,,,,,,,,279435,13744,265691,10589,1918,127544,12507,116955,,109,434,,,,,8236,87,,,10/29 17:42,10/29 17:46,SB,JNG,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-10-28,WY,,,,,,,,,,,,,,275282,13297,261985,10288,1858,122604,12146,113686,,104,421,,,,,8105,77,,,10/28 16:44,10/28 17:55,LSW,DZL,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-10-27,WY,,,,,,,,,,,,,,270870,12882,257988,10035,1771,122604,11806,113686,,105,411,,,,,7906,77,,,10/27 17:19,10/27 17:32,NEZ,JNG,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-10-26,WY,,,,,,,,,,,,,,265459,12386,253073,9783,1694,122604,11477,113686,,102,401,,,,,7675,77,,,10/26 17:24,10/26 17:46,LSW,JAC,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-10-25,WY,,,,,,,,,,,,,,259404,11873,247531,9396,1645,122604,11041,113686,,95,394,,,,,7525,68,,,10/25 11:52,10/25 16:10,BML,HMH,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-10-24,WY,,,,,,,,,,,,,,258810,11751,247059,9177,1628,122604,10805,113686,,83,392,,,,,7471,68,,,10/24 11:58,10/24 17:34,BHP,LSW,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/24 BHP) Cumulative hosp was carried over because calculating would result in a drop.
",B
2020-10-23,WY,,,,,,,,,,,,,,257821,11559,246262,8918,1627,122604,10545,113686,,83,392,,,,,7357,68,,,10/23 18:20,10/23 18:04,CB-M,LSW,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-22,WY,,,,,,,,,,,,,,253894,11172,242722,8537,1582,120127,10119,111822,,81,373,,,,,7220,68,,,10/22 18:18,10/22 17:56,DZL,QN,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-21,WY,,,,,,,,,,,,,,249425,10742,238683,8305,1543,120127,9848,111822,,66,373,,,,,7070,61,,,10/21 17:23,10/21 17:45,MM,LSW,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-20,WY,,,,,,,,,,,,,,245133,10351,234782,8070,1456,116091,9526,108754,,66,371,,,,,6944,61,,,10/20 17:55,10/20 17:26,LSW,HMH,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-19,WY,,,,,,,,,,,,,,240151,9921,230230,7924,1387,116091,9311,108754,,68,364,,,,,6796,57,,,10/19 16:57,10/19 18:04,JAC,DZL,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-18,WY,,,,,,,,,,,,,,233925,9345,224580,7673,1352,116091,9025,108754,,51,360,,,,,6627,57,,,10/18 11:34,10/18 17:31,BHP,KP,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

Weekends: The testing page does not usually update on weekends. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-17,WY,,,,,,,,,,,,,,233128,9246,223882,7479,1337,116091,8816,108754,,51,358,,,,,6559,57,,,10/17 11:49,10/17 16:41,BML,PK,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-16,WY,,,,,,,,,,,,,,232407,9147,223260,7337,1328,116091,8665,108754,,51,359,,,,,6494,57,,,10/16 18:11,10/16 17:23,CB-M,BSL,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-15,WY,,,,,,,,,,,,,,229079,8831,220248,7089,1286,115103,8375,108014,,51,354,,,,,6360,57,,,10/15 16:40,10/15 18:09,QN,LDH,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-14,WY,,,,,,,,,,,,,,225518,8535,216983,6914,1263,109763,8177,102849,,45,352,,,,,6261,57,,,10/14 16:32,10/14 17:36,LSW,PK,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-13,WY,,,,,,,,,,,,,,221182,8239,212943,6740,1224,112619,7964,105879,,46,343,,,,,6181,57,,,10/13 5:23,10/13 17:29,CB-M,HMH,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-12,WY,,,,,,,,,,,,,,216342,7875,208467,6628,1174,109402,7802,103176,,51,338,,,,,6058,54,,,10/12 5:52,10/12 17:29,BHP,NEZ,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(10/12 BHP) Testing page did not update on this day. ",B
2020-10-11,WY,,,,,,,,,,,,,,210509,7576,202933,6476,1135,109402,7611,103176,,54,323,,,,,5877,54,,,10/11 11:49,10/11 18:49,ALF,KP,PROCESS: WY main page and dashboard can be out of sync. Use dashboard. ,B
2020-10-10,WY,,,,,,,,,,,,,,209908,7523,202385,6338,1117,109402,7455,103176,,54,323,,,,,5807,54,,,10/10 12:06,10/10 17:17,BML,NEZ,PROCESS: WY main page and dashboard can be out of sync. Use dashboard. ,B
2020-10-09,WY,,,,,,,,,,,,,,209041,7423,201618,6226,1109,109402,7335,103176,,54,317,,,,,5732,54,,,10/09 16:44,10/09 17:38,CB-M,NEZ,PROCESS: WY main page and dashboard can be out of sync. Use dashboard. ,B
2020-10-08,WY,,,,,,,,,,,,,,206024,7224,198800,6031,1061,107881,7092,101850,,56,313,,,,,5603,54,,,10/08 16:56,10/08 18:01,BHP,JNG,PROCESS: WY main page and dashboard can be out of sync. Use dashboard. ,B
2020-10-07,WY,,,,,,,,,,,,,,202703,7002,195701,5866,1033,106812,6899,100946,,47,305,,,,,5504,53,,,10/07 16:49,10/07 17:50,BHP,JNG,PROCESS: WY main page and dashboard can be out of sync. Use dashboard. ,B
2020-10-06,WY,,,,,,,,,,,,,,198508,6718,191790,5751,1019,105663,6770,99912,,44,304,,,,,5418,53,,,10/06 17:20,10/06 17:22,ESK,DZL,PROCESS: WY main page and dashboard can be out of sync. Use dashboard. ,B
2020-10-05,WY,,,,,,,,,,,,,,192573,6433,186140,5660,969,105193,6629,99533,,36,294,,,,,5272,53,,,10/05 16:29,10/05 17:38,JB,HMH,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(10/01 JB) ""Number of People Tested"" line no longer appears on state website. As a result, values for 'Total PCR Tests (People)' and 'Negative (People or Cases)' not updated today.
(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-10-04,WY,,,,,,,,,,,,,,186034,6099,179935,5546,958,102353,6504,97064,,32,282,,,,,5160,53,,,10/04 11:31,10/04 17:58,BML,KP,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(10/01 JB) ""Number of People Tested"" line no longer appears on state website. As a result, values for 'Total PCR Tests (People)' and 'Negative (People or Cases)' not updated today.
(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-10-03,WY,,,,,,,,,,,,,,185362,6047,179315,5415,950,102353,6365,97064,,32,281,,,,,5083,53,,,10/03 11:59,10/03 17:20,KP,PK,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(10/01 JB) ""Number of People Tested"" line no longer appears on state website. As a result, values for 'Total PCR Tests (People)' and 'Negative (People or Cases)' not updated today.
(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-10-02,WY,,,,,,,,,,,,,,184586,5980,178606,5289,925,102353,6214,97064,,32,280,,,,,4989,53,,,10/02 17:20,10/02 17:25,CB-M,JAC,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(10/01 JB) ""Number of People Tested"" line no longer appears on state website. As a result, values for 'Total PCR Tests (People)' and 'Negative (People or Cases)' not updated today.
(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-10-01,WY,,,,,,,,,,,,,,181814,5778,176036,5170,913,100258,6083,95212,,27,274,,,,,4853,53,,,10/01 16:00,10/01 18:15,JB,QN,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(10/01 JB) ""Number of People Tested"" line no longer appears on state website. As a result, values for 'Total PCR Tests (People)' and 'Negative (People or Cases)' not updated today.
(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-30,WY,,,,,,,,,,,,,,178373,5602,172771,5046,902,100258,5948,95212,,24,272,,,,,4791,50,,,09/30 17:28,09/30 18:40,ALF,JNG,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-29,WY,,,,,,,,,,,,,,174686,5417,169269,4948,873,99670,5821,94722,,22,267,,,,,4702,50,,,09/29 17:54,09/29 17:31,CB-M,SB,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-28,WY,,,,,,,,,,,,,,169450,5240,164210,4897,857,99259,5754,94362,,22,264,,,,,4613,50,,,09/28 18:00,09/28 17:56,ESK,DZL,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-27,WY,,,,,,,,,,,,,,165299,5054,160245,4780,853,96991,5633,92406,,22,262,,,,,4519,50,,,09/27 11:33,09/27 17:19,HMH,KP,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-26,WY,,,,,,,,,,,,,,164973,5033,159940,4618,847,96991,5465,92406,,22,258,,,,,4479,50,,,09/26 11:55,09/26 16:44,CB-M,HMH,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-25,WY,,,,,,,,,,,,,,164622,5007,159615,4585,835,96991,5420,92406,,22,256,,,,,4450,50,,,09/25 17:57,09/25 18:21,LDH,KWS,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-24,WY,,,,,,,,,,,,,,162653,4898,157755,4488,817,95823,5305,91335,,19,255,,,,,4364,50,,,09/24 16:19,09/24 17:26,BHP,DZL,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-23,WY,,,,,,,,,,,,,,159730,4725,155005,4368,801,94055,5169,89824,,21,253,,,,,4277,50,,,09/23 17:25,09/23 18:15,JNG,PK,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-22,WY,,,,,,,,,,,,,,156980,4582,152398,4231,785,94055,5016,89824,,21,253,,,,,4230,49,,,09/22 17:10,09/22 17:10,BSL,DZL,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-21,WY,,,,,,,,,,,,,,153893,4469,149424,4189,755,93376,4944,89187,,23,247,,,,,4172,49,,,09/21 16:47,09/21 18:00,JB,BHP,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-20,WY,,,,,,,,,,,,,,150076,4300,145776,4124,747,91569,4871,87560,,16,243,,,,,4111,49,,,09/20 11:36,09/20 16:47,BSL,KP,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-19,WY,,,,,,,,,,,,,,149802,4283,145519,4039,741,91569,4780,87560,,16,242,,,,,4092,49,,,09/19 12:08,09/19 17:19,BML,SB,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-18,WY,,,,,,,,,,,,,,149449,4248,145201,4009,738,91569,4747,87560,,16,240,,,,,4044,49,,,09/18 16:51,09/18 17:30,KWS,BSL,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
2020-09-17,WY,,,,,,,,,,,,,,147899,4175,143724,3936,716,90736,4652,86800,,16,236,,,,,4000,49,,,09/17 17:49,09/17 17:35,BHP,ESK,"PROCESS: WY main page and dashboard can be out of sync. Use dashboard. 

(9/17 BHP) On 9/17 data for Positive Cases (PCR), Probable Cases, and corresponding calculations were taken from the Dash because the WY page had not updated in time.
(9/14 DZL) On 9/12, cum hosp in WY jumped from 227 to 287",B
