date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,hospitalizedDischarged,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,hospitalizedDischarged,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2021-02-11,CT,,,,294317,17255,277059,,,,,,,,6160332,,,250131,16368,,266499,5910201,,731,12257,,,,,,9800,9800,7354,6025,1329,02/10 23:59,02/11 16:38,LNH,JCF,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-10,CT,,,,291264,17090,274171,,,,,,,,6117092,,,249245,16251,,265496,5867847,,770,12257,,,,,,9800,9800,7326,5999,1327,02/09 23:59,02/10 16:47,EEM,CB-M,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-09,CT,,,,288150,16943,271204,,,,,,,,6088430,,,248486,16122,,264608,5839944,,826,12257,,,,,,9800,9800,7298,5979,1319,02/08 23:59,02/09 16:28,RSG,JCF,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-08,CT,,,,284789,16843,267944,,,,,,,,6065828,,,247681,16058,,263739,5818147,,815,12257,,,,,,9800,9800,7282,5966,1316,02/07 23:59,02/08 16:33,GBS,KJZ,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-07,CT,,,,274842,16362,258478,,,,,,,,5943683,,,243583,15789,,259372,5700100,,827,12257,,,,,,9800,9800,7214,5895,1319,02/04 23:59,02/07 16:19,LXG,RRS,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-06,CT,,,,274842,16362,258478,,,,,,,,5943683,,,243583,15789,,259372,5700100,,827,12257,,,,,,9800,9800,7214,5895,1319,02/04 23:59,02/06 16:08,BSL,KWS,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-05,CT,,,,274842,16362,258478,,,,,,,,5943683,,,243583,15789,,259372,5700100,,827,12257,,,,,,9800,9800,7214,5895,1319,02/04 23:59,02/05 16:27,RSG,BAG,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-04,CT,,,,271157,16175,254980,,,,,,,,5896657,,,242274,15667,,257941,5654383,,837,12257,,,,,,9800,9800,7185,5872,1313,02/03 23:59,2/04 16:36,DMO,QN,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-03,CT,,,,267549,16128,251419,,,,,,,,5866793,,,241353,15651,,257004,5625440,,874,12257,,,,,,9800,9800,7157,5839,1318,02/02 23:59,2/03 16:20,GBS,BSL,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-02,CT,,,,264276,16028,248246,,,,,,,,5854011,,,240938,15584,,256522,5613073,,900,12257,,,,,,9800,9800,7133,5822,1311,02/01 20:30,2/02 16:42,EFD,JAG,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-01,CT,,,,257183,15705,241476,,,,,,,,5795054,,,238535,15419,,253954,5556519,,912,12257,,,,,,9800,9800,7119,5806,1313,01/31 23:59,2/01 16:40,SKP,MBM,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-31,CT,,,,249128,15351,233775,,,,,,,,5693083,,,234814,15209,,250023,5458269,,985,12257,,,,,,9800,9800,7046,5741,1305,01/28 23:59,1/31 16:26,CEM,ALM,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-30,CT,,,,249128,15351,233775,,,,,,,,5693083,,,234814,15209,,250023,5458269,,985,12257,,,,,,9800,9800,7046,5741,1305,01/28 23:59,1/30 17:02,CEM,LSW,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-29,CT,,,,249128,15351,233775,,,,,,,,5693083,,,234814,15209,,250023,5458269,,985,12257,,,,,,9800,9800,7046,5741,1305,01/28 23:59,1/29 16:51,EFD,LSW,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-28,CT,,,,246797,15185,231610,,,,,,,,5658506,,,233661,15104,,248765,5424845,,995,12257,,,,,,9800,9800,7020,5718,1302,01/27 20:30,01/28 16:48,EPC,JAG,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-27,CT,,,,243173,15009,228162,,,,,,,,5618321,,,232354,14985,,247339,5385967,,1016,12257,,,,,,9800,9800,6976,5679,1297,01/26 20:30,01/27 16:39,ALM,LSW,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-26,CT,,,,237037,14675,222360,,,,,,,,5562847,,,230145,14754,,244899,5332432,,1068,12257,,,,,,9800,9800,6934,5638,1296,01/25 20:30,01/26 16:44,GBS,JAG,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-25,CT,,,,233960,14427,219531,,,,,,,,5528329,,,228977,14655,,243632,5299352,,1068,12257,,,,,,9800,9800,6911,5621,1290,01/24 20:30,01/25 16:43,LLB,JCF,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-24,CT,,,,221289,14025,207262,,,,,,,,5439307,,,223508,14307,,237815,5215799,,1058,12257,,,,,,9800,9800,6819,5545,1274,01/21 20:30,01/24 16:59,SKP,HAH,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-23,CT,,,,221289,14025,207262,,,,,,,,5439307,,,223508,14307,,237815,5215799,,1058,12257,,,,,,9800,9800,6819,5545,1274,01/21 20:30,01/23 16:20,GBS,BML,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-22,CT,,,,221289,14025,207262,,,,,,,,5439307,,,223508,14307,,237815,5215799,,1058,12257,,,,,,9800,9800,6819,5545,1274,01/21 20:30,01/22 16:59,CEM,BAG,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-21,CT,,,,216470,13800,202668,,,,,,,,5398349,,,221645,14151,,235796,5176704,,1069,12257,,,,,,9800,9800,6774,5511,1263,01/20 20:30,01/21 16:41,EEM,LSW,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-20,CT,,,,213226,13651,199573,,,,,,,,5359389,,,220121,14013,,234134,5139268,,1124,12257,,,,,,9800,9800,6726,5470,1256,01/19 20:30,01/20 16:21,JAC,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-19,CT,,,,204753,12967,191785,,,,,,,,5328928,,,218760,13459,,232219,5110168,,1141,12257,,,,,,9800,9800,6682,5433,1249,01/18 20:30,01/19 16:50,KSB,JCF,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-18,CT,,,,201942,12856,189085,,,,,,,,5291895,,,216692,13433,,230125,5075203,,1114,12257,,,,,,9800,9800,6670,5355,1239,01/17 20:30,01/18 17:29,JXR,JAL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-17,CT,,,,190080,12124,177613,,,,,,,,4867707,,,210193,13229,,223422,4657514,,1098,12257,,,,,,9800,9800,6594,5355,1239,01/14 20:30,01/17 15:48,HMT,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-16,CT,,,,190080,12124,177613,,,,,,,,4867707,,,210193,13229,,223422,4657514,,1098,12257,,,,,,9800,9800,6594,5355,1239,01/14 20:30,01/16 16:37,HAR,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-15,CT,,,,190080,12124,177613,,,,,,,,4867707,,,210193,13229,,223422,4657514,,1098,12257,,,,,,9800,9800,6594,5355,1239,01/14 20:30,01/15 16:38,HRZ,JAL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-14,CT,,,,186871,11908,174620,,,,,,,,4837404,,,208489,13055,,221544,4628915,,1118,12257,,,,,,9800,9800,6553,5319,1234,01/13 20:30,01/14 16:26,EFD,NEZ,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-13,CT,,,,181632,11642,169647,,,,,,,,4815233,,,207740,12836,,220576,4607493,,1148,12257,,,,,,9800,9800,6536,5305,1231,01/12 20:30,01/13 17:03,GBS,LSW,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-12,CT,,,,175036,11299,163394,,,,,,,,4758633,,,204505,12542,,217047,4554128,,1154,12257,,,,,,9800,9800,6449,5236,1213,01/11 20:30,01/12 16:29,ANM,JAG,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-11,CT,,,,171097,10919,159835,,,,,,,,4724211,,,201124,12234,,213358,4523087,,1142,12257,,,,,,9800,9800,6416,5210,1206,01/10 20:30,01/11 16:38,KFA,JAL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-10,CT,,,,163058,10518,152197,,,,,,,,4607967,,,193991,12003,,205994,4413976,,1109,12257,,,,,,9800,9800,6324,5127,1197,01/07 20:30,01/10 16:04,SAC,KJZ,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-09,CT,,,,163058,10518,152197,,,,,,,,4607967,,,193991,12003,,205994,4413976,,1109,12257,,,,,,9800,9800,6324,5127,1197,01/07 20:30,01/09 0:00,MVO,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-08,CT,,,,163058,10518,152197,,,,,,,,4607967,,,193991,12003,,205994,4413976,,1109,12257,,,,,,9800,9800,6324,5127,1197,01/07 20:30,01/08 16:44,SKP,JCF,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-07,CT,,,,160663,10455,149865,,,,,,,,4569705,,,190767,11991,,202758,4378938,,1087,12257,,,,,,9800,9800,6287,5096,1191,01/06 20:30,01/07 16:51,JCF,HAH,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-06,CT,,,,152840,10054,142555,,,,,,,,4517072,,,187749,11705,,199454,4329323,,1139,12257,,,,,,9800,9800,6230,5048,1182,01/05 20:30,01/06 16:45,JCF,JAG,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-05,CT,,,,149584,9844,139610,,,,,,,,4487992,,,185445,11523,,196968,4302547,,1149,12257,,,,,,9800,9800,6192,5017,1175,01/04 20:30,01/05 16:30,EFD,HMH,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-04,CT,,,,145571,9609,135937,,,,,,,,4457534,,,183310,11326,,194636,4274224,,1111,12257,,,,,,9800,9800,6168,4997,1171,01/03 20:30,01/04 16:45,LMB,MBM,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-03,CT,,,,137821,9340,128479,,,,,,,,4372190,,,178949,11171,,190120,4193241,,1056,12257,,,,,,9800,9800,6099,4937,1162,01/01 20:30,01/03 16:38,MBM,RSG,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-02,CT,,,,137821,9340,128479,,,,,,,,4372190,,,178949,11171,,190120,4193241,,1056,12257,,,,,,9800,9800,6099,4937,1162,01/01 20:30,01/02 16:36,NLK,JCF,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-01,CT,,,,132201,9121,123078,,,,,,,,4309664,,,174679,11029,,185708,4134985,,1136,12257,,,,,,9800,9800,5995,4854,1141,12/30 20:30,01/01 15:43,EFD,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-31,CT,,,,132201,9121,123078,,,,,,,,4309664,,,174679,11029,,185708,4134985,,1136,12257,,,,,,9800,9800,5995,4854,1141,12/30 20:30,12/31 16:20,LHS,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-30,CT,,,,127711,8783,118926,,,,,,,,4286825,,,172907,10756,,183663,4113918,,1167,12257,,,,,,9800,9800,5964,4828,1136,12/29 20:30,12/30 17:35,CB-M,P*K,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-29,CT,,,,125114,8632,116480,,,,,,,,4268277,,,171329,10638,,181967,4096948,,1226,12257,,,,,,9800,9800,5924,4792,1132,12/28 20:30,12/29 16:51,SKP,LDH,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-28,CT,,,,123538,8544,114992,,,,,,,,4254674,,,170642,10558,,181200,4084032,,1219,12257,,,,,,9800,9800,5904,4773,1131,12/27 20:30,12/28 16:56,LMB,JAL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-27,CT,,,,113686,8079,105606,,,,,,,,4114785,,,162449,10294,,172743,3952336,,1200,12257,,,,,,9800,9800,5791,4686,1105,12/23 20:30,12/27 16:02,LLB,JCF,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-26,CT,,,,113686,8079,105606,,,,,,,,4114785,,,162449,10294,,172743,3952336,,1200,12257,,,,,,9800,9800,5791,4686,1105,12/23 20:30,12/26 16:17,BML,BAG,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-25,CT,,,,113686,8079,105606,,,,,,,,4114785,,,162449,10294,,172743,3952336,,1200,12257,,,,,,9800,9800,5791,4686,1105,12/23 20:30,12/25 16:20,JWD,MBM,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-24,CT,,,,113686,8079,105606,,,,,,,,4114785,,,162449,10294,,172743,3952336,,1200,12257,,,,,,9800,9800,5791,4686,1105,12/23 20:30,12/24 16:08,BMC,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-23,CT,,,,110620,7910,102709,,,,,,,,4077236,,,160524,10181,,170705,3916712,,1155,12257,,,,,,9800,9800,5736,4641,1095,12/22 20:30,12/23 16:11,KFA,HAH,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-22,CT,,,,106843,7660,99182,,,,,,,,4048537,,,158957,10003,,168960,3889580,,1159,12257,,,,,,9800,9800,5703,4613,1090,12/21 20:30,12/22 16:42,GBS,NEZ,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-21,CT,,,,104234,7490,96743,,,,,,,,4024800,,,157508,9869,,167377,3867292,,1143,12257,,,,,,9800,9800,5676,4590,1086,12/20 20:30,12/21 16:41,SAC,JAL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",C
2020-12-20,CT,,,,98376,7093,91282,,,,,,,,3936069,,,153203,9579,,162782,3782866,,1167,12257,,,,,,9800,9800,5581,4514,1067,12/17 20:30,12/20 16:40,SIM,SMBS,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",C
2020-12-19,CT,,,,98376,7093,91282,,,,,,,,3936069,,,153203,9579,,162782,3782866,,1167,12257,,,,,,9800,9800,5581,4514,1067,12/17 20:30,12/19 16:33,SAC,BML,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",C
