date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-10-13,CO,,,,,,,,,,174566,12313,162253,1588632,,,,74655,5430,1032545,80085,957890,,385,8003,,,,,6922,2009,,,10/13 1:59,10/14 16:32,TLM,CML,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-12,CO,,,,,,,,,,174243,12294,161949,1571329,,,,73644,5393,1023316,79037,949672,,370,7915,,,,,6869,1998,,,10/12 1:59,10/13 16:06,LSW,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-11,CO,,,,,,,,,,173906,12266,161640,1560179,,,,73116,5345,1017219,78461,944103,,383,7893,,,,,6835,1998,,,10/11 1:59,10/12 16:41,CKW,JAC,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-10,CO,,,,,,,,,,173391,12222,161169,1541162,,,,72316,5326,1006847,77642,934531,,365,7879,,,,,6814,1998,,,10/10 1:59,10/11 16:34,KSB,KP,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-09,CO,,,,,,,,,,172843,12172,160671,1518454,,,,71349,5270,995817,76619,924468,,380,7855,,,,,6792,1998,,,10/09 1:59,10/10 15:44,RK,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-08,CO,,,,,,,,,,172162,12116,160046,1496198,,,,70559,5226,984996,75785,914437,,356,7834,,,,,6756,1997,,,10/08 1:59,10/09 16:00,SPA,NEZ,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-07,CO,,,,,,,,,,171533,12048,159485,1477301,,,,69748,5174,974863,74922,905115,,369,7771,,,,,6727,1990,,,10/07 1:59,10/08 16:19,RK,CML,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-06,CO,,,,,,,,,,171199,12017,159182,1459332,,,,69049,5142,965449,74191,896400,,343,7721,,,,,6696,1983,,,10/06 1:59,10/07 16:11,KJZ,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-05,CO,,,,,,,,,,170897,11998,158899,1444262,,,,68449,5088,957533,73537,889084,,325,7693,,,,,6655,1983,,,10/05 1:59,10/06 16:27,KSB,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-04,CO,,,,,,,,,,170539,11967,158572,1430540,,,,68016,5060,950759,73076,882743,,303,7673,,,,,6635,1968,,,10/04 1:59,10/05 16:14,LSW,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-03,CO,,,,,,,,,,170070,11926,158144,1414336,,,,67499,5056,942339,72555,874840,,296,7666,,,,,6609,1968,,,10/03 1:59,10/04 17:04,KJZ,KP,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-02,CO,,,,,,,,,,169543,11878,157665,1396346,,,,66891,5007,932914,71898,866023,,304,7653,,,,,6576,1968,,,10/02 1:59,10/03 15:59,AYC,RS,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-10-01,CO,,,,,,,,,,168871,11827,157044,1376920,,,,66242,4976,922232,71218,855990,,282,7579,,,,,6556,1962,,,10/01 1:59,10/02 16:07,LSW,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-09-30,CO,,,,,,,,,,168337,11761,156576,1357159,,,,65578,4958,911426,70536,845848,,264,7568,,,,,6531,1960,,,09/30 1:59,10/01 16:42,JB,JNG,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-09-29,CO,,,,,,,,,,167989,11733,156256,1341180,,,,65115,4910,902242,70025,837127,,268,7558,,,,,6500,1952,,,09/29 1:59,09/30 16:36,LSW,CML,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-09-28,CO,,,,,,,,,,167635,11707,155928,1326642,,,,64612,4878,894996,69490,830384,,246,7530,,,,,6469,1945,,,09/28 1:59,09/29 16:36,BSM,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-09-27,CO,,,,,,,,,,167416,11693,155723,1313403,,,,64237,4842,888539,69079,824302,,263,7523,,,,,6441,1940,,,09/27 1:59,09/28 16:40,BSM,ALF,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-09-26,CO,,,,,,,,,,166968,11633,155335,1295655,,,,63689,4821,878021,68510,814332,,248,7520,,,,,6424,1940,,,09/26 1:59,09/27 16:11,NEZ,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-09-25,CO,,,,,,,,,,166415,11592,154823,1277613,,,,63137,4789,867943,67926,804806,,248,7479,,,,,6404,1940,,,09/25 1:59,09/26 16:17,AYC,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-09-24,CO,,,,,,,,,,165873,11561,154312,1260861,,,,62520,4697,858108,67217,795588,,258,7454,,,,,6384,1935,,,09/24 1:59,09/25 17:28,BHP,KWS,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-09-23,CO,,,,,,,,,,165290,11524,153766,1245745,,,,61983,4686,848906,66669,786923,,259,7444,,,,,6351,1926,,,09/23 1:59,09/24 16:18,LSW,HMH,"(9/24 LSW) Starting today, Cumulative Antibody Test chart displaying lower #s (164,766 vs 167,110 for 9/21, for example) than previously. Used new lower number and someone is reaching out to CO to find out reason.",A
2020-09-22,CO,,,,,,,,,,167110,11645,155465,1232288,,,,61394,4659,840452,66053,779058,,230,7416,,,,,6332,1926,,,09/22 1:59,09/23 15:57,NEZ,RS,,A
2020-09-21,CO,,,,,,,,,,166809,11624,155187,1219137,,,,60792,4607,834277,65399,773485,,239,7373,,,,,6306,1914,,,09/21 1:59,09/22 16:10,KJZ,BHP,,A
2020-09-20,CO,,,,,,,,,,166546,11600,154948,1208425,,,,60256,4601,828108,64857,767852,,239,7363,,,,,6291,1913,,,09/20 1:59,09/21 16:14,LNH,HMH,,A
2020-09-19,CO,,,,,,,,,,166196,11568,154630,1195379,,,,59782,4574,821128,64356,761346,,237,7357,,,,,6274,1913,,,09/20 1:59,09/20 16:20,LSW,ESK,,A
2020-09-18,CO,,,,,,,,,,165511,11507,154006,1181829,,,,59236,4514,813355,63750,754119,,230,7347,,,,,6254,1913,,,09/19 1:59,09/19 16:50,BSM,ESK,,A
2020-09-17,CO,,,,,,,,,,164905,11458,153449,1166910,,,,58671,4474,804767,63145,746096,,213,7327,,,,,6241,1911,,,09/18 1:59,09/18 16:30,BSM,MM,,A
2020-09-16,CO,,,,,,,,,,164320,11393,152929,1153853,,,,58257,4429,797493,62686,739236,,248,7288,,,,,6220,1905,,,09/17 1:59,09/17 15:57,JAC,HMH,,A
2020-09-15,CO,,,,,,,,,,164320,11370,152511,1143941,,,,57805,4294,791439,62099,733634,,273,7262,,,,,6197,1905,,,09/16 1:59,09/16 17:54,QN,PK,,A
2020-09-14,CO,,,,,,,,,,163615,11348,152267,1134666,,,,57453,4246,786511,61699,729058,,239,7240,,,,,6184,1894,,,09/14 1:59,09/15 16:51,HMH,CB-M,,A+
2020-09-13,CO,,,,,,,,,,163290,11326,151964,1124181,,,,57099,4225,780305,61324,723206,,228,7227,,,,,6162,1889,,,09/13 1:59,09/14 16:24,HMH,RSG,,A+
2020-09-12,CO,,,,,,,,,,162866,11300,151566,1111572,,,,56704,4203,773285,60907,716581,,226,7223,,,,,6156,1889,,,09/12 1:59,09/13 16:06,ALF,KWS,,A+
2020-09-11,CO,,,,,,,,,,162325,11252,151073,1097985,,,,56378,4114,766113,60492,709735,,232,7208,,,,,6139,1889,,,09/11 1:59,09/12 16:08,HMH,RS,,A+
2020-09-10,CO,,,,,,,,,,161906,11227,150679,1087199,,,,56113,4072,760610,60185,704497,,240,7186,,,,,6117,1889,,,09/10 1:59,09/11 16:55,HMH,MM,,A+
2020-09-09,CO,,,,,,,,,,161518,11199,150319,1079276,,,,55866,4054,756298,59920,700432,,226,7173,,,,,6102,1882,,,09/09 1:59,09/10 16:53,JAC,DZL,"PROCESS: 
Hospital dashboard: https://covid19.colorado.gov/hospital-data
Serology Numbers: Obtain from https://notbroken.dev/covid19/#CO Serology. 

(8/26 HMH) Found new source for confirmed/probable cases, began capturing today.
(8/25 SB) Continuing to carry over antibody +/-
(8/22 BML) Still keeping confirmed/probable/negative numbers. Also, total antibody tests are now included on dashboard, but not antibody pos/neg; keeping those numbers constant as well.
(8/21 QN/HMH) Website redesign and did not provide confirmed/probable case breakdown. Keeping confirmed/probable/negative numbers constant
(7/13 SB) Red cell is due to transposition error yesterday. Number of cases was 36591 (see old screenshots) but was entered as 36951. Thus when the new number of cases, 36913, is entered, it shows up as a decrease. I DC'd CO yesterday and missed the transposition error!!
(7/6 SB) Recovery numbers from 7/4 were updated from 16 to 24. New data entered in long formula along with today's recovery numbers.
(7/2 JAC) Antibody numbers haven't updated, updated a few dates of recovery numbers.
(7/1 KWS) Changing the tooltips on Deaths (confirmed+probable) data to draw from ""Deaths Due to COVID-19"" and not ""Deaths Among Cases."" Deleting Deaths (confirmed) and Deaths (probable) fields since they are on deaths among case data rather than death certificate data.
(6/16 RS) Hosp #s not updated yet
(6/14 BHP) # of discharges changed for 5/31 from 21 to 18. There appear to be other discrepencies or updates.",A+
2020-09-08,CO,,,,,,,,,,161277,11175,150102,1073979,,,,55642,4032,753209,59674,697567,,218,7161,,,,,6093,1868,,,09/08 1:59,09/09 17:06,LDH,PK,"PROCESS: 
Hospital dashboard: https://covid19.colorado.gov/hospital-data
Serology Numbers: Obtain from https://notbroken.dev/covid19/#CO Serology. 

(8/26 HMH) Found new source for confirmed/probable cases, began capturing today.
(8/25 SB) Continuing to carry over antibody +/-
(8/22 BML) Still keeping confirmed/probable/negative numbers. Also, total antibody tests are now included on dashboard, but not antibody pos/neg; keeping those numbers constant as well.
(8/21 QN/HMH) Website redesign and did not provide confirmed/probable case breakdown. Keeping confirmed/probable/negative numbers constant
(7/13 SB) Red cell is due to transposition error yesterday. Number of cases was 36591 (see old screenshots) but was entered as 36951. Thus when the new number of cases, 36913, is entered, it shows up as a decrease. I DC'd CO yesterday and missed the transposition error!!
(7/6 SB) Recovery numbers from 7/4 were updated from 16 to 24. New data entered in long formula along with today's recovery numbers.
(7/2 JAC) Antibody numbers haven't updated, updated a few dates of recovery numbers.
(7/1 KWS) Changing the tooltips on Deaths (confirmed+probable) data to draw from ""Deaths Due to COVID-19"" and not ""Deaths Among Cases."" Deleting Deaths (confirmed) and Deaths (probable) fields since they are on deaths among case data rather than death certificate data.
(6/16 RS) Hosp #s not updated yet
(6/14 BHP) # of discharges changed for 5/31 from 21 to 18. There appear to be other discrepencies or updates.",A+
