date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-10-11,NM,,,,,,,,,,,,,,997373,,,32983,,,32983,964390,,120,3710,,,,,18680,911,,,10/11 17:15,10/12 16:11,LJH,RSG,(10/11 ALF) Doublechecked from screenshots since NM updated with tomorrow's data during shift,B
2020-10-10,NM,,,,,,,,,,,,,,989652,,,32722,,,32722,956930,,130,3704,,,,,18621,907,,,10/10 17:20,10/11 17:58,RSG,ALF,(10/11 ALF) Doublechecked from screenshots since NM updated with tomorrow's data during shift,B
2020-10-09,NM,,,,,,,,,,,,,,980053,,,32241,,,32241,947812,,133,3678,,,,,18335,902,,,10/09 17:50,10/10 17:37,BSM,PK,,B
2020-10-08,NM,,,,,,,,,,,,,,973945,,,31756,,,31756,942189,,119,3652,,,,,18045,899,,,10/08 17:15,10/09 15:43,RSG,BSL,,B
2020-10-07,NM,,,,,,,,,,,,,,965319,,,31372,,,31372,933947,,109,3625,,,,,17766,896,,,10/07 17:51,10/08 16:10,DTA,CML,,B
2020-10-06,NM,,,,,,,,,,,,,,960934,,,30947,,,30947,929987,,110,3609,,,,,17489,894,,,10/06 17:51,10/07 16:00,LSW,RSG,,B
2020-10-05,NM,,,,,,,,,,,,,,954596,,,30632,,,30632,923964,,97,3581,,,,,17330,894,,,10/05 17:50,10/06 16:10,BHP,DZL,,C
2020-10-04,NM,,,,,,,,,,,,,,947945,,,30477,,,30477,917468,,91,3561,,,,,17270,892,,,10/04 17:30,10/05 16:35,LJH,DZL,,C
2020-10-03,NM,,,,,,,,,,,,,,941512,,,30296,,,30296,911216,,95,3549,,,,,17210,890,,,10/03 17:30,10/04 16:15,KVP,ALF,,C
2020-10-02,NM,,,,,,,,,,,,,,935401,,,30000,,,30000,905401,,89,3534,,,,,17055,887,,,10/02 17:50,10/03 16:12,RS,PK,,C
2020-10-01,NM,,,,,,,,,,,,,,928389,,,29661,,,29661,898728,,86,3518,,,,,16926,882,,,10/01 17:16,10/02 16:13,NEZ,BSL,,C
2020-09-30,NM,,,,,,,,,,,,,,921009,,,29435,,,29435,891574,,85,3495,,,,,16671,877,,,09/30 17:51,10/01 16:04,KVP,JNG,,C
2020-09-29,NM,,,,,,,,,,,,,,914986,,,29157,,,29157,885829,,80,3475,,,,,16565,875,,,09/29 17:52,09/30 15:58,LSW,PK,,C
2020-09-28,NM,,,,,,,,,,,,,,909505,,,28985,,,28985,880520,,76,3463,,,,,16422,873,,,09/28 17:50,09/29 16:19,KVP,SB,,C
2020-09-27,NM,,,,,,,,,,,,,,905329,,,28844,,,28844,876485,,66,3443,,,,,16301,870,,,09/27 17:49,09/28 16:01,SAL,ALF,,C
2020-09-26,NM,,,,,,,,,,,,,,899937,,,28692,,,28692,871245,,72,3435,,,,,16211,870,,,09/26 17:30,09/27 16:30,KJZ,ESK,,C
2020-09-25,NM,,,,,,,,,,,,,,893489,,,28487,,,28487,865002,,75,3420,,,,,16020,865,,,09/25 17:50,09/26 15:49,LSW,PK,,C
2020-09-24,NM,,,,,,,,,,,,,,885373,,,28224,,,28224,857149,,66,3402,,,,,15825,859,,,09/24 17:30,09/25 16:06,NEZ,BSL,,C
2020-09-23,NM,,,,,,,,,,,,,,878406,,,27987,,,27987,850419,,72,3388,,,,,15669,857,,,09/23 17:51,09/24 16:24,KSB,DZL,,C
2020-09-22,NM,,,,,,,,,,,,,,872331,,,27790,,,27790,844541,,69,3371,,,,,15586,854,,,09/22 17:12,09/23 16:26,KJZ,QN,,C
2020-09-21,NM,,,,,,,,,,,,,,866683,,,27683,,,27683,839000,,71,3358,,,,,15518,851,,,09/21 17:50,09/22 15:45,KVP,BSL,,B
2020-09-20,NM,,,,,,,,,,,,,,862899,,,27579,,,27579,835320,,64,3341,,,,,15412,849,,,09/20 16:58,09/21 15:53,JB,JAC,,B
2020-09-19,NM,,,,,,,,,,,,,,857456,,,27512,,,27512,829944,,68,3335,,,,,15342,847,,,09/19 17:30,09/20 15:43,KVP,BSL,,B
2020-09-18,NM,,,,,,,,,,,,,,850963,,,27350,,,27350,823613,,72,3320,,,,,15256,841,,,09/18 17:50,09/19 15:45,SB,PK,,B
2020-09-17,NM,,,,,,,,,,,,,,845167,,,27199,,,27199,817968,,69,3313,,,,,15106,836,,,09/16 17:52,09/18 15:51,JNG,BSL,,B
2020-09-16,NM,,,,,,,,,,,,,,837400,,,27041,,,27041,810359,,59,3294,,,,,14842,832,,,09/16 17:52,09/17 15:45,KVP,RSG,,B
2020-09-15,NM,,,,,,,,,,,,,,831995,,,26923,,,26923,805072,,59,3284,,,,,14634,830,,,09/15 17:50,09/16 15:52,JAG,DZL,,B
2020-09-14,NM,,,,,,,,,,,,,,826619,,,26842,,,26842,799777,,60,3274,,,,,14470,823,,,09/14 17:50,09/15 15:53,LSW,BSL,,B
2020-09-13,NM,,,,,,,,,,,,,,823145,,,26761,,,26761,796384,,59,3267,,,,,14407,823,,,09/13 17:00,09/14 16:05,NEZ,JAC,,B
2020-09-12,NM,,,,,,,,,,,,,,817270,,,26661,,,26661,790609,,67,3263,,,,,14396,821,,,09/12 17:30,09/13 18:11,RJF,RSG,,B
2020-09-11,NM,,,,,,,,,,,,,,812050,,,26563,,,26563,785487,,73,3247,,,,,14276,818,,,09/11 17:50,09/12 15:40,KVP,RS,,B
2020-09-10,NM,,,,,,,,,,,,,,806999,,,26429,,,26429,780570,,80,3238,,,,,14120,816,,,09/10 17:50,09/11 15:48,QN,KWS,,B
2020-09-09,NM,,,,,,,,,,,,,,803101,,,26268,,,26268,776833,,77,3219,,,,,13928,813,,,09/09 17:50,09/10 16:08,NEZ,DZL,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
2020-09-08,NM,,,,,,,,,,,,,,799673,,,26181,,,26181,773492,,68,3202,,,,,13701,807,,,09/08 17:50,09/09 16:11,JAG,BHP,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
2020-09-07,NM,,,,,,,,,,,,,,795247,,,26144,,,26144,769103,,65,3195,,,,,13604,807,,,09/07 17:15,09/08 16:14,JB,KWS,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
2020-09-06,NM,,,,,,,,,,,,,,791836,,,26107,,,26107,765729,,65,3186,,,,,13530,803,,,09/06 17:30,09/07 15:38,KVP,BSL,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
2020-09-05,NM,,,,,,,,,,,,,,787811,,,26048,,,26048,761763,,68,3171,,,,,13460,800,,,09/05 17:30,09/06 15:59,ESK,RS,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
2020-09-04,NM,,,,,,,,,,,,,,782044,,,25902,,,25902,756142,,69,3171,,,,,13412,794,,,09/04 17:50,09/05 15:56,KVP,PK,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
2020-09-03,NM,,,,,,,,,,,,,,776796,,,25812,,,25812,750984,,75,3169,,,,,13283,791,,,09/03 17:50,09/04 16:08,KAT,CB-M,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
2020-09-02,NM,,,,,,,,,,,,,,770959,,,25612,,,25612,745347,,71,3159,,,,,13180,790,,,09/02 17:50,09/03 16:35,KVP,JAC,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
2020-09-01,NM,,,,,,,,,,,,,,765399,,,25460,,,25460,739939,,72,3151,,,,,13073,787,,,09/01 17:50,09/02 16:01,JAG,RSG,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
2020-08-31,NM,,,,,,,,,,,,,,760874,,,25352,,,25352,735522,,65,3134,,,,,12960,779,,,08/31 17:52,09/01 15:47,AJC,HMH,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
2020-08-30,NM,,,,,,,,,,,,,,756933,,,25283,,,25283,731650,,66,3126,,,,,12913,770,,,08/30 17:50,08/31 15:47,KVP,DZL,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
2020-08-29,NM,,,,,,,,,,,,,,752522,,,25178,,,25178,727344,,67,3116,,,,,12820,769,,,08/29 17:50,08/30 14:00,KVP,SB,"(8/23 KVP)  Total PCR tests (ppl) (AH) dn change /update this created a red box alert for negative cases (AO). Watching update, if none then will carry over previous value.
(6/25 MDH) Changed source note for ""Deaths (confirmed)"" to Not Provided as we've found that NM lumps probable and confirmed deaths
(6/22 HMH) NM updated timestamp but not data today.                                                                                                                           (6/12 BHP) Total recoved in Dashboard lower than previous input. Value used was pulled from press release https://cv.nmhealth.org/2020/06/11/updated-new-mexico-covid-19-cases-now-at-9367/
(6/11 RSG) Current hospitalizations went up by 2, but cumulative hospitalizations didn't change.
(5/28 GMJ) Total tests reported dropped by 1103. No note found
(5/20 GG) used this link since it has all the data values https://cvprovider.nmhealth.org/public-dashboard.html",B
