date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-11-04,OR,,,,,,,,,,,,,,1518927,74085,1444842,44626,2423,880531,47049,835905,,237,3312,66,,26,,5870,705,,,11/04 3:01,11/04 17:02,MBM,DZL,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-11-03,OR,,,,,,,,,,,,,,1504407,73175,1431232,44077,2383,875021,46460,830944,,237,3278,66,,26,,5870,701,,,11/03 3:01,11/03 16:56,ALM,RSG,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-11-02,OR,,,,,,,,,,,,,,1491094,72523,1418571,43633,2345,869555,45978,825922,,234,3251,74,,27,,5870,692,,,11/02 3:01,11/02 16:42,SNW,NEZ,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-11-01,OR,,,,,,,,,,,,,,1482245,72091,1410154,42136,2253,852685,45429,822363,,211,3204,61,,23,,5870,691,,,11/01 3:01,11/01 18:11,AGD,ALF,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-10-31,OR,,,,,,,,,,,,,,1467857,71352,1396505,42136,2253,852685,44921,817028,,211,3204,61,,23,,5870,689,,,10/31 3:01,10/31 16:50,BAG,LSW,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-10-30,OR,,,,,,,,,,,,,,1441159,70560,1370599,42136,2253,852685,44389,810549,,211,3204,61,,23,,5870,675,,,10/30 3:01,10/30 17:04,JAL,LSW,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-10-29,OR,,,,,,,,,,,,,,1425532,69704,1355828,41565,2228,846567,43793,805002,,235,3170,62,,23,,5870,673,,,10/29 3:01,10/29 18:03,JNG,HMH,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-10-28,OR,,,,,,,,,,,,,,1410226,69037,1341189,41033,2195,838854,43228,797821,,206,3134,62,,19,,5870,671,,,10/28 3:01,10/28 17:17,JAL,DZL,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-10-27,OR,,,,,,,,,,,,,,1395967,68469,1327498,40638,2170,834825,42808,794187,,215,3111,61,,26,,5870,664,,,10/27 3:01,10/27 16:42,SMS,JNG,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-10-26,OR,,,,,,,,,,,,,,1381168,67949,1313219,40280,2156,828128,42436,787848,,214,3091,49,,22,,5870,655,,,10/26 3:01,10/26 16:35,JAL,JAC,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-10-25,OR,,,,,,,,,,,,,,1372760,67615,1305145,39261,2087,813114,42101,783149,,197,3034,53,,21,,5870,653,,,10/25 3:01,10/25 17:34,MJS,ALF,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-10-24,OR,,,,,,,,,,,,,,1360636,67112,1293524,39261,2087,813114,41739,779403,,197,3034,53,,21,,5870,653,,,10/24 3:01,10/24 16:36,RK,JAC,"PROCESS: Weekend processes differ! Check the Press Conference link for an updated press release. OCCASIONALLY the URL for the Press Release will give a 404 error, if that happens try deleting ONE comma from the URL (trick discovered by ALF 10/11).
",A+
2020-10-23,OR,,,,,,,,,,,,,,1347047,66619,1280428,39261,2087,813114,41348,773853,,197,3034,53,,21,,5870,649,,,10/23 3:01,10/23 17:58,LSW,HMH,"PROCESS: Weekend processes differ! Weekend link: https://www.oregon.gov/oha/erd/pages/covid-19-news.aspx 

(10/11 ALF) Did a little URL hacking and found 10/11 weekend report at https://www.oregon.gov/oha/ERD/Pages/Oregon-reports-337-new-confirmed-and-presumptive-COVID-19-cases,-0-new-deaths.aspx 

(10/10 JAC) The usual weekend update's URL was not working. Got the standard updates from the Twitter version, although they did not include the updated total case number so I added the new cases to our previous number for today.
(10/9 LSW) Recovered dropped off the Other Link. Carried over to see what will happen tomorrow.",A+
2020-10-22,OR,,,,,,,,,,,,,,1328282,66046,1262236,38741,2069,803932,40810,765191,,194,3005,55,,21,,5870,646,,,10/22 3:01,10/22 16:40,RK,JNG,"PROCESS: Weekend processes differ! Weekend link: https://www.oregon.gov/oha/erd/pages/covid-19-news.aspx 

(10/11 ALF) Did a little URL hacking and found 10/11 weekend report at https://www.oregon.gov/oha/ERD/Pages/Oregon-reports-337-new-confirmed-and-presumptive-COVID-19-cases,-0-new-deaths.aspx 

(10/10 JAC) The usual weekend update's URL was not working. Got the standard updates from the Twitter version, although they did not include the updated total case number so I added the new cases to our previous number for today.
(10/9 LSW) Recovered dropped off the Other Link. Carried over to see what will happen tomorrow.",A+
2020-10-21,OR,,,,,,,,,,,,,,1314825,65565,1249260,38406,2037,797898,40443,759492,,183,2989,57,,21,,5870,635,,,10/21 3:01,10/21 18:20,HMH,JNG,"PROCESS: Weekend processes differ! Weekend link: https://www.oregon.gov/oha/erd/pages/covid-19-news.aspx 

(10/11 ALF) Did a little URL hacking and found 10/11 weekend report at https://www.oregon.gov/oha/ERD/Pages/Oregon-reports-337-new-confirmed-and-presumptive-COVID-19-cases,-0-new-deaths.aspx 

(10/10 JAC) The usual weekend update's URL was not working. Got the standard updates from the Twitter version, although they did not include the updated total case number so I added the new cases to our previous number for today.
(10/9 LSW) Recovered dropped off the Other Link. Carried over to see what will happen tomorrow.",A+
2020-10-20,OR,,,,,,,,,,,,,,1303311,65219,1238092,38118,2018,793299,40136,755181,,183,2964,57,,14,,5870,633,,,10/20 3:01,10/20 18:14,LSW,DZL,"PROCESS: Weekend processes differ! Weekend link: https://www.oregon.gov/oha/erd/pages/covid-19-news.aspx 

(10/11 ALF) Did a little URL hacking and found 10/11 weekend report at https://www.oregon.gov/oha/ERD/Pages/Oregon-reports-337-new-confirmed-and-presumptive-COVID-19-cases,-0-new-deaths.aspx 

(10/10 JAC) The usual weekend update's URL was not working. Got the standard updates from the Twitter version, although they did not include the updated total case number so I added the new cases to our previous number for today.
(10/9 LSW) Recovered dropped off the Other Link. Carried over to see what will happen tomorrow.",A+
2020-10-19,OR,,,,,,,,,,,,,,1290107,64828,1225279,37781,2013,786496,39794,748715,,168,2947,50,,11,,5870,628,,,10/19 3:01,10/19 17:56,RSG,DZL,"PROCESS: Weekend processes differ! Weekend link: https://www.oregon.gov/oha/erd/pages/covid-19-news.aspx 

(10/11 ALF) Did a little URL hacking and found 10/11 weekend report at https://www.oregon.gov/oha/ERD/Pages/Oregon-reports-337-new-confirmed-and-presumptive-COVID-19-cases,-0-new-deaths.aspx 

(10/10 JAC) The usual weekend update's URL was not working. Got the standard updates from the Twitter version, although they did not include the updated total case number so I added the new cases to our previous number for today.
(10/9 LSW) Recovered dropped off the Other Link. Carried over to see what will happen tomorrow.",A+
2020-10-18,OR,,,,,,,,,,,,,,1280774,64476,1216298,36971,1964,773225,39532,745572,,190,2886,44,,15,,5870,620,,,10/18 3:01,10/18 17:28,NMJ,LDH,"PROCESS: Weekend processes differ! Weekend link: https://www.oregon.gov/oha/erd/pages/covid-19-news.aspx 

(10/11 ALF) Did a little URL hacking and found 10/11 weekend report at https://www.oregon.gov/oha/ERD/Pages/Oregon-reports-337-new-confirmed-and-presumptive-COVID-19-cases,-0-new-deaths.aspx 

(10/10 JAC) The usual weekend update's URL was not working. Got the standard updates from the Twitter version, although they did not include the updated total case number so I added the new cases to our previous number for today.
(10/9 LSW) Recovered dropped off the Other Link. Carried over to see what will happen tomorrow.",A+
2020-10-17,OR,,,,,,,,,,,,,,1272320,64190,1208130,36971,1964,773225,39316,742327,,190,2886,44,,15,,5870,620,,,10/17 3:01,10/17 16:47,JAC,LDH,"PROCESS: Weekend processes differ! Weekend link: https://www.oregon.gov/oha/erd/pages/covid-19-news.aspx 

(10/11 ALF) Did a little URL hacking and found 10/11 weekend report at https://www.oregon.gov/oha/ERD/Pages/Oregon-reports-337-new-confirmed-and-presumptive-COVID-19-cases,-0-new-deaths.aspx 

(10/10 JAC) The usual weekend update's URL was not working. Got the standard updates from the Twitter version, although they did not include the updated total case number so I added the new cases to our previous number for today.
(10/9 LSW) Recovered dropped off the Other Link. Carried over to see what will happen tomorrow.",A+
2020-10-16,OR,,,,,,,,,,,,,,1260818,63857,1196961,36971,1964,773225,38935,736254,,190,2886,44,,15,,5870,617,,,10/16 3:01,10/16 16:31,RK,NEZ,"PROCESS: Weekend processes differ! Weekend link: https://www.oregon.gov/oha/erd/pages/covid-19-news.aspx 

(10/11 ALF) Did a little URL hacking and found 10/11 weekend report at https://www.oregon.gov/oha/ERD/Pages/Oregon-reports-337-new-confirmed-and-presumptive-COVID-19-cases,-0-new-deaths.aspx 

(10/10 JAC) The usual weekend update's URL was not working. Got the standard updates from the Twitter version, although they did not include the updated total case number so I added the new cases to our previous number for today.
(10/9 LSW) Recovered dropped off the Other Link. Carried over to see what will happen tomorrow.",A+
2020-10-15,OR,,,,,,,,,,,,,,1246662,63422,1183240,36585,1940,767336,38525,730751,,199,2868,49,,16,,5870,611,,,10/15 3:01,10/15 17:09,KJZ,JNG,"PROCESS: Weekend processes differ! Weekend link: https://www.oregon.gov/oha/erd/pages/covid-19-news.aspx 

(10/11 ALF) Did a little URL hacking and found 10/11 weekend report at https://www.oregon.gov/oha/ERD/Pages/Oregon-reports-337-new-confirmed-and-presumptive-COVID-19-cases,-0-new-deaths.aspx 

(10/10 JAC) The usual weekend update's URL was not working. Got the standard updates from the Twitter version, although they did not include the updated total case number so I added the new cases to our previous number for today.
(10/9 LSW) Recovered dropped off the Other Link. Carried over to see what will happen tomorrow.",A+
2020-10-14,OR,,,,,,,,,,,,,,1229877,62869,1167008,36242,1918,759634,38160,723392,,202,2848,50,,20,,5870,608,,,10/14 3:01,10/14 17:05,TLM,JNG,"PROCESS: Weekend processes differ! Weekend link: https://www.oregon.gov/oha/erd/pages/covid-19-news.aspx 

(10/11 ALF) Did a little URL hacking and found 10/11 weekend report at https://www.oregon.gov/oha/ERD/Pages/Oregon-reports-337-new-confirmed-and-presumptive-COVID-19-cases,-0-new-deaths.aspx 

(10/10 JAC) The usual weekend update's URL was not working. Got the standard updates from the Twitter version, although they did not include the updated total case number so I added the new cases to our previous number for today.
(10/9 LSW) Recovered dropped off the Other Link. Carried over to see what will happen tomorrow.",A+
