date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-11-17,ND,,,,,,,,,,11258,781,10477,976806,1022763,,,65967,,327340,65967,261373,,399,2261,48,374,,,55176,775,,,11/17 1:59,11/17 15:55,RSG,CB-M,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-16,ND,,,,,,,,,,11258,781,10477,970684,1016356,,,64885,,325491,64885,260606,,400,2195,39,369,,,53242,749,,,11/16 1:59,11/16 16:57,RSG,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-15,ND,,,,,,,,,,11258,781,10477,962925,1008066,,,63796,,323660,63796,259864,,400,2178,38,368,,,51936,742,,,11/15 1:59,11/15 15:54,KP,LDH,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-14,ND,,,,,,,,,,11250,777,10473,955475,999974,,,62872,,322228,62872,259356,,425,2153,47,367,,,50835,732,,,11/14 1:59,11/14 16:42,PK,JAC,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-13,ND,,,,,,,,,,11136,749,10387,942125,985273,,,60602,,318742,60602,258136,,421,2120,50,364,,,49409,713,,,11/13 1:59,11/13 16:28,RSG,HMH,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-12,ND,,,,,,,,,,11136,749,10387,930981,973331,,,59173,,316393,59173,257221,,399,2082,53,361,,,48055,703,,,11/12 1:59,11/12 15:51,RSG,PK,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-11,ND,,,,,,,,,,11136,749,10387,917951,958841,,,57373,,313606,57373,256234,,411,1967,51,351,,,45031,691,,,11/11 1:59,11/11 17:27,PK,LSW,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-10,ND,,,,,,,,,,11084,734,10350,907372,952701,,,56342,,310998,56342,255540,,383,1906,48,345,,,43949,649,,,11/09 1:59,11/10 18:11,HMH,BSL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-09,ND,,,,,,,,,,11084,734,10350,907372,947371,,,55458,,310998,55458,255540,,383,1906,48,345,,,43949,649,,,11/09 1:59,11/09 16:29,NEZ,RSG,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-08,ND,,,,,,,,,,11037,719,10318,900448,939889,,,54305,,309498,54305,255193,,408,1881,51,343,,,43103,644,,,11/08 1:59,11/08 16:09,KP,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-07,ND,,,,,,,,,,11037,719,10318,894384,933398,,,53204,,307971,53204,254767,,374,1858,46,341,,,42251,633,,,11/07 1:59,11/07 15:52,JAC,LSW,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-06,ND,,,,,,,,,,11037,719,10318,884732,923087,,,51602,,305665,51602,254063,,375,1817,48,337,,,41175,618,,,11/06 1:59,11/06 17:06,RSG,CB-M,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-05,ND,,,,,,,,,,10998,710,10288,873345,910816,,,49837,,302970,49837,253133,,366,1776,51,333,,,40017,601,,,11/05 1:59,11/05 16:19,NEZ,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-04,ND,,,,,,,,,,10967,702,10265,864328,901043,,,48301,,301081,48301,252788,,352,1738,54,324,,,39163,572,,,11/04 1:59,11/04 17:07,RSG,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-03,ND,,,,,,,,,,10933,691,10242,856372,892557,,,47187,,299490,47187,252303,,335,1702,46,322,,,38236,560,,,11/03 1:59,11/03 16:54,RSG,CB-M,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-02,ND,,,,,,,,,,10909,686,10223,848765,884557,,,46015,,297447,46015,251432,,274,1656,36,317,,,37035,545,,,11/02 1:59,11/02 16:06,RSG,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-11-01,ND,,,,,,,,,,10908,686,10222,841049,876350,,,45043,,295793,45043,250750,,278,1634,38,314,,,36142,536,,,11/01 1:59,11/01 17:01,KP,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-31,ND,,,,,,,,,,10846,673,10173,832109,866805,,,43916,,294064,43916,250148,,309,1618,46,314,,,35533,529,,,10/31 1:59,10/31 16:55,BML,JAC,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-30,ND,,,,,,,,,,10846,673,10173,823327,857502,,,42483,,291938,42483,249455,,294,1586,44,312,,,34696,517,,,10/30 1:59,10/30 17:36,CB-M,LDH,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-29,ND,,,,,,,,,,10804,664,10140,812012,845567,,,41130,,289520,41130,248390,,287,1547,41,308,,,33860,504,,,10/29 1:59,10/29 16:19,JNG,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-28,ND,,,,,,,,,,10690,632,10058,804167,837117,,,39907,,287524,39907,247617,,284,1519,41,304,,,33172,493,,,10/28 1:59,10/28 16:23,JNG,ALF,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-27,ND,,,,,,,,,,10690,632,10058,796514,829052,,,39130,,286196,39130,247066,,283,1478,37,297,,,32339,481,,,10/27 1:59,10/27 16:25,LDH,SB,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-26,ND,,,,,,,,,,10690,632,10058,790536,822605,,,38241,,284478,38241,246237,,256,1437,38,293,,,31334,467,,,10/26 1:59,10/26 15:55,JAC,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-25,ND,,,,,,,,,,10674,627,10047,784157,815909,,,37719,,283394,37719,245691,,272,1417,37,291,,,30757,461,,,10/25 1:59,10/25 16:47,RSG,BML,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-24,ND,,,,,,,,,,10660,621,10039,775786,807053,,,36874,,281668,36874,244794,,278,1405,41,287,,,30116,453,,,10/24 1:59,10/24 16:00,KP,RS,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-23,ND,,,,,,,,,,10552,590,9962,768409,799305,,,35939,,279702,35939,243763,,282,1388,44,286,,,29136,445,,,10/23 1:59,10/23 17:57,CB-M,BHP,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-22,ND,,,,,,,,,,10552,590,9962,760318,790738,,,35052,,277692,35052,242640,,276,1351,38,282,,,28271,427,,,10/22 1:59,10/22 16:21,QN,JNG,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-21,ND,,,,,,,,,,10552,590,9962,752495,782486,,,34165,,275596,34165,241431,,219,1324,33,281,,,27769,427,,,10/21 1:59,10/21 17:23,HMH,JNG,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-20,ND,,,,,,,,,,10527,584,9943,746364,776039,,,33666,,274572,33666,240906,,209,1301,39,279,,,27222,417,,,10/20 1:59,10/20 16:02,DZL,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-19,ND,,,,,,,,,,10490,572,9918,741160,770510,,,32637,,272737,32637,240100,,205,1267,38,277,,,26392,413,,,10/19 1:59,10/19 16:19,HMH,NEZ,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-18,ND,,,,,,,,,,10486,572,9914,733088,762083,,,31978,,270555,31978,238577,,210,1253,35,277,,,25922,409,,,10/18 1:59,10/18 16:42,PK,KP,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-17,ND,,,,,,,,,,10478,569,9909,726187,754769,,,31261,,268672,31261,237411,,217,1242,39,274,,,25492,404,,,10/17 1:59,10/17 15:43,RSG,BML,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-16,ND,,,,,,,,,,10450,563,9887,719017,747239,,,30517,,266863,30517,236346,,217,1221,39,271,,,24882,393,,,10/16 1:59,10/16 16:19,HMH,CB-M,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-15,ND,,,,,,,,,,10298,527,9771,710266,738020,,,29653,,264761,29653,235108,,207,1192,38,268,,,24336,375,,,10/15 1:59,10/15 17:12,ESK,DZL,PROCESS: Be super sure to follow the tooltips about calculating deaths values!,B
2020-10-14,ND,,,,,,,,,,10253,513,9740,703534,730902,,,28947,,263233,28947,234286,,206,1159,39,262,,,23823,370,,,10/14 1:59,10/14 15:52,RSG,BHP,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-13,ND,,,,,,,,,,10140,485,9655,696068,723102,,,28245,,261745,28245,233500,,206,1126,41,255,,,23288,362,,,10/13 1:59,10/13 16:10,CB-M,BHP,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-12,ND,,,,,,,,,,10140,485,9655,691049,717732,,,27737,,260339,27737,232602,,233,1099,33,250,,,22846,350,,,10/12 1:59,10/12 16:06,LDH,RS,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-11,ND,,,,,,,,,,10140,485,9655,685711,712136,,,27265,,259036,27265,231771,,231,1076,46,249,,,22500,343,,,10/11 1:59,10/11 18:14,RSG,LDH,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-10,ND,,,,,,,,,,10140,485,9655,678197,704274,,,26628,,257186,26628,230558,,219,1062,42,248,,,22123,340,,,10/10 1:59,10/10 15:39,PK,BML,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-09,ND,,,,,,,,,,10140,485,9655,670039,695621,,,26040,,255196,26040,229156,,202,1037,39,245,,,21755,325,,,10/09 1:59,10/09 15:59,MM,JNG,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-08,ND,,,,,,,,,,10140,485,9655,661206,686464,,,25384,,253407,25384,228023,,214,1016,40,238,,,21242,314,,,10/08 1:59,10/08 16:15,BHP,DZL,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-07,ND,,,,,,,,,,10124,485,9639,654648,679564,,,24857,,251673,24857,226816,,116,995,27,235,,,20847,308,,,10/07 1:59,10/07 15:53,RSG,JNG,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-06,ND,,,,,,,,,,9958,471,9487,648406,673003,,,24364,,250087,24364,225723,,116,968,27,233,,,20392,284,,,10/06 1:59,10/06 16:37,RSG,ESK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!

(10/6 RSG) Serology data removed from site. Carried over yesterday's values.",B
2020-10-05,ND,,,,,,,,,,9958,471,9487,642669,666931,,,23862,,248652,23862,224790,,112,939,24,226,,,19892,280,,,10/05 1:59,10/05 16:30,JAC,DZL,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-10-04,ND,,,,,,,,,,9957,470,9487,638320,662284,,,23550,,247592,23550,224042,,100,925,21,222,,,19497,277,,,10/04 1:59,10/04 17:52,KP,LDH,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-10-03,ND,,,,,,,,,,9731,444,9287,632299,655974,,,23134,,246006,23134,222872,,100,912,22,220,,,19079,274,,,10/03 1:59,10/03 16:53,JAC,PK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-10-02,ND,,,,,,,,,,9731,444,9287,626450,649885,,,22694,,244312,22694,221618,,111,902,21,217,,,18691,267,,,10/02 1:59,10/02 16:49,CB-M,QN,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-10-01,ND,,,,,,,,,,9578,427,9151,619331,642453,,,22218,,242900,22218,220682,,106,884,22,214,,,18272,259,,,10/01 1:59,10/01 16:15,JNG,LDH,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-30,ND,,,,,,,,,,9578,427,9151,613487,636374,,,21846,,241484,21846,219646,,89,859,18,210,,,17938,249,,,09/30 1:59,09/30 16:18,CML,PK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-29,ND,,,,,,,,,,9375,424,8951,608385,631041,,,21401,,239849,21401,218447,,105,848,16,204,,,17511,242,,,09/29 1:59,09/29 16:41,CB-M,ESK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-28,ND,,,,,,,,,,9357,422,8935,603922,626289,,,20983,,238737,20983,217754,,105,828,18,201,,,17080,237,,,09/28 1:59,09/28 16:15,JAC,DZL,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-27,ND,,,,,,,,,,9344,421,8923,600067,622308,,,20724,,237618,20724,216894,,96,815,18,201,,,16727,234,,,09/27 1:59,09/27 16:14,ALF,ESK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-26,ND,,,,,,,,,,9344,421,8923,594628,616642,,,20380,,236229,20380,215849,,104,809,22,201,,,16481,230,,,09/26 1:59,09/26 15:52,JAC,PK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-25,ND,,,,,,,,,,9312,417,8895,587564,609021,,,19885,,234634,19885,214749,,89,789,25,200,,,16104,222,,,09/25 1:59,09/25 16:10,KWS,BSL,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-24,ND,,,,,,,,,,9259,412,8847,582104,603207,,,19451,,233113,19451,213662,,89,777,26,194,,,15757,216,,,09/24 1:59,09/24 16:41,DZL,LDH,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-23,ND,,,,,,,,,,9259,412,8847,575479,596181,,,18981,,231852,18981,212871,,89,763,25,192,,,15476,206,,,09/23 1:59,09/23 16:44,QN,PK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-22,ND,,,,,,,,,,9240,407,8833,568540,588751,,,18508,,230070,18508,211562,,92,752,26,192,,,15220,199,,,09/22 1:59,09/22 16:40,PK,JNG,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-21,ND,,,,,,,,,,9203,403,8800,565843,585970,,,18244,,229511,18244,211267,,87,730,23,186,,,14841,196,,,09/21 1:59,09/21 15:53,RSG,DZL,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-20,ND,,,,,,,,,,9164,400,8764,562599,582629,,,17958,,228255,17958,210297,,81,723,22,185,,,14558,195,,,09/20 1:59,09/20 17:03,CML,KP,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-19,ND,,,,,,,,,,9164,400,8764,556862,576672,,,17607,,226502,17607,208895,,78,716,22,184,,,14319,195,,,09/19 1:59,09/19 16:37,BML,PK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-18,ND,,,,,,,,,,9164,400,8764,550324,569913,,,17230,,225193,17230,207963,,77,705,24,183,,,14060,187,,,09/18 1:59,09/18 16:42,CB-M,KWS,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-17,ND,,,,,,,,,,9028,377,8651,540625,559923,,,16723,,223170,16723,206447,,69,691,24,181,,,13828,185,,,09/17 1:59,09/17 15:58,RSG,ESK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-16,ND,,,,,,,,,,9028,377,8651,534223,553163,,,16333,,222057,16333,205724,,62,674,20,176,,,13628,175,,,09/16 1:59,09/16 16:47,DZL,PK,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",B
2020-09-15,ND,,,,,,,,,,9028,377,8651,529202,547945,,,16064,,220645,16064,204581,,62,657,18,171,,,13328,175,,,09/15 1:59,09/15 16:24,DZL,RSG,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",A
2020-09-14,ND,,,,,,,,,,9028,377,8651,527535,546127,,,15831,,220230,15831,204399,,65,646,19,171,,,12903,173,,,09/14 1:59,09/14 16:13,RSG,DZL,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",A
2020-09-13,ND,,,,,,,,,,9026,376,8650,523570,541850,,,15577,,218606,15577,203029,,62,643,18,170,,,12655,171,,,09/13 1:59,09/13 17:33,RSG,SB,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",A
2020-09-12,ND,,,,,,,,,,9020,373,8647,515420,533340,,,15151,,216581,15151,201430,,56,634,18,169,,,12450,170,,,09/12 1:59,09/12 15:47,SB,RS,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",A
2020-09-11,ND,,,,,,,,,,8978,367,8611,506398,523783,,,14684,,215076,14684,200392,,64,630,22,169,,,12177,163,,,09/11 1:59,09/11 17:29,JNG,HMH,"PROCESS: Be super sure to follow the tooltips about calculating deaths values!
",A
2020-09-10,ND,,,,,,,,,,8978,367,8611,500924,518090,,,14443,,214292,14443,199849,,62,624,21,165,,,11930,163,,,09/10 1:59,09/10 15:57,ESK,RSG,"PROCESS
Be super sure to follow the tooltips about calculating deaths values!

(8/31 RSG) Dashbaord is not loading all data. Had to carry over yesterday's current and cum. hospitalizations.
(8/25 SB) Cumulative ICU dropped from 141 to 140
(8/22 PK) Used the state CSV method for negatives (see popup), since they are no longer reported in the dash. If this continues to be a reliable method we should add it to the long formulas sheet.
(8/19 PK) ND overhauled their dashboard. Negatives no longer being reported, number carried over from previous day. ICU data now being reported.
(7/8 kvp) Corrected Confirmed deaths 84-74, probable death revised down by state not CTP 5 --> 4, CTP revised deaths (C+P) from 89 --> 78
(7/1 KWS) Updated tooltips to reflect new decisions about ND deaths in Slack https://covid-tracking.slack.com/archives/C012C4BEAR4/p1593610731470400?thread_ts=1593543824.444900&cid=C012C4BEAR4
(5/26 REB) number of cases decreases (site notes a machine malfuction and having to retest)",A
2020-09-09,ND,,,,,,,,,,8918,359,8559,494769,511730,,,14110,,212959,14110,198849,,53,611,18,163,,,11733,160,,,09/09 1:59,09/09 16:47,LDH,PK,"PROCESS
Be super sure to follow the tooltips about calculating deaths values!

(8/31 RSG) Dashbaord is not loading all data. Had to carry over yesterday's current and cum. hospitalizations.
(8/25 SB) Cumulative ICU dropped from 141 to 140
(8/22 PK) Used the state CSV method for negatives (see popup), since they are no longer reported in the dash. If this continues to be a reliable method we should add it to the long formulas sheet.
(8/19 PK) ND overhauled their dashboard. Negatives no longer being reported, number carried over from previous day. ICU data now being reported.
(7/8 kvp) Corrected Confirmed deaths 84-74, probable death revised down by state not CTP 5 --> 4, CTP revised deaths (C+P) from 89 --> 78
(7/1 KWS) Updated tooltips to reflect new decisions about ND deaths in Slack https://covid-tracking.slack.com/archives/C012C4BEAR4/p1593610731470400?thread_ts=1593543824.444900&cid=C012C4BEAR4
(5/26 REB) number of cases decreases (site notes a machine malfuction and having to retest)",A
2020-09-08,ND,,,,,,,,,,8918,359,8559,491742,508555,,,13872,,212129,13872,198257,,63,604,19,162,,,11452,160,,,09/08 1:59,09/08 17:40,JAC,KWS,"PROCESS
Be super sure to follow the tooltips about calculating deaths values!

(8/31 RSG) Dashbaord is not loading all data. Had to carry over yesterday's current and cum. hospitalizations.
(8/25 SB) Cumulative ICU dropped from 141 to 140
(8/22 PK) Used the state CSV method for negatives (see popup), since they are no longer reported in the dash. If this continues to be a reliable method we should add it to the long formulas sheet.
(8/19 PK) ND overhauled their dashboard. Negatives no longer being reported, number carried over from previous day. ICU data now being reported.
(7/8 kvp) Corrected Confirmed deaths 84-74, probable death revised down by state not CTP 5 --> 4, CTP revised deaths (C+P) from 89 --> 78
(7/1 KWS) Updated tooltips to reflect new decisions about ND deaths in Slack https://covid-tracking.slack.com/archives/C012C4BEAR4/p1593610731470400?thread_ts=1593543824.444900&cid=C012C4BEAR4
(5/26 REB) number of cases decreases (site notes a machine malfuction and having to retest)",A
