date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-11-01,VT,,,,,,,,,,,,,,412747,,,2196,16,188568,2212,186372,,4,,1,,,,1816,58,58,,10/31 23:59,11/01 16:19,SMBS,HMH,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-31,VT,,,,,,,,,,,,,,408161,,,2179,16,188136,2195,185957,,4,,1,,,,1800,58,58,,10/30 23:59,10/31 15:41,KVP,BML,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-30,VT,,,,,,,,,,,,,,403053,,,2157,16,187129,2173,184972,,4,,2,,,,1789,58,58,,10/29 23:59,10/30 15:40,BSL,HMH,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-29,VT,,,,,,,,,,,,,,398109,,,2141,13,186557,2154,184416,,6,,2,,,,1778,58,58,,10/28 23:59,10/29 16:19,KFA,HMH,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-28,VT,,,,,,,,,,,,,,395571,,,2125,13,185564,2138,183439,,8,,,,,,1768,58,58,,10/27 23:59,10/28 16:14,MEH,JNG,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-27,VT,,,,,,,,,,,,,,390962,,,2114,13,185029,2127,182915,,4,,,,,,1766,58,58,,10/26 23:59,10/27 15:41,KVP,BSL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-26,VT,,,,,,,,,,,,,,389237,,,2085,11,184142,2096,182057,,11,,,,,,1741,58,58,,10/25 23:59,10/26 16:15,GET,HMH,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-25,VT,,,,,,,,,,,,,,388466,,,2076,11,183718,2087,181642,,3,,,,,,1733,58,58,,10/24 23:59,10/25 15:41,RS,HMH,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-24,VT,,,,,,,,,,,,,,381875,,,2048,9,182919,2057,180871,,4,,,,,,1728,58,58,,10/23 23:59,10/24 15:42,KVP,RS,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-23,VT,,,,,,,,,,,,,,376997,,,2020,9,181278,2029,179258,,3,,,,,,1723,58,58,,10/22 23:59,10/23 15:44,CML,BSL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-22,VT,,,,,,,,,,,,,,367990,,,1990,9,180113,1999,178123,,3,,,,,,1718,58,58,,10/21 23:59,10/22 16:12,EG,DZL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-21,VT,,,,,,,,,,,,,,362906,,,1975,8,179227,1983,177252,,4,,,,,,1708,58,58,,10/20 23:59,10/21 17:08,CML,ALF/RSG,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-20,VT,,,,,,,,,,,,,,360803,,,1956,7,178437,1963,176481,,0,,,,,,1701,58,58,,10/19 23:59,10/20 15:37,KVP,BSL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-19,VT,,,,,,,,,,,,,,359928,,,1944,7,178077,1951,176133,,0,,,,,,1696,58,58,,10/18 23:59,10/19 16:35,DZL,NEZ,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT 

(10/06 KVP) Total tests dropped from 167506 to 167441.",B
2020-10-18,VT,,,,,,,,,,,,,,355657,,,1936,7,177022,1943,175086,,2,,,,,,1689,58,58,,10/17 23:59,10/18 16:43,BAS,SB,PROCESS: WI has data on various pages with some crossover. Pages are not all updated at the same time. You may want to wait a little after it has flagged to find latest data. ,B
2020-10-17,VT,,,,,,,,,,,,,,350356,,,1926,6,175984,1932,174058,,3,,,,,,1687,58,58,,10/16 23:59,10/17 16:01,SPA,RSG,PROCESS: WI has data on various pages with some crossover. Pages are not all updated at the same time. You may want to wait a little after it has flagged to find latest data. ,B
2020-10-16,VT,,,,,,,,,,,,,,342441,,,1917,6,175298,1923,173381,,1,,,,,,1687,58,58,,10/15 23:59,10/16 15:42,BSL,JNG,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT
(10/06 KVP) Total tests dropped from 167506 to 167441.

",B
2020-10-15,VT,,,,,,,,,,,,,,340575,,,1904,6,174465,1910,172561,,6,,,,,,1685,58,58,,10/14 23:59,10/15 17:15,GET,DZL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT
(10/06 KVP) Total tests dropped from 167506 to 167441.

",B
2020-10-14,VT,,,,,,,,,,,,,,335448,,,1889,5,173423,1894,171534,,0,,,,,,1678,58,58,,10/13 23:59,10/14 16:20,CML,JNG,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT
(10/06 KVP) Total tests dropped from 167506 to 167441.

",B
2020-10-13,VT,,,,,,,,,,,,,,334028,,,1886,5,172768,1891,170882,,5,,,,,,1673,58,58,,10/12 23:59,10/13 15:52,LNH,BSL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT
(10/06 KVP) Total tests dropped from 167506 to 167441.

",B
2020-10-12,VT,,,,,,,,,,,,,,332568,,,1875,5,172064,1880,170189,,0,,,,,,1664,58,58,,10/11 23:59,10/12 15:42,RS,SB,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT
(10/06 KVP) Total tests dropped from 167506 to 167441.

",B
2020-10-11,VT,,,,,,,,,,,,,,325665,,,1866,5,171211,1871,169345,,0,,,,,,1659,58,58,,10/10 23:59,10/11 17:18,BSM,RSG,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT
(10/06 KVP) Total tests dropped from 167506 to 167441.

",B
2020-10-10,VT,,,,,,,,,,,,,,319294,,,1856,5,169607,1861,167751,,0,,,,,,1651,58,58,,10/09 23:59,10/10 15:44,KVP,BML,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT
(10/06 KVP) Total tests dropped from 167506 to 167441.

",B
2020-10-09,VT,,,,,,,,,,,,,,314858,,,1846,5,168956,1851,167110,,0,,,,,,1646,58,58,,10/08 23:59,10/09 16:21,SMBS,BSL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT
(10/06 KVP) Total tests dropped from 167506 to 167441.

",B
2020-10-08,VT,,,,,,,,,,,,,,312985,,,1838,5,167980,1843,166142,,1,,,,,,1638,58,58,,10/07 23:59,10/08 15:49,LNH,CML,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT
(10/06 KVP) Total tests dropped from 167506 to 167441.

",B
2020-10-07,VT,,,,,,,,,,,,,,307410,,,1827,5,166727,1832,164900,,1,,,,,,1635,58,58,,10/06 23:59,10/07 16:35,BSM,JNG,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT
(10/06 KVP) Total tests dropped from 167506 to 167441.

",B
2020-10-06,VT,,,,,,,,,,,,,,306090,,,1821,4,166163,1825,164342,,1,,,,,,1632,58,58,,10/05 23:59,10/06 15:50,KVP,CB-M,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT
(10/06 KVP) Total tests dropped from 167506 to 167441.

",B
2020-10-05,VT,,,,,,,,,,,,,,305188,,,1817,4,165678,1821,163861,,1,,,,,,1625,58,58,,10/04 23:59,10/05 16:57,SAL,JAC,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-10-04,VT,,,,,,,,,,,,,,300650,,,1784,4,164753,1788,162969,,0,,,,,,1622,58,58,,10/03 23:59,10/04 16:21,KVP,ALF,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-10-03,VT,,,,,,,,,,,,,,296511,,,1778,4,164138,1782,162360,,0,,,,,,1616,58,58,,10/02 23:59,10/03 15:40,KVP,SB,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-10-02,VT,,,,,,,,,,,,,,291452,,,1769,4,163276,1773,161507,,1,,,,,,1611,58,58,,10/01 23:59,10/02 15:43,CML,BSL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-10-01,VT,,,,,,,,,,,,,,286326,,,1755,4,162363,1759,160608,,3,,,,,,1609,58,58,,09/30 23:59,10/01 16:17,KVP,QN,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-30,VT,,,,,,,,,,,,,,282735,,,1752,4,161356,1756,159604,,3,,,,,,1606,58,58,,09/29 23:59,09/30 16:06,CML,PK,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-29,VT,,,,,,,,,,,,,,280558,,,1749,4,160750,1753,159001,,5,,,,,,1601,58,58,,09/28 23:59,09/29 15:50,KVP,SB,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-28,VT,,,,,,,,,,,,,,279263,,,1745,4,159995,1749,158250,,3,,,,,,1590,58,58,,09/27 23:59,09/28 16:32,CKW,DZL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-27,VT,,,,,,,,,,,,,,271385,,,1742,4,159163,1746,157421,,2,,,,,,1584,58,58,,09/26 23:59,09/27 17:05,KVP,ALF,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-26,VT,,,,,,,,,,,,,,270136,,,1740,4,158539,1744,156799,,1,,,,,,1580,58,58,,09/25 23:59,09/26 15:55,RSG,CB-M,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-25,VT,,,,,,,,,,,,,,266178,,,1731,3,157651,1734,155920,,2,,,,,,1576,58,58,,09/24 23:59,09/25 16:13,LDH,RSG,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-24,VT,,,,,,,,,,,,,,261733,,,1724,3,156778,1727,155054,,3,,,,,,1566,58,58,,09/23 23:59,09/24 16:35,KVP,SB,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-23,VT,,,,,,,,,,,,,,258071,,,1722,3,155911,1725,154189,,2,,,,,,1565,58,58,,09/22 23:59,09/23 17:02,CML,PK,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-22,VT,,,,,,,,,,,,,,256469,,,1721,3,155548,1724,153827,,1,,,,,,1557,58,58,,09/21 23:59,09/22 15:37,KVP,BSL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-21,VT,,,,,,,,,,,,,,255516,,,1719,3,155036,1722,153317,,3,,,,,,1557,58,58,,09/20 23:59,09/21 16:08,SAL,DZL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-20,VT,,,,,,,,,,,,,,251100,,,1715,3,154198,1718,152483,,2,,,,,,1548,58,58,,09/19 23:59,09/20 15:43,CML,BSL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-19,VT,,,,,,,,,,,,,,246313,,,1710,3,153243,1713,151533,,3,,,,,,1541,58,58,,09/18 23:59,09/19 16:23,KVP,SB,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-18,VT,,,,,,,,,,,,,,241670,,,1706,3,152584,1709,150878,,6,,,,,,1536,58,58,,09/17 23:59,09/18 15:54,JNG,BSL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-17,VT,,,,,,,,,,,,,,237564,,,1704,3,151712,1707,150008,,2,,,,,,1533,58,58,,09/16 23:59,09/17 16:04,KVP,CB-M,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-16,VT,,,,,,,,,,,,,,233912,,,1701,3,150649,1704,148948,,6,,,,,,1530,58,58,,09/15 23:59,09/16 16:02,LNH,ALF,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-15,VT,,,,,,,,,,,,,,232951,,,1700,2,150301,1702,148601,,7,,,,,,1524,58,58,,09/14 23:59,09/15 15:38,KVP,BSL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-14,VT,,,,,,,,,,,,,,231961,,,1694,1,149881,1695,148187,,3,,,,,,1509,58,58,,09/13 23:59,09/14 15:56,SPA,JAC,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-13,VT,,,,,,,,,,,,,,228284,,,1683,1,149124,1684,147441,,1,,,,,,1505,58,58,,09/12 23:59,09/13 16:41,KVP,DZL,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-12,VT,,,,,,,,,,,,,,224096,,,1676,1,148223,1677,146547,,4,,,,,,1496,58,58,,09/11 23:59,09/12 15:37,KVP,RS,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-11,VT,,,,,,,,,,,,,,219155,,,1667,1,147230,1668,145563,,4,,,,,,1493,58,58,,09/10 23:59,09/11 16:16,MEB,PK,"PROCESS: If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

",B
2020-09-10,VT,,,,,,,,,,,,,,214253,,,1659,1,145991,1660,144332,,5,,,,,,1480,58,58,,09/09 23:59,09/10 15:45,KVP,RSG,"PROCESS:
1. If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

(8/19 PK) Total PCR Tests (People) dropped from 114097 to 113897.
(7/2 BSL) Total recovered revised down by 1: 961 to 960
(6/19 SMS) Link to new dashboard: https://experience.arcgis.com/experience/85f43bd849e743cb957993a545d17170
(6/17 BSL) Total cases reduced by 1
(6/2 RS) Recovered decreased by 1
(5/17 aft REB) no update to totals, leaving negative as is
(5/16 RS) VT reduced their reported total tests by ~1000, causing negatives to go down as well",B
2020-09-09,VT,,,,,,,,,,,,,,212900,,,1656,1,145472,1657,143816,,5,,,,,,1468,58,58,,09/08 23:59,09/09 15:51,JB,HMH,"PROCESS:
1. If the dashboard is not loading, go to http://notbroken.dev/covid19 and click on VT

(8/19 PK) Total PCR Tests (People) dropped from 114097 to 113897.
(7/2 BSL) Total recovered revised down by 1: 961 to 960
(6/19 SMS) Link to new dashboard: https://experience.arcgis.com/experience/85f43bd849e743cb957993a545d17170
(6/17 BSL) Total cases reduced by 1
(6/2 RS) Recovered decreased by 1
(5/17 aft REB) no update to totals, leaving negative as is
(5/16 RS) VT reduced their reported total tests by ~1000, causing negatives to go down as well",B
