date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,hospitalizedDischarged,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,hospitalizedDischarged,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-10-15,SD,,,,,,,,,,,,,,347216,,,30220,792,224239,31012,193227,,304,2000,,,,,,,23576,304,,,10/14 14:00,10/15 17:18,GET,JNG,,A
2020-10-14,SD,,,,,,,,,,,,,,342962,,,29520,695,222321,30215,192106,,303,1963,,,,,,,23320,291,,,10/13 14:00,10/14 16:18,SNP,CML,,A
2020-10-13,SD,,,,,,,,,,,,,,338717,,,28707,632,220402,29339,191063,,303,1911,,,,,,,23007,288,,,10/12 14:00,10/13 16:57,BHP,DZL,,A
2020-10-12,SD,,,,,,,,,,,,,,335530,,,28289,636,219244,28925,190319,,278,1886,,,,,,,22575,288,,,10/11 14:00,10/12 17:01,LSW,JAC,,A
2020-10-11,SD,,,,,,,,,,,,,,331978,,,27943,621,218111,28564,189547,,266,1866,,,,,,,22413,286,,,10/10 14:00,10/11 17:17,BSM,KP,,A
2020-10-10,SD,,,,,,,,,,,,,,328306,,,27401,546,216485,27947,188538,,267,1829,,,,,,,22128,286,,,10/09 14:00,10/10 17:52,KVP,PK,,A
2020-10-09,SD,,,,,,,,,,,,,,322126,,,26711,504,214153,27215,186938,,267,1782,,,,,,,21750,277,,,10/08 14:00,10/09 17:38,RK,HMH,,A
2020-10-08,SD,,,,,,,,,,,,,,316262,,,25961,480,211291,26411,184850,,284,1717,,,,,,,21496,272,,,10/07 14:00,10/08 16:06,BHP,QN,,A
2020-10-07,SD,,,,,,,,,,,,,,309841,,,25433,473,208780,25906,182874,,273,1697,,,,,,,21137,258,,,10/06 14:00,10/07 18:20,LSW,ALF,,A
2020-10-06,SD,,,,,,,,,,,,,,294607,,,,,201477,24876,176601,,250,1670,,,,,,,20449,248,,,10/05 14:00,10/06 16:07,KVP,CB-M,,A
2020-10-05,SD,,,,,,,,,,,,,,291769,,,,,200443,24598,175845,,241,1642,,,,,,,20076,248,,,10/04 14:00,10/05 17:40,SAL,BHP,,A
2020-10-04,SD,,,,,,,,,,,,,,289963,,,,,199775,24418,175357,,232,1632,,,,,,,19902,248,,,10/03 14:00,10/04 16:48,KVP,ALF,,A
2020-10-03,SD,,,,,,,,,,,,,,286134,,,,,198019,23986,174033,,215,1615,,,,,,,19626,248,,,10/02 14:00,10/03 17:11,KVP,SB,,A
2020-10-02,SD,,,,,,,,,,,,,,282513,,,,,196261,23522,172739,,220,1588,,,,,,,19298,237,,,10/01 14:00,10/02 16:23,LNH,JAC,,A
2020-10-01,SD,,,,,,,,,,,,,,279609,,,,,195003,23136,171867,,214,1578,,,,,,,19068,236,,,09/30 14:00,10/01 16:14,KVP,JNG,,A
2020-09-30,SD,,,,,,,,,,,,,,269686,,,,,190769,22389,168380,,212,1549,,,,,,,18508,223,,,09/29 14:00,09/30 16:30,LSW,ESK,,A
2020-09-29,SD,,,,,,,,,,,,,,266439,,,,,189146,21997,167149,,211,1511,,,,,,,18090,223,,,09/28 14:00,09/29 16:23,KVP,PR,,A
2020-09-28,SD,,,,,,,,,,,,,,264379,,,,,188344,21738,166606,,209,1488,,,,,,,17692,218,,,09/27 14:00,09/28 17:34,CKW,DZL,,A
2020-09-27,SD,,,,,,,,,,,,,,262924,,,,,187504,21541,165963,,216,1473,,,,,,,17533,218,,,09/26 14:00,09/27 15:59,KVP,ESK,,A
2020-09-26,SD,,,,,,,,,,,,,,260219,,,,,186134,21133,165001,,213,1434,,,,,,,17173,218,,,09/25 14:00,09/26 16:50,AYC,PK,,A
2020-09-25,SD,,,,,,,,,,,,,,256264,,,,,183947,20554,163393,,194,1400,,,,,,,16831,216,,,09/24 14:00,09/25 16:11,SCH,BSL,,A
2020-09-24,SD,,,,,,,,,,,,,,252559,,,,,181661,20097,161564,,194,1375,,,,,,,16596,210,,,09/23 14:00,09/24 16:27,KVP,SB,,A
2020-09-23,SD,,,,,,,,,,,,,,250393,,,,,180132,19634,160498,,192,1367,,,,,,,16324,202,,,09/22 14:00,09/23 17:21,KSB,ALF,,A
2020-09-22,SD,,,,,,,,,,,,,,247705,,,,,178346,19189,159157,,178,1323,,,,,,,16170,202,,,09/21 14:00,09/22 15:57,KVP,PK,,A
2020-09-21,SD,,,,,,,,,,,,,,245387,,,,,177023,18869,158154,,161,1297,,,,,,,15777,202,,,09/20 14:00,09/21 17:07,JB,DZL,,A
2020-09-20,SD,,,,,,,,,,,,,,244278,,,,,176353,18696,157657,,170,1288,,,,,,,15651,202,,,09/19 14:00,09/20 16:12,KVP,CML,,A
2020-09-19,SD,,,,,,,,,,,,,,241274,,,,,175221,18444,156777,,153,1268,,,,,,,15298,200,,,09/18 14:00,09/19 16:07,KVP,SB,,A
2020-09-18,SD,,,,,,,,,,,,,,238466,,,,,173704,18075,155629,,144,1246,,,,,,,15068,198,,,09/17 14:00,09/18 16:38,KJZ ,CB-M,,A
2020-09-17,SD,,,,,,,,,,,,,,234778,,,,,171523,17686,153837,,138,1231,,,,,,,14878,193,,,09/16 14:00,09/17 16:01,KVP,BHP,,A
2020-09-16,SD,,,,,,,,,,,,,,231861,,,,,169655,17291,152364,,139,1211,,,,,,,14657,192,,,09/15 14:00,09/16 17:09,NEZ,PK,,A
2020-09-15,SD,,,,,,,,,,,,,,226171,,,,,166096,16994,149102,,133,1195,,,,,,,14424,184,,,09/14 14:00,09/15 16:28,KVP,BSL,,A+
2020-09-14,SD,,,,,,,,,,,,,,223717,,,,,165139,16801,148338,,110,1171,,,,,,,14118,184,,,09/13 14:00,09/14 16:23,SPA,JAC,,A+
2020-09-13,SD,,,,,,,,,,,,,,221871,,,,,163956,16638,147318,,110,1165,,,,,,,13993,184,,,09/12 14:00,09/13 16:39,KVP,DZL,,A+
2020-09-12,SD,,,,,,,,,,,,,,219227,,,,,162609,16437,146172,,109,1152,,,,,,,13739,183,,,09/11 14:00,09/12 15:51,KVP,SB,,A+
2020-09-11,SD,,,,,,,,,,,,,,216422,,,,,160963,16117,144846,,98,1138,,,,,,,13425,177,,,09/10 14:00,09/11 16:29,JNG,PK,,A+
2020-09-10,SD,,,,,,,,,,,,,,213660,,,,,159250,15834,143416,,83,1120,,,,,,,13201,177,,,09/09 14:00,09/10 16:26,NEZ,JAC,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-09-09,SD,,,,,,,,,,,,,,211404,,,,,157889,15571,142318,,76,1109,,,,,,,12964,173,,,09/08 14:00,09/09 16:04,NMJ,HMH,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-09-08,SD,,,,,,,,,,,,,,209509,,,,,156686,15403,141283,,68,1094,,,,,,,12551,173,,,09/07 14:00,09/08 17:00,JB,JAC,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-09-07,SD,,,,,,,,,,,,,,208823,,,,,156093,15300,140793,,78,1084,,,,,,,12235,173,,,09/06 14:00,09/07 16:12,KVP,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-09-06,SD,,,,,,,,,,,,,,207850,,,,,155101,15109,139992,,81,1079,,,,,,,11918,173,,,09/05 14:00,09/06 17:06,KVP,JAC,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-09-05,SD,,,,,,,,,,,,,,204462,,,,,153907,14889,139018,,86,1068,,,,,,,11659,173,,,09/04 14:00,09/05 16:09,KVP,PK,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-09-04,SD,,,,,,,,,,,,,,201483,,,,,152293,14596,137697,,89,1062,,,,,,,11394,170,,,09/03 14:00,09/04 16:33,KAT,CB-M,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-09-03,SD,,,,,,,,,,,,,,198749,,,,,150537,14337,136200,,76,1052,,,,,,,11155,169,,,09/02 14:00,09/03 17:43,KVP,SB,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-09-02,SD,,,,,,,,,,,,,,196300,,,,,148925,14003,134922,,77,1043,,,,,,,10959,169,,,09/01 14:00,09/02 17:23,KAT,MM,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-09-01,SD,,,,,,,,,,,,,,194109,,,,,147595,13749,133846,,78,1036,,,,,,,10832,167,,,08/31 14:00,09/01 16:51,KVP,REB,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-08-31,SD,,,,,,,,,,,,,,192432,,,,,146529,13509,133020,,76,1029,,,,,,,10612,167,,,08/30 14:00,08/31 16:43,KVP,ESK,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-08-30,SD,,,,,,,,,,,,,,190950,,,,,145651,13322,132329,,78,1017,,,,,,,10511,167,,,08/29 14:00,08/30 17:38,KVP,SB,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-08-29,SD,,,,,,,,,,,,,,189359,,,,,144506,12942,131564,,79,1006,,,,,,,10347,167,,,08/28 14:00,08/29 16:37,KVP,SB,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A+
2020-08-28,SD,,,,,,,,,,,,,,186442,,,,,142940,12517,130423,,80,995,,,,,,,10170,165,,,08/27 14:00,8/28 16:05,NEZ,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-27,SD,,,,,,,,,,,,,,183918,,,,,141283,12194,129089,,75,983,,,,,,,10032,162,,,08/26 14:00,8/27 17:34,MJW,BHP,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-26,SD,,,,,,,,,,,,,,181267,,,,,138045,11851,126194,,58,981,,,,,,,9896,162,,,08/25 14:00,8/26 15:59,JAG,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-25,SD,,,,,,,,,,,,,,179039,,,,,137733,11559,126174,,53,974,,,,,,,9814,161,,,08/24 14:00,8/25 16:23,JAG,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-24,SD,,,,,,,,,,,,,,178534,,,,,137463,11425,126038,,65,965,,,,,,,9694,161,,,08/23 14:00,8/24 15:49,KAT,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-23,SD,,,,,,,,,,,,,,176843,,,,,136760,11276,125484,,62,959,,,,,,,9564,161,,,08/22 14:00,8/23 15:57,KVP,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-22,SD,,,,,,,,,,,,,,175126,,,,,135630,11135,124495,,66,951,,,,,,,9435,160,,,08/21 14:00,8/22 15:53,RRI,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-21,SD,,,,,,,,,,,,,,172459,,,,,133775,10884,122891,,50,948,,,,,,,9349,159,,,08/20 14:00,08/21 16:52,GET,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-20,SD,,,,,,,,,,,,,,169767,,,,,132108,10691,121417,,53,940,,,,,,,9265,157,,,08/19 14:00,08/20 16:11,KVP,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-19,SD,,,,,,,,,,,,,,168080,,,,,131047,10566,120481,,55,935,,,,,,,9189,155,,,08/18 14:00,08/19 17:35,PK,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-18,SD,,,,,,,,,,,,,,166304,,,,,130013,10443,119570,,68,927,,,,,,,9126,154,,,08/17 14:00,08/18 15:49,KVP,DZL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-17,SD,,,,,,,,,,,,,,165065,,,,,129293,10360,118933,,60,921,,,,,,,9013,153,,,08/16 14:00,08/17 17:02,JB,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-16,SD,,,,,,,,,,,,,,164103,,,,,128774,10274,118500,,66,916,,,,,,,8939,153,,,08/15 14:00,08/16 16:36,JJO,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-15,SD,,,,,,,,,,,,,,162315,,,,,127449,10118,117331,,63,913,,,,,,,8884,152,,,08/14 14:00,08/15 16:34,KVP,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-14,SD,,,,,,,,,,,,,,160204,,,,,126014,10024,115990,,65,903,,,,,,,8773,150,,,08/13 14:00,08/14 16:32,JAC,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-13,SD,,,,,,,,,,,,,,158396,,,,,124770,9897,114873,,56,896,,,,,,,8691,148,,,08/12 14:00,08/13 16:55,QN,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-12,SD,,,,,,,,,,,,,,156759,,,,,123628,9815,113813,,59,892,,,,,,,8606,147,,,08/11 14:00,08/12 18:02,SLC,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-11,SD,,,,,,,,,,,,,,154777,,,,,122409,9713,112696,,57,887,,,,,,,8507,146,,,08/10 14:00,08/11 15:50,AJC,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-10,SD,,,,,,,,,,,,,,153507,,,,,121477,9663,111814,,63,882,,,,,,,8371,146,,,08/09 14:00,08/10 15:54,TCD,DZL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-09,SD,,,,,,,,,,,,,,152416,,,,,120897,9605,111292,,55,876,,,,,,,8334,146,,,08/08 14:00,08/09 16:40,KVP,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-08,SD,,,,,,,,,,,,,,151085,,,,,119987,9477,110510,,48,871,,,,,,,8307,146,,,08/07 14:00,08/08 16:42,KVP,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-07,SD,,,,,,,,,,,,,,149344,,,,,118727,9371,109356,,47,866,,,,,,,8244,144,,,08/06 14:00,08/07 17:13,DJW,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",A
2020-08-06,SD,,,,,,,,,,,,,,147336,,,,,117574,9273,108301,,44,861,,,,,,,8145,141,,,08/05 14:00,08/06 16:27,KVP,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-08-05,SD,,,,,,,,,,,,,,145555,,,,,116374,9168,107206,,43,856,,,,,,,8080,137,,,08/04 14:00,08/05 17:17,SLC,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-08-04,SD,,,,,,,,,,,,,,143980,,,,,115381,9079,106302,,42,846,,,,,,,8008,136,,,08/03 14:00,08/04 17:38,RSG,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-08-03,SD,,,,,,,,,,,,,,142922,,,,,114648,9020,105628,,39,838,,,,,,,7939,135,,,08/02 14:00,08/03 16:58,SPA,DZL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-08-02,SD,,,,,,,,,,,,,,,,,,,113953,8955,104998,,35,835,,,,,,,7909,135,,,08/01 14:00,08/02 17:29,KVP,HMH,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-08-01,SD,,,,,,,,,,,,,,,,,,,112932,8867,104065,,36,832,,,,,,,7820,134,,,07/31 18:00,08/01 15:46,KVP,RSG,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-31,SD,,,,,,,,,,,,,,,,,,,111635,8764,102871,,31,824,,,,,,,7761,130,,,07/30 18:00,07/31 17:06,BAS,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-30,SD,,,,,,,,,,,,,,,,,,,110345,8685,101660,,44,815,,,,,,,7690,129,,,07/29 14:00,07/30 17:37,LRH,RSG,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-29,SD,,,,,,,,,,,,,,,,,,,109714,8641,101073,,46,810,,,,,,,7609,129,,,07/28 18:00,07/29 16:20,DJW,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-28,SD,,,,,,,,,,,,,,,,,,,107491,8492,98999,,49,808,,,,,,,7474,123,,,07/27 18:00,07/28 17:32,KVP,BSL,"(7/28 JJA) Updated tooltip for positive cases (PCR) to ""No data"" because it's unclear whether case results include both confirmed and probables - outreach still necessary
(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-27,SD,,,,,,,,,,,,,,,,,,,106827,8444,98383,,47,806,,,,,,,7404,123,,,07/26 18:00,07/27 16:11,SLC,QN,"(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-26,SD,,,,,,,,,,,,,,,,,,,106926,8395,98531,,48,801,,,,,,,7364,123,,,07/25 18:00,07/26 17:09,KVP,BSL,"(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-25,SD,,,,,,,,,,,,,,,,,,,105913,8305,97608,,46,798,,,,,,,7307,122,,,07/24 18:00,07/25 16:12,MEC,BSL,"(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-24,SD,,,,,,,,,,,,,,,,,,,103490,8200,95290,,45,796,,,,,,,7261,122,,,07/23 18:00,07/24 17:50,SLC,JAC,"(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-23,SD,,,,,,,,,,,,,,,,,,,102536,8143,94393,,50,792,,,,,,,7214,121,,,07/22 18:00,07/23 16:36,KVP,BSL,"(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-22,SD,,,,,,,,,,,,,,,,,,,101058,8077,92981,,56,790,,,,,,,7159,119,,,07/21 18:00,07/22 15:48,SLC,BHP,"(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-21,SD,,,,,,,,,,,,,,,,,,,99845,8019,91826,,62,776,,,,,,,7081,118,,,07/20 18:00,07/21 16:47,EDS,BSL,"(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
2020-07-20,SD,,,,,,,,,,,,,,,,,,,98654,7943,90711,,65,774,,,,,,,6996,118,,,07/19 18:00,07/20 17:02,SLC,BSL,"(6/26 SNW) Updated tooltip in ""confirmed deaths"" from ""Page - ""Deaths***"" to ""no data"" as SD provides an unclear figure. ",B
