date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,hospitalizedDischarged,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,hospitalizedDischarged,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2021-02-14,CT,,,,299011,17354,281654,,,,,,,,5897899,305265,5585218,250915,16422,,267337,5646984,,674,12257,,,,,,,,7381,6049,1332,02/11 23:59,02/14 16:32,RRS,HAH,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-13,CT,,,,299011,17354,281654,,,,,,,,5897899,305265,5585218,250915,16422,,267337,5646984,,674,12257,,,,,,,,7381,6049,1332,02/11 23:59,02/13 16:10,GBS,HAH,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-12,CT,,,,299011,17354,281654,,,,,,,,5897899,305265,5585218,250915,16422,,267337,5646984,,674,12257,,,,,,,,7381,6049,1332,02/11 23:59,02/12 16:30,SKP,HAH,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-11,CT,,,,294317,17255,277059,,,,,,,,5864806,304302,5553087,250131,16368,,266499,5614675,,731,12257,,,,,,,,7354,6025,1329,02/10 23:59,02/11 16:38,LNH,JCF,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-10,CT,,,,291264,17090,274171,,,,,,,,5824621,303237,5514000,249245,16251,,265496,5575376,,770,12257,,,,,,,,7326,5999,1327,02/09 23:59,02/10 16:47,EEM,CB-M,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-09,CT,,,,288150,16943,271204,,,,,,,,5799075,302302,5489419,248486,16122,,264608,5550589,,826,12257,,,,,,,,7298,5979,1319,02/08 23:59,02/09 16:28,RSG,JCF,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-08,CT,,,,284789,16843,267944,,,,,,,,5779840,301260,5471222,247681,16058,,263739,5532159,,815,12257,,,,,,,,7282,5966,1316,02/07 23:59,02/08 16:33,GBS,KJZ,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-07,CT,,,,274842,16362,258478,,,,,,,,5667649,295992,5364339,243583,15789,,259372,5424066,,827,12257,,,,,,,,7214,5895,1319,02/04 23:59,2/07 16:19,LXG,RRS,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-06,CT,,,,274842,16362,258478,,,,,,,,5667649,295992,5364339,243583,15789,,259372,5424066,,827,12257,,,,,,,,7214,5895,1319,02/04 23:59,2/06 16:08,BSL,KWS,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-05,CT,,,,274842,16362,258478,,,,,,,,5667649,295992,5364339,243583,15789,,259372,5424066,,827,12257,,,,,,,,7214,5895,1319,02/04 23:59,2/05 16:27,RSG,BAG,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-04,CT,,,,271157,16175,254980,,,,,,,,5624309,294361,5322627,242274,15667,,257941,5382035,,837,12257,,,,,,,,7185,5872,1313,02/03 23:59,2/04 16:36,DMO,QN,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-03,CT,,,,267549,16128,251419,,,,,,,,5598102,293161,5297652,241353,15651,,257004,5356749,,874,12257,,,,,,,,7157,5839,1318,02/02 23:59,2/03 16:20,GBS,BSL,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-02,CT,,,,264276,16028,248246,,,,,,,,5588593,292660,5288674,240938,15584,,256522,5347655,,900,12257,,,,,,,,7133,5822,1311,02/01 20:30,2/02 16:42,EFD,JAG,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-02-01,CT,,,,257183,15705,241476,,,,,,,,5536731,289594,5239888,238535,15419,,253954,5298196,,912,12257,,,,,,,,7119,5806,1313,01/31 23:59,2/01 16:40,SKP,MBM,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-31,CT,,,,249128,15351,233775,,,,,,,,5536633,289589,5239795,234814,15209,,250023,5301819,,985,12257,,,,,,,,7046,5741,1305,01/28 23:59,01/31 16:26,CEM,ALM,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-30,CT,,,,249128,15351,233775,,,,,,,,5534681,289498,5237934,234814,15209,,250023,5299867,,985,12257,,,,,,,,7046,5741,1305,01/28 23:59,01/30 17:02,CEM,LSW,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-29,CT,,,,249128,15351,233775,,,,,,,,5520842,288783,5224810,234814,15209,,250023,5286028,,985,12257,,,,,,,,7046,5741,1305,01/28 23:59,01/29 16:51,EFD,LSW,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-28,CT,,,,246797,15185,231610,,,,,,,,5495472,287407,5200823,233661,15104,,248765,5261811,,995,12257,,,,,,,,7020,5718,1302,01/27 20:30,01/28 16:48,EPC,JAG,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-27,CT,,,,243173,15009,228162,,,,,,,,5462584,285869,5169488,232354,14985,,247339,5230230,,1016,12257,,,,,,,,6976,5679,1297,01/26 20:30,01/27 16:39,ALM,LSW,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-26,CT,,,,237037,14675,222360,,,,,,,,5419361,284041,5128108,230145,14754,,244899,5189216,,1068,12257,,,,,,,,6934,5638,1296,01/25 20:30,01/26 16:44,GBS,JAG,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-25,CT,,,,233960,14427,219531,,,,,,,,5365702,281700,5076818,228977,14655,,243632,5136725,,1068,12257,,,,,,,,6911,5621,1290,01/24 20:30,01/25 16:43,LLB,JCF,"PROCESS: CT does not update on Saturdays or Sundays. 

",B
2021-01-24,CT,,,,221289,14025,207262,,,,,,,,5348266,280502,5060586,223508,14307,,237815,5124758,,1058,12257,,,,,,,,6819,5545,1274,01/21 20:30,01/24 16:59,SKP,HAH,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-23,CT,,,,221289,14025,207262,,,,,,,,5329587,278994,5043440,223508,14307,,237815,5106079,,1058,12257,,,,,,,,6819,5545,1274,01/21 20:30,01/23 16:20,GBS,BML,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-22,CT,,,,221289,14025,207262,,,,,,,,5295931,276716,5012080,223508,14307,,237815,5072423,,1058,12257,,,,,,,,6819,5545,1274,01/21 20:30,01/22 16:59,CEM,BAG,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-21,CT,,,,216470,13800,202668,,,,,,,,5257608,274382,4976108,221645,14151,,235796,5035963,,1069,12257,,,,,,,,6774,5511,1263,01/20 20:30,01/21 16:41,EEM,LSW,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-20,CT,,,,213226,13651,199573,,,,,,,,5216192,272032,4937069,220121,14013,,234134,4996071,,1124,12257,,,,,,,,6726,5470,1256,01/19 20:30,01/20 16:21,JAC,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-19,CT,,,,204753,12967,191785,,,,,,,,5169887,269606,4893232,218760,13459,,232219,4951127,,1141,12257,,,,,,,,6682,5433,1249,01/18 20:30,01/19 16:50,KSB,JCF,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-18,CT,,,,201942,12856,189085,,,,,,,,5128129,267326,4853775,216692,13433,,230125,4911437,,1114,12257,,,,,,,,6670,5355,1239,01/17 20:30,01/18 17:29,JXR,JAL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-17,CT,,,,190080,12124,177613,,,,,,,,5111370,265917,4838433,210193,13229,,223422,4901177,,1098,12257,,,,,,,,6594,5355,1239,01/14 20:30,01/17 15:48,HMT,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-16,CT,,,,190080,12124,177613,,,,,,,,5093314,264343,4821960,210193,13229,,223422,4883121,,1098,12257,,,,,,,,6594,5355,1239,01/14 20:30,01/16 16:37,HAR,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-15,CT,,,,190080,12124,177613,,,,,,,,5060297,261875,4791447,210193,13229,,223422,4850104,,1098,12257,,,,,,,,6594,5355,1239,01/14 20:30,01/15 16:38,HRZ,JAL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-14,CT,,,,186871,11908,174620,,,,,,,,5024064,259263,4757850,208489,13055,,221544,4815575,,1118,12257,,,,,,,,6553,5319,1234,01/13 20:30,01/14 16:26,EFD,NEZ,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-13,CT,,,,181632,11642,169647,,,,,,,,4981615,256632,4718071,207740,12836,,220576,4773875,,1148,12257,,,,,,,,6536,5305,1231,01/12 20:30,01/13 17:03,GBS,LSW,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-12,CT,,,,175036,11299,163394,,,,,,,,4936499,253845,4675758,204505,12542,,217047,4731994,,1154,12257,,,,,,,,6449,5236,1213,01/11 20:30,01/12 16:29,ANM,JAG,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-11,CT,,,,171097,10919,159835,,,,,,,,4885892,250671,4628348,201124,12234,,213358,4684768,,1142,12257,,,,,,,,6416,5210,1206,01/10 20:30,01/11 16:38,KFA,JAL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-10,CT,,,,163058,10518,152197,,,,,,,,4870646,249197,4614584,193991,12003,,205994,4676655,,1109,12257,,,,,,,,6324,5127,1197,01/07 20:30,01/10 16:04,SAC,KJZ,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-09,CT,,,,163058,10518,152197,,,,,,,,4851011,247138,4597025,193991,12003,,205994,4657020,,1109,12257,,,,,,,,6324,5127,1197,01/07 20:30,01/09 0:00,MVO,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-08,CT,,,,163058,10518,152197,,,,,,,,4818730,244237,4567672,193991,12003,,205994,4624739,,1109,12257,,,,,,,,6324,5127,1197,01/07 20:30,01/08 16:44,SKP,JCF,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-07,CT,,,,160663,10455,149865,,,,,,,,4780305,241182,4532364,190767,11991,,202758,4589538,,1087,12257,,,,,,,,6287,5096,1191,01/06 20:30,01/07 16:51,JCF,HAH,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-06,CT,,,,152840,10054,142555,,,,,,,,4736731,237731,4492309,187749,11705,,199454,4548982,,1139,12257,,,,,,,,6230,5048,1182,01/05 20:30,01/06 16:45,JCF,JAG,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-05,CT,,,,149584,9844,139610,,,,,,,,4690129,233917,4449554,185445,11523,,196968,4504684,,1149,12257,,,,,,,,6192,5017,1175,01/04 20:30,01/05 16:30,EFD,HMH,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-04,CT,,,,145571,9609,135937,,,,,,,,4638730,230057,4402063,183310,11326,,194636,4455420,,1111,12257,,,,,,,,6168,4997,1171,01/03 20:30,01/04 16:45,LMB,MBM,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-03,CT,,,,137821,9340,128479,,,,,,,,4621146,228170,4386384,178949,11171,,190120,4442197,,1056,12257,,,,,,,,6099,4937,1162,01/01 20:30,01/03 16:38,MBM,RSG,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-02,CT,,,,137821,9340,128479,,,,,,,,4598829,225736,4366522,178949,11171,,190120,4419880,,1056,12257,,,,,,,,6099,4937,1162,01/01 20:30,01/02 16:36,NLK,JCF,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2021-01-01,CT,,,,132201,9121,123078,,,,,,,,4593460,225168,4361730,174679,11029,,185708,4418781,,1136,12257,,,,,,,,5995,4854,1141,12/30 20:30,01/01 15:43,EFD,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-31,CT,,,,132201,9121,123078,,,,,,,,4565074,222595,4335940,174679,11029,,185708,4390395,,1136,12257,,,,,,,,5995,4854,1141,12/30 20:30,12/31 16:20,LHS,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-30,CT,,,,127711,8783,118926,,,,,,,,4523665,219317,4297866,172907,10756,,183663,4350758,,1167,12257,,,,,,,,5964,4828,1136,12/29 20:30,12/30 17:35,CB-M,P*K,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-29,CT,,,,125114,8632,116480,,,,,,,,4479069,215854,4256777,171329,10638,,181967,4307740,,1226,12257,,,,,,,,5924,4792,1132,12/28 20:30,12/29 16:51,SKP,LDH,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-28,CT,,,,123538,8544,114992,,,,,,,,4432018,212169,4213468,170642,10558,,181200,4261376,,1219,12257,,,,,,,,5904,4773,1131,12/27 20:30,12/28 16:56,LMB,JAL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-27,CT,,,,113686,8079,105606,,,,,,,,4416602,210500,4199743,162449,10294,,172743,4254153,,1200,12257,,,,,,,,5791,4686,1105,12/23 20:30,12/27 16:02,LLB,JCF,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-26,CT,,,,113686,8079,105606,,,,,,,,4399084,208429,4184311,162449,10294,,172743,4236635,,1200,12257,,,,,,,,5791,4686,1105,12/23 20:30,12/26 16:17,BML,BAG,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-25,CT,,,,113686,8079,105606,,,,,,,,4396459,208095,4182022,162449,10294,,172743,4234010,,1200,12257,,,,,,,,5791,4686,1105,12/23 20:30,12/25 16:20,JWD,MBM,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-24,CT,,,,113686,8079,105606,,,,,,,,4375897,206231,4163338,162449,10294,,172743,4213448,,1200,12257,,,,,,,,5791,4686,1105,12/23 20:30,12/24 16:08,BMC,BSL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-23,CT,,,,110620,7910,102709,,,,,,,,4336660,203639,4126730,160524,10181,,170705,4176136,,1155,12257,,,,,,,,5736,4641,1095,12/22 20:30,12/23 16:11,KFA,HAH,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-22,CT,,,,106843,7660,99182,,,,,,,,4290912,200899,4083765,158957,10003,,168960,4131955,,1159,12257,,,,,,,,5703,4613,1090,12/21 20:30,12/22 16:42,GBS,NEZ,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",B
2020-12-21,CT,,,,104234,7490,96743,,,,,,,,4243017,197812,4039016,157508,9869,,167377,4085509,,1143,12257,,,,,,,,5676,4590,1086,12/20 20:30,12/21 16:41,SAC,JAL,"PROCESS: CT does not update on Saturdays or Sundays. To get to the daily data report, click on the CT link, and then click on “daily data report

(11/20 JAC) CT changed from a PDF to a webpage and did not post a breakdown of confirmed and probable deaths. We took that breakdown from the state's ""COVID-19 Tests, Cases, Hospitalizations, and Deaths (Statewide)"" dataset.",C
