date,state,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,negativeTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,negativeTestsAntigen,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestEncountersViral,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,probableCases,totalTestsPeopleViral,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,deathConfirmed,deathProbable,lastUpdateTime,dateChecked,checker,doubleChecker,privateNotes,dataQualityGrade
2020-12-02,WA,,,,,,,,,,,,,2894367,,,,167216,,,167216,2753107,,1077,10920,284,,128,,,2805,2805,,12/01 2:59,12/02 16:47,MMT,LSW,,B
2020-12-01,WA,,,,,,,,,,,,,2894367,,,,165019,,,165019,2753107,,1003,10895,260,,113,,,2774,2774,,11/30 2:59,12/01 17:00,MEB,CB-M,,B
2020-11-30,WA,,,,,,,,,,,,,2894367,,,,162700,,,162700,2753107,,989,10759,256,,103,,,2703,2703,,11/29 2:59,11/30 16:32,SNW,JNG,,B
2020-11-29,WA,,,,,,,,,,,,,2894367,,,,160634,,,160634,2753107,,983,10663,236,,94,,,2703,2703,,11/28 2:59,11/29 17:13,KLS,KP,,B
2020-11-28,WA,,,,,,,,,,,,,2894367,,,,158167,,,158167,2753107,,990,10496,207,,83,,,2703,2703,,11/27 2:59,11/28 16:47,HAH,PK,,B
2020-11-27,WA,,,,,,,,,,,,,2894367,,,,153906,,,153906,2753107,,1002,10242,226,,102,,,2704,2704,,11/25 2:59,11/27 17:47,DCG,BSL,,B
2020-11-26,WA,,,,,,,,,,,,,2894367,,,,153906,,,153906,2753107,,1007,10242,215,,102,,,2704,2704,,11/25 2:59,11/25 16:28,SAC,SB,,B
2020-11-25,WA,,,,,,,,,,,,,2894367,,,,151019,,,151019,2753107,,932,10166,214,,101,,,2690,2690,,11/24 2:59,11/25 16:49,SAO,JNG,,B
2020-11-24,WA,,,,,,,,,,,,,2894367,,,,147537,,,147537,2753107,,894,10096,187,,82,,,2655,2655,,11/23 2:59,11/24 16:09,MSO,KVP,,B
2020-11-23,WA,,,,,,,,,,,,,2894367,,,,141260,,,141260,2753107,,893,9765,165,,86,,,2619,2619,,11/21 2:59,11/23 18:25,JAL,KVP,,B
2020-11-22,WA,,,,,,,,,,,,,2894367,,,,141260,,,141260,2753107,,887,9765,199,,86,,,2619,2619,,11/21 2:59,11/22 17:06,BNB,KP,,B
2020-11-21,WA,,,,,,,,,,,,,2877894,,,,139543,,,139543,2738351,,876,9717,206,,87,,,2619,2619,,11/20 2:59,11/21 16:19,PJS,BSL,,B
2020-11-20,WA,,,,,,,,,,,,,2856474,,,,137411,,,137411,2719063,,844,9653,209,,94,,,2603,2603,,11/19 2:59,11/20 16:24,SNW,BAG,,B
2020-11-19,WA,,,,,,,,,,,,,2835472,,,,135424,,,135424,2700048,,748,9622,191,,85,,,2592,2592,,11/18 2:59,11/19 16:18,MSO,CB-M,,B
2020-11-18,WA,,,,,,,,,,,,,2813081,,,,134121,,,134121,2678960,,738,9573,208,,87,,,2571,2571,,11/17 2:59,11/18 16:13,JCF,QN,,B
2020-11-17,WA,,,,,,,,,,,,,2795736,,,,131532,,,131532,2664204,,707,9518,167,,85,,,2548,2548,,11/16 2:59,11/17 16:03,JB,CB-M,,B
2020-11-16,WA,,,,,,,,,,,,,2778095,,,,130040,,,130040,2648055,,681,9425,177,,84,,,2519,2519,,11/15 2:59,11/16 16:32,JCF,JAL,,B
2020-11-15,WA,,,,,,,,,,,,,2748782,,,,127731,,,127731,2621051,,658,9281,156,,75,,,2519,2519,,11/14 2:59,11/15 17:59,EFD,JAL,,B
2020-11-14,WA,,,,,,,,,,,,,2722087,,,,125498,,,125498,2596589,,698,9266,154,,121,,,2519,2519,,11/13 2:59,11/14 15:49,KVP,BML,,B
2020-11-13,WA,,,,,,,,,,,,,2694170,,,,123356,,,123356,2570814,,653,9178,147,,76,,,2507,2507,,11/12 2:59,11/13 16:02,BAG,CB-M,,B
2020-11-12,WA,,,,,,,,,,,,,2644425,,,,120011,,,120011,2524414,,628,9092,115,,58,,,2482,2482,,11/10 2:59,11/12 18:20,DZL,LSW,,B
2020-11-11,WA,,,,,,,,,,,,,2644425,,,,120011,,,120011,2524414,,589,9092,107,,58,,,2482,2482,,11/10 2:59,11/11 17:01,EFD,ALF,,B
2020-11-10,WA,,,,,,,,,,,,,2627515,,,,118570,,,118570,2508945,,537,9031,110,,62,,,2460,2460,,11/10 2:59,11/10 15:55,SNW,BSL,,B
2020-11-09,WA,,,,,,,,,,,,,2612198,,,,117331,,,117331,2494867,,526,8803,105,,55,,,2439,2439,,11/08 2:59,11/09 15:58,BAG,BSL,,B
2020-11-08,WA,,,,,,,,,,,,,2592766,,,,116011,,,116011,2476755,,504,8795,103,,45,,,2439,2439,,11/07 2:59,11/08 15:58,BAG,BSL,,B
2020-11-07,WA,,,,,,,,,,,,,2568257,,,,114241,,,114241,2454016,,510,8791,133,,61,,,2439,2439,,11/06 2:59,11/07 15:56,KVP,LSW,,B
2020-11-06,WA,,,,,,,,,,,,,2541074,,,,112550,,,112550,2428524,,492,8784,128,,48,,,2431,2431,,11/05 2:59,11/06 15:55,KVP,LSW,,B
2020-11-05,WA,,,,,,,,,,,,,2519494,,,,111480,,,111480,2408014,,476,8735,128,,62,,,2416,2416,,11/04 2:59,11/05 16:28,ALM,NEZ,,B
2020-11-04,WA,,,,,,,,,,,,,2495151,,,,110011,,,110011,2385140,,480,8675,131,,58,,,2400,2400,,11/03 2:59,11/04 16:29,JCF,DZL,,B
2020-11-03,WA,,,,,,,,,,,,,2470185,,,,109354,,,109354,2360831,,471,8634,124,,48,,,2378,2378,,11/02 2:59,11/03 16:59,EFD,CB-M,,B
2020-11-02,WA,,,,,,,,,,,,,2469146,,,,108315,,,108315,2360831,,464,8611,103,,47,,,2366,2366,,11/01 2:59,11/02 16:57,CKW,LDH,,B
2020-11-01,WA,,,,,,,,,,,,,2450122,,,,107501,,,107501,2342621,,470,8571,112,,47,,,2366,2366,,11/01 2:59,11/01 17:26,MMK,ALF,,B
2020-10-31,WA,,,,,,,,,,,,,2426385,,,,106573,,,106573,2319812,,450,8522,114,,52,,,2366,2366,,10/30 2:59,10/31 15:51,KVP,BML,,B
2020-10-30,WA,,,,,,,,,,,,,2405352,,,,105557,,,105557,2299795,,433,8467,112,,46,,,2359,2359,,10/29 2:59,10/30 16:16,LJH,BSL,,B
2020-10-29,WA,,,,,,,,,,,,,2383332,,,,104743,,,104743,2278589,,426,8383,112,,40,,,2353,2353,,10/28 2:59,10/29 16:44,GET,RSG,,B
2020-10-28,WA,,,,,,,,,,,,,2362595,,,,104027,,,104027,2258568,,417,8358,100,,44,,,2337,2337,,10/27 2:59,10/28 16:45,JAL,DZL,,B
2020-10-27,WA,,,,,,,,,,,,,2372596,,,,103500,,,103500,2269096,,422,8322,88,,37,,,2321,2321,,10/26 2:59,10/27 15:58,KVP,BSL,,B
2020-10-26,WA,,,,,,,,,,,,,2360387,,,,102913,,,102913,2257474,,389,8280,100,,43,,,2296,2296,,10/25 2:59,10/26 17:18,APP,LSW,,B
2020-10-25,WA,,,,,,,,,,,,,2360387,,,,102913,,,102913,2257474,,405,8280,101,,43,,,2296,2296,,10/25 2:59,10/25 17:20,MS,ALF,,B
2020-10-24,WA,,,,,,,,,,,,,2318931,,,,101345,,,101345,2217586,,412,8231,114,,48,,,2296,2296,,10/23 2:59,10/24 17:07,KVP,JAC,PROCESS: Most data from state page; dashboard may lag,B
2020-10-23,WA,,,,,,,,,,,,,2296275,,,,100525,,,100525,2195750,,437,8183,103,,49,,,2289,2289,,10/23 2:59,10/23 16:09,KVP,BSL,PROCESS: Most data from state page; dashboard may lag,B
2020-10-22,WA,,,,,,,,,,,,,2276453,,,,99874,,,99874,2176579,,407,8149,92,,43,,,2286,2286,,10/23 2:59,10/22 16:38,DAK,LDH,PROCESS: Most data from state page; dashboard may lag,B
2020-10-21,WA,,,,,,,,,,,,,2252788,,,,99150,,,99150,2153638,,414,8124,109,,43,,,2282,2282,,10/20 2:59,10/21 17:47,KJZ,DZL,PROCESS: Most data from state page; dashboard may lag,B
2020-10-20,WA,,,,,,,,,,,,,2244336,,,,98661,,,98661,2145675,,392,8077,82,,36,,,2258,2258,,10/19 2:59,10/20 15:58,KVP,BSL,PROCESS: Most data from state page; dashboard may lag,B
2020-10-19,WA,,,,,,,,,,,,,2230785,,,,98201,,,98201,2132584,,388,8018,72,,26,,,2239,2239,,10/18 2:59,10/19 17:49,DZL,JAC,PROCESS: Most data from state page; dashboard may lag,B
2020-10-18,WA,,,,,,,,,,,,,2214560,,,,98201,,,98201,2116889,,376,7994,91,,26,,,2239,2239,,10/18 2:59,10/18 17:07,NMJ,LDH,PROCESS: Most data from state page; dashboard may lag,B
2020-10-17,WA,,,,,,,,,,,,,2194254,,,,96894,,,96894,2097360,,396,7971,82,,27,,,2239,2239,,10/16 2:59,10/17 17:08,KVP,PK,PROCESS: Most data from state page; dashboard may lag,B
2020-10-16,WA,,,,,,,,,,,,,2169192,,,,96185,,,96185,2073007,,376,7956,77,,18,,,2232,2232,,10/15 2:59,10/16 16:23,AYC,CB-M,PROCESS: Most data from state page; dashboard may lag,B
2020-10-15,WA,,,,,,,,,,,,,2146509,,,,95509,,,95509,2051000,,373,7883,82,,25,,,2221,2221,,10/14 2:59,10/15 17:09,GET,DZL,PROCESS: Most data from state page; dashboard may lag,B
2020-10-14,WA,,,,,,,,,,,,,2123908,,,,94775,,,94775,2029133,,367,7874,83,,26,,,2211,2211,,10/13 2:59,10/14 19:08,,BHP,PROCESS: Most data from state page; dashboard may lag,B
2020-10-13,WA,,,,,,,,,,,,,2123908,,,,94775,,,94775,2029133,,376,7874,76,,26,,,2211,2190,,10/13 2:59,10/13 18:29,BSL,DZL,PROCESS: Most data from state page; dashboard may lag,B
2020-10-12,WA,,,,,,,,,,,,,2061438,,,,93035,,,93035,1968403,,352,7786,59,,27,,,2190,2190,,10/12 2:59,10/12 17:40,LDH,NEZ,PROCESS: Most data from state page; dashboard may lag,B
2020-10-11,WA,,,,,,,,,,,,,2061438,,,,93035,,,93035,1968403,,373,7786,70,,27,,,2190,2190,,10/12 2:59,10/11 16:32,AMW,CB-M,PROCESS: Most data from state page; dashboard may lag,B
2020-10-10,WA,,,,,,,,,,,,,2037946,,,,92560,,,92560,1945386,,364,7762,69,,30,,,2190,2190,,10/09 2:59,10/10 17:33,KVP,BML,PROCESS: Most data from state page; dashboard may lag,B
2020-10-09,WA,,,,,,,,,,,,,2016471,,,,91918,,,91918,1924553,,357,7733,72,,29,,,2183,2183,,10/08 2:59,10/09 16:22,GET,BSL,PROCESS: Most data from state page; dashboard may lag,B
2020-10-08,WA,,,,,,,,,,,,,1987477,,,,91208,,,91208,1896269,,383,7703,73,,30,,,2177,2177,,10/07 2:59,10/08 15:55,LNH,QN,PROCESS: Most data from state page; dashboard may lag,B
2020-10-07,WA,,,,,,,,,,,,,1961067,,,,90663,,,90663,1870404,,355,7673,68,,31,,,2165,2165,,10/06 2:59,10/07 16:40,LSW,JNG,PROCESS: Most data from state page; dashboard may lag,B
2020-10-06,WA,,,,,,,,,,,,,1951407,,,,90276,,,90276,1861131,,347,7622,64,,31,,,2158,2158,,10/05 2:59,10/06 16:42,AYC,DZL,PROCESS: Most data from state page; dashboard may lag,B
2020-10-05,WA,,,,,,,,,,,,,1935899,,,,89874,,,89874,1846025,,367,7628,78,,29,,,2142,2142,,10/04 2:59,10/05 17:00,SAL,JAC,"PROCESS: Most data from state page; dashboard may lag

(9/25 RSG) deaths dropped by 1
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-10-04,WA,,,,,,,,,,,,,1922956,,,,89419,,,89419,1833537,,370,7611,82,,26,,,2142,2142,,10/03 2:59,10/04 16:42,KVP,ALF,"PROCESS: Most data from state page; dashboard may lag

(9/25 RSG) deaths dropped by 1
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-10-03,WA,,,,,,,,,,,,,1905759,,,,88810,,,88810,1816949,,361,7586,77,,40,,,2143,2143,,10/02 2:59,10/03 16:42,KVP,PK,"PROCESS: Most data from state page; dashboard may lag

(9/25 RSG) deaths dropped by 1
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-10-02,WA,,,,,,,,,,,,,1884074,,,,88116,,,88116,1796588,,371,7573,88,,33,,,2132,2132,,10/01 2:59,10/02 15:58,LNH,BSL,"PROCESS: Most data from state page; dashboard may lag

(9/25 RSG) deaths dropped by 1
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-10-01,WA,,,,,,,,,,,,,1868089,,,,87522,,,87522,1780567,,410,7533,90,,32,,,2126,2126,,10/01 2:59,10/01 16:35,LJH,JNG,"PROCESS: Most data from state page; dashboard may lag

(9/25 RSG) deaths dropped by 1
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-30,WA,,,,,,,,,,,,,1854399,,,,87042,,,87042,1767357,,384,7483,91,,26,,,2124,2124,,09/29 2:59,09/30 17:46,LSW,RSG,"PROCESS: Most data from state page; dashboard may lag

(9/25 RSG) deaths dropped by 1
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-29,WA,,,,,,,,,,,,,1848463,,,,86638,,,86638,1761825,,362,7477,75,,43,,,2100,2100,,09/28 2:59,09/29 16:32,KVP,CB-M,"PROCESS: Most data from state page; dashboard may lag

(9/25 RSG) deaths dropped by 1
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-28,WA,,,,,,,,,,,,,1837206,,,,86269,,,86269,1750937,,355,7455,71,,25,,,2100,2100,,09/27 2:59,09/28 17:43,CKW,JAC,"PROCESS: Most data from state page; dashboard may lag

(9/25 RSG) deaths dropped by 1
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-27,WA,,,,,,,,,,,,,1820623,,,,85830,,,85830,1734793,,395,7431,90,,31,,,2100,2100,,09/26 2:59,09/27 17:39,KVP,ESK,"PROCESS: Most data from state page; dashboard may lag

(9/25 RSG) deaths dropped by 1
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-26,WA,,,,,,,,,,,,,1801021,,,,85226,,,85226,1715795,,383,7412,86,,28,,,2100,2100,,09/25 2:59,09/26 17:21,AYC,REB,"PROCESS: Most data from state page; dashboard may lag

(9/25 RSG) deaths dropped by 1
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-25,WA,,,,,,,,,,,,,1783279,,,,84238,,,84238,1699041,,401,7357,87,,27,,,2080,2080,,09/24 2:59,09/25 17:01,RSG,MM,"PROCESS: Most data from state page; dashboard may lag

(9/25 RSG) deaths dropped by 1
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-24,WA,,,,,,,,,,,,,1743296,,,,83702,,,83702,1659594,,384,7349,101,,27,,,2081,2081,,09/23 2:59,09/24 16:45,KVP,SB,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-23,WA,,,,,,,,,,,,,1740899,,,,83193,,,83193,1657706,,361,7314,90,,32,,,2070,2070,,09/22 2:59,09/23 17:29,KSB,ALF,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-22,WA,,,,,,,,,,,,,1740899,,,,83193,,,83193,1657706,,487,7314,85,,32,,,2070,2070,,09/20 2:59,09/22 18:32,BSL,DZL,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-21,WA,,,,,,,,,,,,,1736556,,,,82548,,,82548,1654008,,377,7262,69,,21,,,2037,2037,,09/20 2:59,09/21 17:03,JB,HMH,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-20,WA,,,,,,,,,,,,,1723040,,,,82199,,,82199,1640841,,380,7248,85,,26,,,2037,2037,,09/19 2:59,09/20 16:51,KVP,KP,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-19,WA,,,,,,,,,,,,,1704670,,,,81602,,,81602,1623068,,395,7215,93,,34,,,2037,2037,,09/18 2:59,09/19 17:43,KSB,SB,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-18,WA,,,,,,,,,,,,,1704670,,,,81602,,,81602,1623068,,379,7215,,,34,,,2037,2037,,09/18 2:59,09/18 17:51,QN,BSL,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-17,WA,,,,,,,,,,,,,1691047,,,,81198,,,81198,1609849,,380,7196,,,36,,,2031,2031,,09/17 2:59,09/17 17:34,JAC,LDH,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-16,WA,,,,,,,,,,,,,1676702,,,,80812,,,80812,1595890,,357,7162,,,29,,,2020,2020,,09/16 2:59,09/16 18:01,HLS,ALF,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-15,WA,,,,,,,,,,,,,1665715,,,,80465,,,80465,1585250,,348,7127,,,28,,,2015,2015,,09/15 2:59,09/15 17:57,DZL,BSL,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-14,WA,,,,,,,,,,,,,1653967,,,,80138,,,80138,1573829,,385,7098,,,26,,,2006,2006,,09/14 2:59,09/14 17:35,DZL,BHP,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-13,WA,,,,,,,,,,,,,1644585,,,,79826,,,79826,1564759,,371,7081,,,29,,,1991,1991,,09/13 2:59,09/13 18:17,BHP,LDH,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-12,WA,,,,,,,,,,,,,1631162,,,,79476,,,79476,1551686,,384,7048,,,19,,,1991,1991,,09/11 2:59,09/12 17:32,LSW,RSG,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-11,WA,,,,,,,,,,,,,1614748,,,,79011,,,79011,1535737,,392,7018,,,19,,,1991,1991,,09/11 2:59,09/11 18:05,QN,CB-M,"PROCESS: Most data from state page; dashboard may lag

(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)

",B
2020-09-10,WA,,,,,,,,,,,,,1597987,,,,78467,,,78467,1519520,,382,6993,,,29,,,1985,1985,,09/10 2:59,09/10 18:13,KVP,DZL,"PROCESS:
1. Most data from state page; dashboard may lag
(9/8 SCH) Both webpages of WA and the dash crashed and are unavailable. Says ""HTTP error 503."" (WA Dept of Health Twitter notes severe wind storm damage 9/8 SB)
(8/9 BHP) We are continuting to carry over negatives and total tests because WA has been reporting both as NA since 8/1 and 8/7. 
(8/8 BSL) Continuing to carry over negatives and total testsdue to WA notice on technical difficulties since 8/1
(7/26 BSL) Cum deaths drop by 1
(7/11 BSL) Cum. hosp decrease by 3 to 4662; no explanation found
(6/18 HMH) Neg. cases, and deaths decreased.
(6/13 BHP) Ventilations changed language from intubations to ventilitaions.
(6/12 HMH) Cumulative hosp. went down by 1. Currently hosp. and on vent as of 6/10. Currently on vent went from 63 on 6/9 to 8 on 6/10, very big decrease.
(5/21 JAC) They are reporting Cumul. hospitalization on the dashboard now & added a note that they now report ""patients intubated"" rather than ""in ICU"", moved number to Curr Vent 
(5/18 aft REB) hosp data didnt update (15/5 is the latest value)
(5/10 aft DPT**) the hospitalization graph switched to show current rather than cumulative. Data was misinterpreted, deleting it. There is also a PDF ""Preliminary data on total hospitalizations"", showing 2719 hospitalized. Monitor this for a few days. 
(6/05 NRC) WA hasn't updated their time stamp from 6/03 23:59, though the numbers have been updated. ",B
